datetime,time,open,high,low,close,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,ATRr_14,STOCHk_14_3_3,STOCHd_14_3_3,ma_9,ma_18,ma_50,rsi_divergence,macd_divergence,trend_status,is_trending,pp,r1,s1,r2,s2,dist_to_pp,dist_to_r1,dist_to_s1,dist_to_r2,dist_to_s2
2006-10-04 00:00:00+00:00,2006-10-04T00:00:00.000Z,1.88619,1.88825,1.87889,1.8864,50.05978917329889,-0.0004903635833319875,-0.0004527027186765224,-3.766086465546509e-05,1.8627229217661228,1.8835755000000003,1.9044280782338778,2.214148382571077,0.5677254382724493,0.011547038797593395,51.72015700761932,42.31693942446043,1.8882444444444444,1.8849794444444445,1.8879756,0,0,0,0,1.88723,1.88856,1.8845699999999999,1.8912200000000001,1.8832399999999998,0.0008299999999998864,0.0021599999999999397,0.0018300000000002203,0.0048200000000000465,0.0031600000000002737
2006-10-05 00:00:00+00:00,2006-10-05T00:00:00.000Z,1.8864,1.88701,1.87572,1.8786,45.20599964893729,-0.0010537904765737238,-0.000812903689534607,-0.00024088678703911685,1.8630380074475308,1.8837160000000002,1.9043939925524696,2.195446930691185,0.37629360086530345,0.011528216023686267,45.332101901023464,45.82210934092697,1.8856799999999998,1.8856744444444447,1.8883874,0,0,0,0,1.8845133333333333,1.8901366666666666,1.8807766666666665,1.8938733333333333,1.8751533333333332,0.005913333333333215,0.011536666666666529,0.0021766666666664936,0.01527333333333325,0.00344666666666682
2006-10-06 00:00:00+00:00,2006-10-06T00:00:00.000Z,1.8785,1.8832,1.8686,1.87129,41.17651953927508,-0.002066346698041288,-0.001460367928801737,-0.0006059787692395511,1.8640748719917695,1.883976,1.9038771280082307,2.112673198409176,0.18127434799792322,0.011752756307677175,34.0875856230276,43.71328151055679,1.8824233333333333,1.8854461111111114,1.8885129999999999,0,0,-1,1,1.8804433333333332,1.8851666666666664,1.8738766666666664,1.8917333333333333,1.8691533333333332,0.009153333333333347,0.013876666666666537,0.002586666666666515,0.02044333333333337,0.0021366666666666756
2006-10-09 00:00:00+00:00,2006-10-09T00:00:00.000Z,1.87,1.8715,1.86411,1.86748,39.21454915504336,-0.003140043490381883,-0.0020272517769138656,-0.0011127917134680176,1.8643864720738794,1.8840454999999998,1.9037045279261202,2.0868952396447327,0.07867957504679887,0.011434380344778757,19.525898560763256,32.981862028271436,1.879363333333333,1.8848788888888888,1.8884982,0,0,-1,1,1.8743633333333334,1.8801266666666667,1.8655266666666668,1.8889633333333333,1.8597633333333334,0.006883333333333352,0.012646666666666695,0.0019533333333332514,0.0214833333333333,0.007716666666666594
2006-10-10 00:00:00+00:00,2006-10-10T00:00:00.000Z,1.86748,1.86989,1.85326,1.8536,33.03848126259507,-0.005052711421812406,-0.0031519357666755106,-0.0019007756551368952,1.859457377968655,1.8829555,1.906453622031345,2.4958765123599624,-0.12463502319125036,0.011812949478257053,8.498761127549235,20.704081770446695,1.8753977777777777,1.8830844444444443,1.8880502,0,0,-1,1,1.8676966666666666,1.8712833333333332,1.8638933333333332,1.8750866666666666,1.8603066666666666,0.014096666666666646,0.017683333333333273,0.010293333333333266,0.021486666666666654,0.006706666666666639
2006-10-11 00:00:00+00:00,2006-10-11T00:00:00.000Z,1.8535,1.85849,1.8524,1.85484,34.03796511578778,-0.006394742292057831,-0.0035951733095367488,-0.0027995689825210824,1.8553650949033769,1.881813,1.908260905096623,2.81089620452437,-0.00992696588743935,0.011396554785412355,4.369259346173277,10.797973011495257,1.872968888888889,1.881803333333333,1.8875848000000002,0,0,-1,1,1.8589166666666666,1.8645733333333332,1.847943333333333,1.8755466666666667,1.8422866666666664,0.004076666666666506,0.00973333333333315,0.006896666666666995,0.02070666666666665,0.012553333333333638
2006-10-12 00:00:00+00:00,2006-10-12T00:00:00.000Z,1.85481,1.86109,1.85426,1.8595,37.79564837325871,-0.0070015785317991686,-0.003361607639422469,-0.0036399708923766996,1.8524082111633364,1.880493,1.9085777888366635,2.986960210611105,0.12625675909311918,0.011064739309811115,6.000977238957884,6.289665904226799,1.8716122222222222,1.880598888888889,1.8870312,0,0,-1,1,1.8552433333333334,1.8580866666666667,1.8519966666666667,1.8613333333333333,1.8491533333333334,0.004256666666666575,0.0014133333333332665,0.007503333333333195,0.0018333333333333535,0.010346666666666504
2006-10-13 00:00:00+00:00,2006-10-13T00:00:00.000Z,1.85939,1.86289,1.8546,1.85518,35.761758187691775,-0.007741845346048937,-0.0032814995629377895,-0.004460345783111147,1.8491841936340025,1.879357,1.9095298063659973,3.210971238141279,0.09935778417937202,0.010863369311728674,7.62301389467208,5.997750159934413,1.8680877777777778,1.8791205555555557,1.8859392,0,0,-1,1,1.8582833333333333,1.8623066666666666,1.8554766666666667,1.8651133333333332,1.8514533333333334,0.003103333333333236,0.0071266666666665035,0.0002966666666666118,0.009933333333333128,0.003726666666666656
2006-10-16 00:00:00+00:00,2006-10-16T00:00:00.000Z,1.8556,1.86459,1.85298,1.8623,41.3624590838191,-0.007665623102557362,-0.002564221855556971,-0.005101401247000391,1.8473588974690949,1.878413,1.9094671025309053,3.3064190389339547,0.24056567914071442,0.010917492311790037,13.657174567493072,9.093721900374346,1.8654655555555557,1.8777322222222221,1.8850892,0,0,-1,1,1.8575566666666665,1.860513333333333,1.852223333333333,1.8658466666666664,1.8492666666666666,0.004743333333333544,0.0017866666666670472,0.010076666666666956,0.003546666666666365,0.013033333333333452
2006-10-17 00:00:00+00:00,2006-10-17T00:00:00.000Z,1.86251,1.87361,1.86143,1.87178,47.87843150604968,-0.006762307976145854,-0.0013287253833163702,-0.005433582592829484,1.8467697031602817,1.8779125,1.9090552968397185,3.3167463169576252,0.40154224054502835,0.011008914050957328,25.822480332494678,15.700889598219943,1.8638411111111113,1.876042777777778,1.8845625999999998,1,0,-1,1,1.859956666666667,1.8669333333333338,1.8553233333333339,1.8715666666666668,1.848346666666667,0.011823333333333075,0.004846666666666222,0.01645666666666612,0.0002133333333331766,0.023433333333332973
