datetime,time,open,high,low,close,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,ATR_14,STOCHk_14_3_3,STOCHd_14_3_3,ma_9,ma_18,ma_50,rsi_divergence,macd_divergence,stoch_divergence,support,resistance,dist_to_support,dist_to_resistance,label
1972-07-24 00:00:00+00:00,1972-07-24T00:00:00.000Z,3.775,3.775,3.775,3.775,34.1175950032586,-0.0398816412588485,-0.002139441491886,-0.0377421997669624,3.731413095618216,3.823885,3.916356904381784,4.836542123091248,0.2356764720764756,0.0146016870654247,20.07815415453825,13.690539402275226,3.7804777777777776,3.8194277777777774,3.889182,1,0,1.0,3.7425,3.87,0.0324999999999997,0.0950000000000002,0
1972-07-31 00:00:00+00:00,1972-07-31T00:00:00.000Z,3.7779,3.7779,3.7779,3.7779,35.111572468067465,-0.0381234477118783,-0.0003049983559327,-0.0378184493559456,3.726729313475457,3.81988,3.913030686524543,4.87715250345786,0.2746661803241816,0.0137637810085583,26.95785220015121,20.59370146463501,3.773877777777778,3.816211111111111,3.883474,1,0,1.0,3.7425,3.87,0.0353999999999996,0.0921000000000002,0
1972-08-07 00:00:00+00:00,1972-08-07T00:00:00.000Z,3.7793,3.7793,3.7793,3.7793,35.61657769468301,-0.0361998094889028,0.0012949118936341,-0.037494721382537,3.7235750163452472,3.815345,3.907114983654752,4.810573285233841,0.3036122566197439,0.0128786220109907,28.466557911908517,25.167521422199325,3.767922222222222,3.8121666666666663,3.879596,1,1,1.0,3.7425,3.87,0.0367999999999999,0.0907,0
1972-08-14 00:00:00+00:00,1972-08-14T00:00:00.000Z,3.7879,3.7879,3.7879,3.7879,38.76907374534272,-0.033594112197524,0.0031204873480104,-0.0367145995455344,3.720940489622031,3.81295,3.9049595103779686,4.826158768301121,0.3638727676242591,0.0125723533625679,31.973898858074943,29.13276965671156,3.7656,3.808394444444444,3.875774,1,1,1.0,3.7425,3.87,0.0453999999999998,0.0821,0
1972-08-21 00:00:00+00:00,1972-08-21T00:00:00.000Z,3.7864,3.7864,3.7864,3.7864,38.41575445356168,-0.0312894307048763,0.0043401350725265,-0.0356295657774028,3.71879684771333,3.809665,3.9005331522866697,4.770401192055989,0.3719848515979301,0.0117799025720657,35.2192288359845,31.886561868655985,3.7703222222222217,3.80375,3.871636,1,1,1.0,3.7425,3.87,0.0438999999999998,0.0836000000000001,0
1972-08-28 00:00:00+00:00,1972-08-28T00:00:00.000Z,3.7793,3.7793,3.7793,3.7793,36.71036939488012,-0.0296935756242562,0.0047487921225172,-0.0344423677467735,3.716636762390632,3.80584,3.895043237609368,4.687702983276654,0.3512385833111703,0.0114450083431084,38.15331289836477,35.11548019747474,3.774411111111112,3.799005555555556,3.867494,1,1,1.0,3.7425,3.87,0.0367999999999999,0.0907,1
1972-09-04 00:00:00+00:00,1972-09-04T00:00:00.000Z,3.7787,3.7787,3.7787,3.7787,36.56265311081997,-0.028152736736315,0.0050317048083668,-0.0331844415446818,3.71643470591757,3.801275,3.886115294082431,4.463780919950817,0.3669559067177058,0.0106690406678421,39.15773045888972,37.510090731079664,3.776944444444444,3.794311111111112,3.863672,1,1,1.0,3.7425,3.8651,0.0362,0.0863999999999998,1
1972-09-11 00:00:00+00:00,1972-09-11T00:00:00.000Z,3.7847,3.7847,3.7847,3.7847,39.19744391977416,-0.0261460653940668,0.005630700920492,-0.0317767663145588,3.717373338565502,3.797275,3.8771766614344982,4.208368444976899,0.4213095211398753,0.0103350084398112,47.504296201078525,41.605113186111005,3.780466666666667,3.789988888888889,3.86019,1,1,1.0,3.7425,3.8651,0.0421999999999997,0.0804,0
1972-09-18 00:00:00+00:00,1972-09-18T00:00:00.000Z,3.79,3.79,3.79,3.79,41.50846265953031,-0.0238531341100372,0.0063389057636173,-0.0301920398736545,3.719641646013628,3.793615,3.867588353986372,3.899887257213599,0.4755655259279854,0.0099748349997437,67.89810773413056,51.52004479803293,3.782133333333333,3.785816666666667,3.856672,1,1,1.0,3.7425,3.8651,0.0474999999999998,0.0750999999999999,-1
1972-09-25 00:00:00+00:00,1972-09-25T00:00:00.000Z,3.8023,3.8023,3.8023,3.8023,46.58277160994268,-0.0208036508064801,0.0075107112537394,-0.0283143620602196,3.723508994902878,3.790605,3.8577010050971214,3.5401211731173308,0.5871512393552414,0.0101411454529732,87.88335847159367,67.76192080226758,3.785166666666667,3.7828222222222223,3.853052,1,1,1.0,3.7425,3.8651,0.0597999999999996,0.0628000000000001,-1
1972-10-02 00:00:00+00:00,1972-10-02T00:00:00.000Z,3.7872,3.7872,3.7872,3.7872,41.78974232795645,-0.0193819342489183,0.007145942249041,-0.0265278764979593,3.728972597910948,3.78671,3.844447402089053,3.0494757765475917,0.5042433499107207,0.0104957993188111,89.79039891818798,81.8572883746374,3.7862,3.780038888888889,3.849198,1,1,1.0,3.7425,3.8562,0.0446999999999997,0.0689999999999999,-1
1972-10-09 00:00:00+00:00,1972-10-09T00:00:00.000Z,3.7994,3.7994,3.7994,3.7994,46.57289220027866,-0.0170739576383058,0.0075631350877228,-0.0246370927260286,3.735210156186103,3.78387,3.8325298438138975,2.5719617118927025,0.6595771665379272,0.0106176715203906,87.82961460446252,88.50112399808138,3.788433333333333,3.7781777777777776,3.845332,1,1,0.0,3.7425,3.8373,0.0568999999999997,0.0379,-1
1972-10-16 00:00:00+00:00,1972-10-16T00:00:00.000Z,3.7976,3.7976,3.7976,3.7976,45.97267068488697,-0.0152147285828312,0.0075378913145579,-0.0227526198973891,3.739237970795227,3.781885,3.8245320292047738,2.25533188897988,0.6842449555459394,0.0099871480607093,82.09090886575713,86.57030746280253,3.789511111111112,3.777555555555556,3.841462,1,1,0.0,3.7425,3.8329,0.0550999999999999,0.0352999999999998,-1
1972-10-23 00:00:00+00:00,1972-10-23T00:00:00.000Z,3.7987,3.7987,3.7987,3.7987,46.42706060557336,-0.0134969311338655,0.0074045510108189,-0.0209014821446844,3.743526459783604,3.780175,3.816823540216396,1.9389864340352303,0.752738579635332,0.0093517062647478,87.90490555196523,85.94180967406162,3.790877777777778,3.7806000000000006,3.83755,1,1,1.0,3.7425,3.8088,0.0562,0.0100999999999999,-1
1972-10-30 00:00:00+00:00,1972-10-30T00:00:00.000Z,3.7972,3.7972,3.7972,3.7972,45.86064062648451,-0.0121169253703299,0.0070276454194836,-0.0191445707898135,3.744440172451103,3.779595000000001,3.814749827548898,1.8602430974164037,0.7503923533049963,0.0087903405790086,82.89847675093704,84.29809705621979,3.792866666666667,3.7836388888888894,3.833816,1,1,0.0,3.7425,3.8023,0.0546999999999999,0.0050999999999996,-1
1972-11-06 00:00:00+00:00,1972-11-06T00:00:00.000Z,3.8023,3.8023,3.8023,3.8023,48.17571166792833,-0.0104908020471001,0.0069230149941707,-0.0174138170412708,3.750110785768008,3.782515,3.814919214231992,1.7133687100773851,0.8052843660758564,0.0085265137371399,88.63718248964243,86.48018826418156,3.795488888888889,3.7862166666666655,3.830752,1,1,1.0,3.7425,3.8023,0.0597999999999996,0.0,-1
1972-11-13 00:00:00+00:00,1972-11-13T00:00:00.000Z,3.8023,3.8023,3.8023,3.8023,48.17571166792833,-0.0090972205027219,0.0066532772308391,-0.0157504977335611,3.757714319907693,3.785505,3.813295680092306,1.468268043091025,0.8021696472381334,0.0079169812864871,93.03278688524637,88.18948204194193,3.797444444444445,3.7889555555555554,3.828458,1,1,1.0,3.753,3.8023,0.0492999999999996,0.0,-1
1972-11-20 00:00:00+00:00,1972-11-20T00:00:00.000Z,3.7925,3.7925,3.7925,3.7925,43.98417802189974,-0.0086834774636486,0.0056536162159299,-0.0143370936795786,3.7629747639585953,3.787335,3.811695236041405,1.2864051393079727,0.6060129300722081,0.0080515842809028,86.15819209039553,89.27605382176142,3.7977222222222218,3.789927777777778,3.826312,1,1,0.0,3.753,3.8023,0.0394999999999998,0.0097999999999998,-1
1972-11-27 00:00:00+00:00,1972-11-27T00:00:00.000Z,3.7658,3.7658,3.7658,3.7658,35.03937078964283,-0.0103902773337343,0.0031574530766754,-0.0135477304104097,3.766791150019579,3.787975,3.809158849980421,1.1184788696029349,-0.0233940011021475,0.0093845487770782,52.8248587570622,77.33861257756803,3.7936666666666663,3.789416666666667,3.82412,0,1,0.0,3.7658,3.8023,0.0,0.0364999999999997,-1
1972-12-04 00:00:00+00:00,1972-12-04T00:00:00.000Z,3.7747,3.7747,3.7747,3.7747,39.45901601853883,-0.0108991344703115,0.0021188767520785,-0.0130180112223901,3.766739029240089,3.78796,3.8091809707599102,1.1204432338203518,0.1875731994068497,0.0093499155969157,27.619379305007573,55.53414338415509,3.7922777777777785,3.789238888888889,3.82143,0,1,0.0,3.7658,3.8023,0.0089000000000001,0.0275999999999996,-1
1972-12-11 00:00:00+00:00,1972-12-11T00:00:00.000Z,3.7718,3.7718,3.7718,3.7718,38.53892776013016,-0.0114049440847772,0.0012904537100903,-0.0126953977948675,3.766146732348373,3.7878,3.8094532676516266,1.1433163129852044,0.1305407512293426,0.0088889285864791,13.60730593607307,31.35051466604761,3.789211111111111,3.7888222222222216,3.818572000000001,0,1,0.0,3.7658,3.8023,0.0059999999999997,0.0304999999999999,-1
1972-12-18 00:00:00+00:00,1972-12-18T00:00:00.000Z,3.7594,3.7594,3.7594,3.7594,34.80214679072024,-0.0126604365851736,2.7968967755077206e-05,-0.0126884055529287,3.7622345556048,3.786875,3.8115154443952,1.301360324552565,-0.0575183539577745,0.0091398602989849,13.60730593607307,18.277997059051238,3.784966666666667,3.7872388888888886,3.815344,0,1,0.0,3.7594,3.8023,0.0,0.0428999999999999,1
1972-12-25 00:00:00+00:00,1972-12-25T00:00:00.000Z,3.7707,3.7707,3.7707,3.7707,40.4671020052968,-0.0125983815745418,7.201918270952935e-05,-0.0126704007572513,3.761003657661339,3.786445,3.811886342338661,1.3438115350235271,0.1905627110706091,0.0092942364820382,14.259560834903391,13.824724235683172,3.781855555555556,3.786366666666667,3.813088,0,1,1.0,3.7594,3.8023,0.0113000000000003,0.0315999999999996,-1
1973-01-01 00:00:00+00:00,1973-01-01T00:00:00.000Z,3.7651,3.7651,3.7651,3.7651,38.673717660868014,-0.0128529153231977,-0.0001460116527571,-0.0127069036704406,3.758235424827994,3.785305,3.812374575172006,1.4302453922210248,0.1267950296298845,0.009030234631795,13.2090132090135,13.691959993329982,3.7782888888888886,3.7855777777777777,3.810834,0,0,0.0,3.7594,3.8023,0.0057,0.0371999999999999,-1
1973-01-08 00:00:00+00:00,1973-01-08T00:00:00.000Z,3.7619,3.7619,3.7619,3.7619,37.64700633720982,-0.0131611350371216,-0.0003633850933448,-0.0127977499437768,3.755164979681957,3.78408,3.812995020318044,1.528245719860218,0.1164623134267697,0.0086136019973138,15.151515151515405,14.206696398477426,3.7738,3.784644444444444,3.808612,0,0,1.0,3.7594,3.8023,0.0024999999999999,0.0403999999999999,-1
1973-01-15 00:00:00+00:00,1973-01-15T00:00:00.000Z,3.759,3.759,3.759,3.759,36.6962124648049,-0.0134839723054427,-0.0005489778893326,-0.01293499441611,3.752191239296243,3.783065,3.813938760703756,1.6322088414424063,0.1102677572889321,0.0082053171289323,6.371406371406369,11.577311577311752,3.768988888888889,3.783216666666666,3.806302,0,0,0.0,3.759,3.8023,0.0,0.0432999999999998,-1
1973-01-22 00:00:00+00:00,1973-01-22T00:00:00.000Z,3.6711,3.6711,3.6711,3.6711,20.114262483336056,-0.0205952097970851,-0.0061281723047801,-0.014467037492305,3.719885059688675,3.777685,3.835484940311324,3.060071991779308,-0.4220165230786365,0.0139000019389577,1.942501942501904,7.821807821807887,3.7555,3.776611111111111,3.802564,0,0,0.0,3.6711,3.8023,0.0,0.1311999999999997,-1
1973-01-29 00:00:00+00:00,1973-01-29T00:00:00.000Z,3.614,3.614,3.614,3.614,15.28304855561188,-0.0304869746717675,-0.0128159497435699,-0.0176710249281975,3.677508513761548,3.76915,3.860791486238452,4.862713674884354,-0.3465052585261356,0.0169868271804815,0.0,2.771302771302753,3.7386333333333335,3.76615,3.797862,0,0,0.0,3.614,3.8023,0.0,0.1882999999999999,-1
1973-02-05 00:00:00+00:00,1973-02-05T00:00:00.000Z,3.5651,3.5651,3.5651,3.5651,12.511518398377904,-0.0417903576969824,-0.0192954662150279,-0.0224948914819545,3.6308904421729857,3.757905,3.8849195578270144,6.759859965965841,-0.2589878014714972,0.0192671016762626,0.0,0.6475006475006299,3.715344444444444,3.753811111111111,3.79178,0,0,0.0,3.5651,3.8023,0.0,0.2371999999999996,-1
1973-02-12 00:00:00+00:00,1973-02-12T00:00:00.000Z,3.367,3.367,3.367,3.367,6.9851086556595865,-0.0659728901788812,-0.0347823989575413,-0.0311904912213398,3.5254150664966506,3.73614,3.94686493350335,11.280355313417036,-0.3758811638066847,0.0320448458630632,0.0,0.0,3.670366666666667,3.729788888888889,3.78169,0,0,0.0,3.367,3.8023,0.0,0.4352999999999998,-1
1973-02-19 00:00:00+00:00,1973-02-19T00:00:00.000Z,3.2733,3.2733,3.2733,3.2733,5.702152802567437,-0.0916421348279024,-0.04836131488525,-0.0432808199426523,3.4204677355464046,3.710445,4.000422264453595,15.63032274854339,-0.2537573692608507,0.0364500549988056,0.0,0.0,3.616355555555556,3.700661111111112,3.770806,0,0,0.0,3.2733,3.8023,0.0,0.5289999999999999,-1
1973-02-26 00:00:00+00:00,1973-02-26T00:00:00.000Z,3.1299,3.1299,3.1299,3.1299,4.3771326154986765,-0.1221483278169883,-0.0630940062994687,-0.0590543215175195,3.2956192265643227,3.67697,4.0583207734356765,20.742664391369903,-0.2172792585043422,0.0440913816697132,0.0,0.0,3.545155555555556,3.663505555555556,3.756244,0,0,0.0,3.1299,3.8023,0.0,0.6723999999999997,1
1973-03-05 00:00:00+00:00,1973-03-05T00:00:00.000Z,3.1827,3.1827,3.1827,3.1827,12.444579871710962,-0.1404452217222038,-0.0651127201637474,-0.0753325015584564,3.2130995683984973,3.646225,4.079350431601503,23.757471445207184,-0.035093261882699,0.0447135804486674,2.729528535980146,0.9098428453267108,3.480444444444444,3.6293666666666655,3.742498,0,0,1.0,3.1299,3.8023,0.0527999999999999,0.6195999999999997,1
1973-03-12 00:00:00+00:00,1973-03-12T00:00:00.000Z,3.2394,3.2394,3.2394,3.2394,20.227807313209336,-0.1486568027394277,-0.058659440944777,-0.0899973617946507,3.1568262933855107,3.61826,4.07969370661449,25.50583466166001,0.0894751569194275,0.0455699508762652,8.415772499214283,3.715100345064805,3.4223888888888885,3.598094444444444,3.73057,0,0,1.0,3.1299,3.8023,0.1094999999999997,0.5629,-1
1973-03-19 00:00:00+00:00,1973-03-19T00:00:00.000Z,3.2404,3.2404,3.2404,3.2404,20.36226857732701,-0.1533165109125867,-0.0506553192943487,-0.1026611916182379,3.108784728866348,3.5904199999999995,4.07205527113365,26.82890977287622,0.1366337548575522,0.0423857006912403,14.163795803417363,8.436365612870594,3.3647666666666662,3.566877777777778,3.718336,0,0,1.0,3.1299,3.8023,0.1105,0.5618999999999996,-1
1973-03-26 00:00:00+00:00,1973-03-26T00:00:00.000Z,3.2436,3.2436,3.2436,3.2436,20.82219017715345,-0.1549648120634934,-0.0418428963562044,-0.113121915707289,3.0685930349914723,3.562485,4.056376965008528,27.727384957889093,0.1771713020331337,0.039586165080424,17.34874916506517,13.309439155898934,3.317266666666667,3.536383333333333,3.706092,0,0,1.0,3.1299,3.8023,0.1136999999999996,0.5587,-1
1973-04-02 00:00:00+00:00,1973-04-02T00:00:00.000Z,3.2404,3.2404,3.2404,3.2404,20.693488761169142,-0.1547455059901188,-0.0332988722262638,-0.1214466337638549,3.034372540704843,3.53439,4.034407459295156,28.29441342325871,0.2060202653579149,0.0369866730413458,17.46120377445908,16.324582914313865,3.2757555555555555,3.5071944444444445,3.6935,1,0,1.0,3.1299,3.7925,0.1105,0.5520999999999998,-1
1973-04-09 00:00:00+00:00,1973-04-09T00:00:00.000Z,3.2362,3.2362,3.2362,3.2362,20.514264473886573,-0.1531452461777585,-0.0253588899311227,-0.1277863562466357,3.00519484133795,3.506575,4.0079551586620505,28.59657407367875,0.2303692663851071,0.0346443660001097,17.31972055464419,17.376557831389473,3.2392111111111115,3.477277777777777,3.68093,1,0,0.0,3.1299,3.7747,0.1063,0.5385,-1
1973-04-16 00:00:00+00:00,1973-04-16T00:00:00.000Z,3.2415,3.2415,3.2415,3.2415,21.43892396610765,-0.1497234443740258,-0.0175496705019121,-0.1321737738721137,2.981113978884176,3.48036,3.979606021115824,28.689332202175866,0.2607792652346594,0.0325480059135525,17.31844800370197,17.36645744426841,3.2252666666666667,3.4478166666666663,3.668496,1,0,0.0,3.1299,3.7747,0.1115999999999997,0.5332000000000003,-1
1973-04-23 00:00:00+00:00,1973-04-23T00:00:00.000Z,3.2436,3.2436,3.2436,3.2436,21.826965056745067,-0.1451687740790896,-0.0103960001655807,-0.1347727739135089,2.9635909958140925,3.453805,3.944019004185908,28.38689527555305,0.2855987403408792,0.0303728265989004,18.5227058242742,17.720291460873447,3.221966666666667,3.419161111111111,3.656118,1,0,1.0,3.1299,3.7718,0.1136999999999996,0.5282,-1
1973-04-30 00:00:00+00:00,1973-04-30T00:00:00.000Z,3.2489,3.2489,3.2489,3.2489,22.862529063820645,-0.1395231631747489,-0.0038003114089919,-0.1357228517657569,2.9525299403321448,3.4276600000000004,3.902790059667856,27.723289921862467,0.3118830872067277,0.0285816643918494,21.110065071979918,18.98373963331869,3.2351888888888887,3.390172222222222,3.643794,1,0,1.0,3.1299,3.7707,0.1189999999999997,0.5218000000000003,-1
1973-05-07 00:00:00+00:00,1973-05-07T00:00:00.000Z,3.2368,3.2368,3.2368,3.2368,22.141389970622544,-0.134475198355966,0.0009981227278327,-0.1354733210837987,2.9451390618778905,3.40153,3.85792093812211,26.834450269267627,0.319529720859701,0.0274042524800735,23.384662097843204,21.005810998032437,3.2412,3.360822222222222,3.631406,1,1,1.0,3.1299,3.7707,0.1069,0.5339,-1
1973-05-14 00:00:00+00:00,1973-05-14T00:00:00.000Z,3.1447,3.1447,3.1447,3.1447,17.592701066487386,-0.136334767818675,-0.000689157387901,-0.135645610430774,2.9339858477183016,3.3702300000000003,3.806474152281699,25.88809382633818,0.2415094290428819,0.0320259246562567,18.462403019418648,20.985710063080585,3.2306777777777778,3.3265333333333333,3.617554,1,0,0.0,3.1299,3.7651,0.0147999999999997,0.6204000000000001,-1
1973-05-21 00:00:00+00:00,1973-05-21T00:00:00.000Z,3.126,3.126,3.126,3.126,16.836395772922486,-0.1377297607844023,-0.0016673202829026,-0.1360624405014997,2.929655779331201,3.3382750000000003,3.7468942206688,24.4808603646374,0.2402532856230264,0.0310739682061016,10.26850368732474,17.371856268195526,3.217966666666667,3.2913666666666668,3.603416,0,0,0.0,3.126,3.7619,0.0,0.6358999999999999,-1
1973-05-28 00:00:00+00:00,1973-05-28T00:00:00.000Z,3.0741,3.0741,3.0741,3.0741,14.91937944838484,-0.1413933050078704,-0.0042646916050965,-0.1371286134027738,2.9293118601461448,3.303885,3.678458139853855,22.674708099940226,0.1932708521363096,0.0325616938281679,2.080697314775722,10.270534673839698,3.1991333333333336,3.2582000000000004,3.588722,0,0,0.0,3.0741,3.759,0.0,0.6848999999999998,-1
1973-06-04 00:00:00+00:00,1973-06-04T00:00:00.000Z,3.0807,3.0807,3.0807,3.0807,16.225697021448525,-0.142125787746965,-0.0039977394753529,-0.1381280482716121,2.947107019155223,3.26997,3.5928329808447765,19.747152472027373,0.2068880434901962,0.0307071112687146,1.2585812356979724,4.535927412599474,3.181388888888889,3.228572222222222,3.575458,0,0,0.0,3.0741,3.6711,0.0066000000000001,0.5903999999999998,-1
1973-06-11 00:00:00+00:00,1973-06-11T00:00:00.000Z,3.0637,3.0637,3.0637,3.0637,15.56287399010306,-0.142436128494154,-0.0034464641780335,-0.1389896643161204,2.9623283570215424,3.2396000000000003,3.516871642978458,17.117646806918003,0.1828020382638504,0.0297279456767413,1.2585812356979724,1.5326199287238842,3.162222222222222,3.2007166666666667,3.5618820000000007,0,0,0.0,3.0637,3.614,0.0,0.5503,-1
1973-06-18 00:00:00+00:00,1973-06-18T00:00:00.000Z,3.0404,3.0404,3.0404,3.0404,14.677862851387118,-0.1429147586693684,-0.0031400754825983,-0.13977468318677,2.979639974057481,3.21092,3.4422000259425194,14.405841686651748,0.1313559735539372,0.0292687691571847,1.2585812356979724,1.2585812356979724,3.139877777777778,3.182572222222222,3.547572,0,0,0.0,3.0404,3.5651,0.0,0.5247000000000002,-1
1973-06-25 00:00:00+00:00,1973-06-25T00:00:00.000Z,2.9283,2.9283,2.9283,2.9283,11.33739920589418,-0.1506035457448855,-0.0086630900464923,-0.1419404556983931,2.9782780418422887,3.17908,3.379881958157711,12.632708718101538,-0.1244461017731597,0.0351857348664717,0.0,0.8390541571319767,3.1048444444444443,3.163405555555556,3.531078,0,0,0.0,2.9283,3.367,0.0,0.4386999999999998,-1
1973-07-02 00:00:00+00:00,1973-07-02T00:00:00.000Z,2.6991,2.6991,2.6991,2.6991,7.552650805827321,-0.1731950051830271,-0.0250036395877071,-0.1481913655953199,2.8720540494480384,3.145685,3.419315950551961,17.39722512279274,-0.3160352458286606,0.0490448737011531,0.0,0.4195270785659861,3.0437555555555558,3.1394722222222224,3.50956,0,0,0.0,2.6991,3.2733,0.0,0.5741999999999998,1
1973-07-09 00:00:00+00:00,1973-07-09T00:00:00.000Z,2.8686,2.8686,2.8686,2.8686,26.969106698049675,-0.1753997667920206,-0.0217667209573605,-0.1536330458346601,2.8333298569082075,3.12545,3.417570143091792,18.69299736625397,0.0603692417758221,0.0576493745642171,10.276464168788635,3.4254880562628744,3.002844444444444,3.1220222222222223,3.491432,1,0,1.0,2.6991,3.2489,0.1694999999999997,0.3803000000000001,1
1973-07-16 00:00:00+00:00,1973-07-16T00:00:00.000Z,2.8225,2.8225,2.8225,2.8225,25.406206563104508,-0.1788057792572779,-0.0201381867380942,-0.1586675925191836,2.7895476141168123,3.11008,3.430612385883188,20.612484944643715,0.05140258416071,0.0568243690890825,17.757972596095524,9.344812254961385,2.967044444444445,3.098861111111111,3.472324,1,0,1.0,2.6991,3.2489,0.1233999999999997,0.4264000000000001,1
1973-07-23 00:00:00+00:00,1973-07-23T00:00:00.000Z,2.805,2.805,2.805,2.805,24.81823361905013,-0.1808326462399465,-0.0177320429766102,-0.1631006032633362,2.746413234385912,3.091195,3.435976765614088,22.30734493385813,0.0849620998803979,0.0540153270276847,24.178489147568797,17.404308637484313,2.9313777777777776,3.074672222222222,3.452838,1,0,1.0,2.6991,3.2489,0.1059000000000001,0.4438999999999997,1
1973-07-30 00:00:00+00:00,1973-07-30T00:00:00.000Z,2.8474,2.8474,2.8474,2.8474,29.0995655981118,-0.1769775403575364,-0.0111015496753601,-0.1658759906821763,2.718279161266485,3.071595,3.4249108387335148,23.0053661848984,0.1827272153950946,0.0531856173240377,22.893173275130337,21.60987833959821,2.906188888888889,3.052661111111111,3.434028,1,0,1.0,2.6991,3.2489,0.1482999999999998,0.4014999999999999,1
