datetime,time,open,high,low,close,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,ATR_14,STOCHk_14_3_3,STOCHd_14_3_3,ma_9,ma_18,ma_50,rsi_divergence,macd_divergence,stoch_divergence,support,resistance,dist_to_support,dist_to_resistance
1972-02-28 00:00:00+00:00,1972-02-28T00:00:00.000Z,3.8715,3.8715,3.8715,3.8715,31.50128981378265,-0.05035666874218947,0.0045238630472526214,-0.05488053178944209,3.8166216325129905,3.9145449999999995,4.012468367487008,5.003052333643312,0.2802107857161379,0.014007002842465206,16.710753522579306,7.80664905264851,3.8752666666666666,3.9065722222222217,4.031394,1,1,1.0,3.8491,3.9943,0.022400000000000198,0.1227999999999998
1972-03-06 00:00:00+00:00,1972-03-06T00:00:00.000Z,3.8175,3.8175,3.8175,3.8175,24.22531916093903,-0.052114413499600776,0.002212894631873061,-0.054327308131473837,3.804667742273607,3.906425,4.008182257726394,5.209738199320014,0.0630532799974654,0.016897521705731725,16.710753522579306,13.239499842120567,3.863788888888889,3.896927777777778,4.0218,0,1,1.0,3.8175,3.9943,0.0,0.17680000000000007
1972-03-13 00:00:00+00:00,1972-03-13T00:00:00.000Z,3.858,3.858,3.858,3.858,36.13896075926794,-0.049666898269656645,0.003728327889453757,-0.0533952261591104,3.804016494785675,3.8996899999999997,3.9953635052143244,4.906723622355866,0.28212358841349566,0.018601961822860464,23.482492890359833,18.967999978506146,3.860955555555555,3.8893555555555555,4.013042,1,1,1.0,3.8175,3.9943,0.0405000000000002,0.13629999999999987
1972-03-20 00:00:00+00:00,1972-03-20T00:00:00.000Z,3.87,3.87,3.87,3.87,39.18972260233468,-0.04622605986135708,0.0057353330382026585,-0.05196139289955974,3.806963729673581,3.8936350000000006,3.98030627032642,4.451946334282458,0.36365147348719534,0.01812557912651218,30.009680542110505,23.40097565168321,3.860088888888889,3.8830277777777784,4.004548,1,1,1.0,3.8175,3.9943,0.05250000000000021,0.12429999999999986
1972-03-27 00:00:00+00:00,1972-03-27T00:00:00.000Z,3.8358,3.8358,3.8358,3.8358,34.178387577091385,-0.045731658716833046,0.004983787346181365,-0.05071544606301441,3.8088791754567533,3.8857099999999996,3.962540824543246,3.9545320954598417,0.17519546811640369,0.01928462798322958,35.914811229429,29.80232822063311,3.8559555555555556,3.876377777777778,3.995362,1,1,1.0,3.8175,3.9839,0.018299999999999983,0.14810000000000034
1972-04-03 00:00:00+00:00,1972-04-03T00:00:00.000Z,3.8521,3.8521,3.8521,3.8521,38.23242699726203,-0.04352286398859606,0.0057540656595346795,-0.04927692964813074,3.8156618689213517,3.8791200000000003,3.942578131078649,3.271779737602787,0.28710372066810264,0.01906956638427954,34.010971281058545,33.31182101753268,3.8534666666666673,3.8727722222222223,3.986366,1,1,1.0,3.8175,3.9555,0.034600000000000186,0.10339999999999971
1972-04-10 00:00:00+00:00,1972-04-10T00:00:00.000Z,3.8558,3.8558,3.8558,3.8558,39.14862356329188,-0.04100118305919587,0.006620597271147902,-0.04762178033034377,3.820567126232276,3.8741350000000003,3.927702873767725,2.765410795840854,0.32886197724122146,0.01796278538541904,36.413456931365914,35.44641314728448,3.8532222222222225,3.8703277777777783,3.977432,1,1,1.0,3.8175,3.9208,0.0383,0.06499999999999995
1972-04-17 00:00:00+00:00,1972-04-17T00:00:00.000Z,3.87,3.87,3.87,3.87,42.66365665758621,-0.03742549363520142,0.008157029356113878,-0.0455825229913153,3.8219516266444384,3.871785,3.9216183733555616,2.5741808161125475,0.4820903153870005,0.01769198045497515,59.52988511635257,43.31810444292568,3.8555444444444444,3.8700277777777776,3.968914,1,1,1.0,3.8175,3.9208,0.05250000000000021,0.050799999999999734
1972-04-24 00:00:00+00:00,1972-04-24T00:00:00.000Z,3.8647,3.8647,3.8647,3.8647,41.69555496537287,-0.034620318233095304,0.008769763806576,-0.043390082039671304,3.821820909570966,3.87003,3.918239090429034,2.4914065487365207,0.4447199692779327,0.016800620584780535,75.96733239702606,57.30355814824818,3.8550444444444443,3.8675555555555556,3.96346,1,1,1.0,3.8175,3.9208,0.04720000000000013,0.05609999999999982
1972-05-01 00:00:00+00:00,1972-05-01T00:00:00.000Z,3.8632,3.8632,3.8632,3.8632,41.40916391762597,-0.03214765581568324,0.008993940979190457,-0.0411415967948737,3.821189403901727,3.8694200000000003,3.9176505960982735,2.492910880611212,0.43551810983917083,0.015700593126934385,83.34904425242227,72.94875392193363,3.8541222222222222,3.864694444444444,3.9588240000000003,1,1,1.0,3.8175,3.9208,0.045700000000000074,0.057599999999999874
1972-05-08 00:00:00+00:00,1972-05-08T00:00:00.000Z,3.8625,3.8625,3.8625,3.8625,41.26671438255509,-0.02989987009473971,0.008993381360107189,-0.0388932514548469,3.8223919457298488,3.8670850000000003,3.911778054270152,2.311459627608474,0.4487056761405696,0.014622637972288617,82.10526315789474,80.47387993578103,3.8591222222222226,3.861455555555555,3.954608,1,1,1.0,3.8175,3.9208,0.04499999999999993,0.05830000000000002
1972-05-15 00:00:00+00:00,1972-05-15T00:00:00.000Z,3.8651,3.8651,3.8651,3.8651,42.06392601612026,-0.027590637748191593,0.009042090965324247,-0.03663272871351584,3.8256150282124404,3.8646049999999996,3.903594971787559,2.0177985479788623,0.5063477860755762,0.013759054459147064,83.88564002599071,83.11331581210258,3.859911111111111,3.860433333333333,3.949794,1,1,1.0,3.8175,3.9208,0.04760000000000009,0.05569999999999986
1972-05-22 00:00:00+00:00,1972-05-22T00:00:00.000Z,3.8562,3.8562,3.8562,3.8562,40.05947289503031,-0.026176958414022344,0.0083646162395948,-0.034541574653617145,3.8320315254273694,3.861375,3.89071847457263,1.5198458876763032,0.41182025858609783,0.01341016959471177,81.04938271604897,82.3467619666448,3.8583777777777777,3.8592333333333335,3.9450380000000003,1,1,0.0,3.8175,3.8835,0.03869999999999996,0.027300000000000324
1972-05-29 00:00:00+00:00,1972-05-29T00:00:00.000Z,3.8373,3.8373,3.8373,3.8373,36.12284367820883,-0.026278754281394257,0.006610256297778311,-0.03288901057917257,3.829778260680052,3.8590649999999997,3.8883517393199476,1.517815290488647,0.12841544491818546,0.013804198050295653,65.49382716049355,76.80961663417774,3.8585444444444446,3.8572499999999996,3.9400139999999997,0,1,0.0,3.8175,3.8778,0.01980000000000004,0.0405000000000002
1972-06-05 00:00:00+00:00,1972-06-05T00:00:00.000Z,3.8329,3.8329,3.8329,3.8329,35.254270197621025,-0.026410033046071035,0.005183182026481228,-0.031593215072552264,3.82674884438545,3.8568200000000004,3.886891155614551,1.5593756314554754,0.10227667492056393,0.013129452040590189,45.888888888888715,64.1440329218104,3.8564111111111115,3.8549388888888894,3.93481,0,1,0.0,3.8175,3.8745,0.01540000000000008,0.04159999999999986
1972-06-12 00:00:00+00:00,1972-06-12T00:00:00.000Z,3.8088,3.8088,3.8088,3.8088,30.87518626432322,-0.028134424864024954,0.0027670321668218506,-0.030901457030846805,3.8179465228841263,3.8536099999999998,3.8892734771158732,1.8509126307993533,-0.12823375093808598,0.013916330300081723,21.999999999999975,44.46090534979408,3.8511888888888888,3.852205555555555,3.929098,0,1,0.0,3.8088,3.8745,0.0,0.06569999999999965
1972-06-19 00:00:00+00:00,1972-06-19T00:00:00.000Z,3.7439,3.7439,3.7439,3.7439,22.698448756477873,-0.034342031845453036,-0.002752459851684985,-0.03158957199376805,3.7885881338988545,3.8470799999999996,3.9055718661011447,3.0408448018312644,-0.3820029764615396,0.017572118091140843,9.77777777777779,25.88888888888883,3.8371777777777774,3.846361111111111,3.9219980000000003,0,0,0.0,3.7439,3.8715,0.0,0.12760000000000016
1972-06-26 00:00:00+00:00,1972-06-26T00:00:00.000Z,3.7425,3.7425,3.7425,3.7425,22.559654677387876,-0.03892586031414469,-0.005869030656301309,-0.03305682965784338,3.7674711195656476,3.8413049999999997,3.915138880434352,3.844208175833584,-0.16910339412439535,0.01641281572193726,0.0,10.592592592592588,3.8236,3.839322222222222,3.914726,0,0,0.0,3.7425,3.8715,0.0,0.129
1972-07-03 00:00:00+00:00,1972-07-03T00:00:00.000Z,3.7559,3.7559,3.7559,3.7559,27.151197359530578,-0.041004633498286314,-0.006358243072354344,-0.03464639042593197,3.7541148243065354,3.836645,3.9191751756934643,4.302205478665054,0.010815290761618718,0.016196896688437296,3.503267973856173,4.427015250544654,3.8116777777777773,3.8329,3.9079760000000006,0,0,0.0,3.7425,3.8715,0.013399999999999856,0.11560000000000015
1972-07-10 00:00:00+00:00,1972-07-10T00:00:00.000Z,3.753,3.753,3.753,3.753,26.78111542210469,-0.04239735170810377,-0.006200769025737442,-0.03619658268236633,3.7421584128983643,3.8308349999999995,3.919511587101635,4.629621850152006,0.06112992987207512,0.015244176914346068,6.248366013071848,3.250544662309341,3.799511111111111,3.8293166666666667,3.901304,0,0,1.0,3.7425,3.8715,0.010499999999999954,0.11850000000000005
1972-07-17 00:00:00+00:00,1972-07-17T00:00:00.000Z,3.775,3.775,3.775,3.775,34.1175950032586,-0.04125036624048928,-0.004043026846498356,-0.03720733939399092,3.736214701682138,3.82601,3.915805298317862,4.69393955153604,0.2159650841660307,0.01572812312347984,14.745098039215577,8.165577342047866,3.7895,3.8247055555555556,3.8950799999999997,0,0,1.0,3.7425,3.87,0.03249999999999975,0.0950000000000002
1972-07-24 00:00:00+00:00,1972-07-24T00:00:00.000Z,3.775,3.775,3.775,3.775,34.1175950032586,-0.03988164125884852,-0.0021394414918860793,-0.03774219976696244,3.731413095618216,3.8238849999999998,3.9163569043817836,4.836542123091248,0.23567647207647566,0.014601687065424744,20.078154154538254,13.690539402275226,3.7804777777777776,3.8194277777777774,3.889182,1,0,1.0,3.7425,3.87,0.03249999999999975,0.0950000000000002
1972-07-31 00:00:00+00:00,1972-07-31T00:00:00.000Z,3.7779,3.7779,3.7779,3.7779,35.111572468067465,-0.03812344771187837,-0.00030499835593273544,-0.03781844935594563,3.726729313475457,3.81988,3.913030686524543,4.87715250345786,0.27466618032418166,0.013763781008558304,26.95785220015121,20.593701464635014,3.773877777777778,3.816211111111111,3.883474,1,0,1.0,3.7425,3.87,0.035399999999999654,0.09210000000000029
1972-08-07 00:00:00+00:00,1972-08-07T00:00:00.000Z,3.7793,3.7793,3.7793,3.7793,35.61657769468301,-0.03619980948890289,0.0012949118936341902,-0.03749472138253708,3.7235750163452472,3.8153449999999998,3.9071149836547523,4.810573285233841,0.30361225661974395,0.012878622010990737,28.466557911908513,25.167521422199325,3.767922222222222,3.8121666666666667,3.8795960000000003,1,1,1.0,3.7425,3.87,0.036799999999999944,0.0907
1972-08-14 00:00:00+00:00,1972-08-14T00:00:00.000Z,3.7879,3.7879,3.7879,3.7879,38.769073745342716,-0.03359411219752406,0.0031204873480104173,-0.03671459954553448,3.720940489622031,3.81295,3.9049595103779686,4.826158768301121,0.36387276762425913,0.012572353362567922,31.973898858074946,29.132769656711556,3.7656,3.8083944444444437,3.8757740000000003,1,1,1.0,3.7425,3.87,0.045399999999999885,0.08210000000000006
1972-08-21 00:00:00+00:00,1972-08-21T00:00:00.000Z,3.7864,3.7864,3.7864,3.7864,38.415754453561675,-0.03128943070487633,0.004340135072526521,-0.03562956577740285,3.71879684771333,3.809665,3.9005331522866697,4.770401192055989,0.3719848515979301,0.011779902572065725,35.2192288359845,31.886561868655985,3.7703222222222217,3.80375,3.8716359999999996,1,1,1.0,3.7425,3.87,0.04389999999999983,0.08360000000000012
1972-08-28 00:00:00+00:00,1972-08-28T00:00:00.000Z,3.7793,3.7793,3.7793,3.7793,36.71036939488012,-0.02969357562425623,0.004748792122517297,-0.034442367746773526,3.716636762390632,3.80584,3.895043237609368,4.687702983276654,0.3512385833111703,0.011445008343108482,38.15331289836477,35.11548019747474,3.7744111111111116,3.799005555555556,3.8674939999999998,1,1,1.0,3.7425,3.87,0.036799999999999944,0.0907
1972-09-04 00:00:00+00:00,1972-09-04T00:00:00.000Z,3.7787,3.7787,3.7787,3.7787,36.56265311081997,-0.02815273673631502,0.005031704808366809,-0.03318444154468183,3.71643470591757,3.8012750000000004,3.8861152940824306,4.463780919950817,0.36695590671770584,0.01066904066784214,39.15773045888972,37.510090731079664,3.776944444444444,3.7943111111111114,3.8636719999999998,1,1,1.0,3.7425,3.8651,0.03620000000000001,0.08639999999999981
1972-09-11 00:00:00+00:00,1972-09-11T00:00:00.000Z,3.7847,3.7847,3.7847,3.7847,39.19744391977416,-0.02614606539406683,0.0056307009204920044,-0.031776766314558835,3.717373338565502,3.7972750000000004,3.8771766614344987,4.208368444976899,0.42130952113987535,0.010335008439811258,47.504296201078525,41.605113186111005,3.780466666666667,3.7899888888888893,3.8601900000000002,1,1,1.0,3.7425,3.8651,0.04219999999999979,0.08040000000000003
1972-09-18 00:00:00+00:00,1972-09-18T00:00:00.000Z,3.79,3.79,3.79,3.79,41.50846265953031,-0.0238531341100372,0.006338905763617311,-0.03019203987365451,3.719641646013628,3.793615,3.867588353986372,3.899887257213599,0.4755655259279854,0.00997483499974373,67.89810773413056,51.52004479803293,3.7821333333333333,3.785816666666667,3.8566719999999997,1,1,1.0,3.7425,3.8651,0.047499999999999876,0.07509999999999994
1972-09-25 00:00:00+00:00,1972-09-25T00:00:00.000Z,3.8023,3.8023,3.8023,3.8023,46.582771609942675,-0.020803650806480167,0.007510711253739477,-0.028314362060219644,3.723508994902878,3.7906050000000002,3.8577010050971223,3.5401211731173308,0.5871512393552414,0.010141145452973229,87.88335847159367,67.76192080226758,3.785166666666667,3.7828222222222223,3.853052,1,1,1.0,3.7425,3.8651,0.05979999999999963,0.06280000000000019
1972-10-02 00:00:00+00:00,1972-10-02T00:00:00.000Z,3.7872,3.7872,3.7872,3.7872,41.78974232795645,-0.01938193424891832,0.007145942249041061,-0.02652787649795938,3.7289725979109476,3.7867100000000002,3.844447402089053,3.0494757765475913,0.5042433499107207,0.010495799318811125,89.79039891818798,81.8572883746374,3.7862,3.780038888888889,3.849198,1,1,1.0,3.7425,3.8562,0.04469999999999974,0.06899999999999995
1972-10-09 00:00:00+00:00,1972-10-09T00:00:00.000Z,3.7994,3.7994,3.7994,3.7994,46.57289220027866,-0.01707395763830588,0.0075631350877228,-0.02463709272602868,3.735210156186103,3.7838700000000003,3.8325298438138975,2.5719617118927025,0.6595771665379272,0.01061767152039065,87.82961460446252,88.50112399808138,3.7884333333333333,3.7781777777777776,3.8453320000000004,1,1,0.0,3.7425,3.8373,0.05689999999999973,0.037900000000000045
1972-10-16 00:00:00+00:00,1972-10-16T00:00:00.000Z,3.7976,3.7976,3.7976,3.7976,45.97267068488697,-0.015214728582831238,0.0075378913145579575,-0.022752619897389196,3.739237970795227,3.7818850000000004,3.8245320292047738,2.25533188897988,0.6842449555459394,0.009987148060709387,82.09090886575713,86.57030746280253,3.7895111111111115,3.777555555555556,3.8414619999999995,1,1,0.0,3.7425,3.8329,0.05509999999999993,0.03529999999999989
1972-10-23 00:00:00+00:00,1972-10-23T00:00:00.000Z,3.7987,3.7987,3.7987,3.7987,46.42706060557336,-0.01349693113386552,0.007404551010818942,-0.02090148214468446,3.743526459783604,3.780175,3.8168235402163955,1.9389864340352303,0.752738579635332,0.009351706264747822,87.90490555196523,85.94180967406162,3.790877777777778,3.7806000000000006,3.83755,1,1,1.0,3.7425,3.8088,0.05620000000000003,0.010099999999999998
1972-10-30 00:00:00+00:00,1972-10-30T00:00:00.000Z,3.7972,3.7972,3.7972,3.7972,45.86064062648451,-0.012116925370329934,0.0070276454194836205,-0.019144570789813554,3.7444401724511027,3.7795950000000005,3.8147498275488982,1.8602430974164035,0.7503923533049963,0.008790340579008646,82.89847675093704,84.29809705621979,3.792866666666667,3.7836388888888894,3.833816,1,1,0.0,3.7425,3.8023,0.05469999999999997,0.00509999999999966
1972-11-06 00:00:00+00:00,1972-11-06T00:00:00.000Z,3.8023,3.8023,3.8023,3.8023,48.17571166792833,-0.010490802047100178,0.006923014994170702,-0.01741381704127088,3.7501107857680083,3.782515,3.814919214231992,1.7133687100773851,0.8052843660758564,0.008526513737139906,88.63718248964243,86.48018826418156,3.7954888888888885,3.7862166666666663,3.830752,1,1,1.0,3.7425,3.8023,0.05979999999999963,0.0
1972-11-13 00:00:00+00:00,1972-11-13T00:00:00.000Z,3.8023,3.8023,3.8023,3.8023,48.17571166792833,-0.009097220502721992,0.006653277230839111,-0.015750497733561103,3.7577143199076932,3.7855049999999997,3.813295680092306,1.468268043091025,0.8021696472381334,0.00791698128648711,93.03278688524635,88.18948204194193,3.7974444444444444,3.7889555555555554,3.828458,1,1,1.0,3.753,3.8023,0.04929999999999968,0.0
1972-11-20 00:00:00+00:00,1972-11-20T00:00:00.000Z,3.7925,3.7925,3.7925,3.7925,43.98417802189974,-0.008683477463648615,0.005653616215929991,-0.014337093679578606,3.7629747639585953,3.787335,3.811695236041405,1.2864051393079727,0.6060129300722081,0.008051584280902828,86.15819209039553,89.27605382176142,3.7977222222222218,3.789927777777778,3.8263119999999997,1,1,0.0,3.753,3.8023,0.03949999999999987,0.009799999999999809
1972-11-27 00:00:00+00:00,1972-11-27T00:00:00.000Z,3.7658,3.7658,3.7658,3.7658,35.03937078964283,-0.010390277333734321,0.0031574530766754275,-0.013547730410409749,3.7667911500195794,3.7879750000000003,3.809158849980421,1.1184788696029349,-0.023394001102147566,0.009384548777078299,52.8248587570622,77.33861257756803,3.7936666666666667,3.789416666666667,3.8241199999999997,0,1,0.0,3.7658,3.8023,0.0,0.036499999999999755
1972-12-04 00:00:00+00:00,1972-12-04T00:00:00.000Z,3.7747,3.7747,3.7747,3.7747,39.45901601853883,-0.010899134470311544,0.002118876752078565,-0.01301801122239011,3.766739029240089,3.7879599999999995,3.8091809707599102,1.1204432338203518,0.18757319940684972,0.00934991559691573,27.619379305007573,55.534143384155094,3.7922777777777785,3.789238888888889,3.82143,0,1,0.0,3.7658,3.8023,0.00890000000000013,0.027599999999999625
1972-12-11 00:00:00+00:00,1972-12-11T00:00:00.000Z,3.7718,3.7718,3.7718,3.7718,38.53892776013016,-0.011404944084777213,0.0012904537100903168,-0.01269539779486753,3.766146732348373,3.7878,3.8094532676516266,1.1433163129852044,0.13054075122934267,0.008888928586479116,13.60730593607307,31.350514666047612,3.789211111111111,3.7888222222222216,3.8185720000000005,0,1,0.0,3.7658,3.8023,0.005999999999999783,0.03049999999999997
1972-12-18 00:00:00+00:00,1972-12-18T00:00:00.000Z,3.7594,3.7594,3.7594,3.7594,34.802146790720236,-0.012660436585173684,2.7968967755077206e-05,-0.012688405552928762,3.7622345556048,3.7868749999999998,3.8115154443951997,1.301360324552565,-0.057518353957774576,0.009139860298984906,13.60730593607307,18.277997059051234,3.784966666666667,3.7872388888888886,3.815344,0,1,0.0,3.7594,3.8023,0.0,0.04289999999999994
1972-12-25 00:00:00+00:00,1972-12-25T00:00:00.000Z,3.7707,3.7707,3.7707,3.7707,40.467102005296795,-0.01259838157454185,7.201918270952935e-05,-0.01267040075725138,3.761003657661339,3.7864449999999996,3.8118863423386604,1.3438115350235273,0.19056271107060913,0.009294236482038294,14.259560834903391,13.824724235683172,3.781855555555556,3.786366666666667,3.813088,0,1,1.0,3.7594,3.8023,0.01130000000000031,0.03159999999999963
1973-01-01 00:00:00+00:00,1973-01-01T00:00:00.000Z,3.7651,3.7651,3.7651,3.7651,38.673717660868014,-0.012852915323197767,-0.0001460116527571085,-0.012706903670440658,3.758235424827994,3.785305,3.812374575172006,1.4302453922210248,0.1267950296298845,0.009030234631795017,13.209013209013499,13.691959993329982,3.7782888888888886,3.7855777777777777,3.810834,0,0,0.0,3.7594,3.8023,0.005700000000000038,0.0371999999999999
1973-01-08 00:00:00+00:00,1973-01-08T00:00:00.000Z,3.7619,3.7619,3.7619,3.7619,37.64700633720982,-0.013161135037121685,-0.00036338509334482225,-0.012797749943776863,3.755164979681957,3.7840800000000003,3.8129950203180436,1.528245719860218,0.1164623134267697,0.008613601997313886,15.151515151515403,14.206696398477426,3.7737999999999996,3.784644444444444,3.808612,0,0,1.0,3.7594,3.8023,0.0024999999999999467,0.04039999999999999
1973-01-15 00:00:00+00:00,1973-01-15T00:00:00.000Z,3.759,3.759,3.759,3.759,36.6962124648049,-0.013483972305442737,-0.0005489778893326986,-0.012934994416110039,3.752191239296243,3.7830649999999997,3.8139387607037563,1.6322088414424063,0.1102677572889321,0.008205317128932306,6.371406371406369,11.577311577311752,3.7689888888888885,3.7832166666666662,3.806302,0,0,0.0,3.759,3.8023,0.0,0.043299999999999894
1973-01-22 00:00:00+00:00,1973-01-22T00:00:00.000Z,3.6711,3.6711,3.6711,3.6711,20.114262483336056,-0.02059520979708518,-0.006128172304780112,-0.014467037492305067,3.7198850596886754,3.7776849999999995,3.8354849403113236,3.060071991779308,-0.4220165230786365,0.013900001938957785,1.9425019425019039,7.821807821807887,3.7555,3.776611111111111,3.8025640000000003,0,0,0.0,3.6711,3.8023,0.0,0.13119999999999976
1973-01-29 00:00:00+00:00,1973-01-29T00:00:00.000Z,3.614,3.614,3.614,3.614,15.28304855561188,-0.03048697467176753,-0.01281594974356997,-0.01767102492819756,3.677508513761548,3.76915,3.8607914862384516,4.862713674884354,-0.3465052585261356,0.016986827180481546,0.0,2.771302771302753,3.7386333333333335,3.76615,3.7978619999999994,0,0,0.0,3.614,3.8023,0.0,0.1882999999999999
1973-02-05 00:00:00+00:00,1973-02-05T00:00:00.000Z,3.5651,3.5651,3.5651,3.5651,12.511518398377905,-0.04179035769698247,-0.01929546621502793,-0.022494891481954542,3.6308904421729857,3.757905,3.8849195578270144,6.759859965965841,-0.2589878014714972,0.019267101676262676,0.0,0.6475006475006299,3.7153444444444443,3.753811111111111,3.79178,0,0,0.0,3.5651,3.8023,0.0,0.23719999999999963
1973-02-12 00:00:00+00:00,1973-02-12T00:00:00.000Z,3.367,3.367,3.367,3.367,6.9851086556595865,-0.0659728901788812,-0.03478239895754132,-0.03119049122133987,3.5254150664966506,3.7361400000000002,3.94686493350335,11.280355313417036,-0.3758811638066847,0.032044845863063214,0.0,0.0,3.670366666666667,3.729788888888889,3.78169,0,0,0.0,3.367,3.8023,0.0,0.4352999999999998
1973-02-19 00:00:00+00:00,1973-02-19T00:00:00.000Z,3.2733,3.2733,3.2733,3.2733,5.702152802567437,-0.0916421348279024,-0.048361314885250015,-0.043280819942652385,3.4204677355464046,3.710445,4.000422264453595,15.63032274854339,-0.2537573692608507,0.036450054998805624,0.0,0.0,3.6163555555555558,3.7006611111111116,3.770806,0,0,0.0,3.2733,3.8023,0.0,0.5289999999999999
1973-02-26 00:00:00+00:00,1973-02-26T00:00:00.000Z,3.1299,3.1299,3.1299,3.1299,4.3771326154986765,-0.12214832781698837,-0.06309400629946878,-0.05905432151751959,3.2956192265643227,3.67697,4.0583207734356765,20.742664391369903,-0.21727925850434224,0.04409138166971328,0.0,0.0,3.5451555555555556,3.6635055555555556,3.7562439999999997,0,0,0.0,3.1299,3.8023,0.0,0.6723999999999997
