datetime,time,open,high,low,close,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,ATRr_14,STOCHk_14_3_3,STOCHd_14_3_3,ma_9,ma_18,ma_50,rsi_divergence,macd_divergence,trend_status,is_trending,pp,r1,s1,r2,s2,dist_to_pp,dist_to_r1,dist_to_s1,dist_to_r2,dist_to_s2
2006-09-01 00:00:00+00:00,2006-09-01T00:00:00.000Z,1.2809,1.28451,1.276,1.2836,55.296787176999686,0.002068923563106173,-0.00012930859308894586,0.002198232156195119,1.2720654741153379,1.280444,1.288822525884662,1.30869071738585,0.6883386196716071,0.008195035293192819,52.07318872657532,50.58285377010486,1.2802166666666668,1.2805711111111109,1.2742406,1,0,0,0,1.2825666666666666,1.2861333333333334,1.2773333333333332,1.2913666666666668,1.2737666666666665,0.0010333333333334416,0.0025333333333332764,0.006266666666666865,0.0077666666666666995,0.009833333333333583
2006-09-04 00:00:00+00:00,2006-09-04T00:00:00.000Z,1.2853,1.2876,1.28431,1.28569,57.15581923577721,0.002293737449426958,7.640423458547124e-05,0.0022173332148414868,1.271965387691086,1.2806335,1.289301612308914,1.353722561359525,0.791672501451097,0.007887835751351019,53.16044234954183,52.09622339298835,1.2807155555555556,1.2804705555555556,1.2747762,1,1,1,1,1.28137,1.2867399999999998,1.2782299999999998,1.28988,1.2728599999999999,0.0043200000000001015,0.0010499999999997733,0.007460000000000244,0.004189999999999916,0.012830000000000119
2006-09-05 00:00:00+00:00,2006-09-05T00:00:00.000Z,1.28569,1.2865,1.28,1.2824,53.39175817743711,0.0021812840845849557,-2.8839304205224934e-05,0.0022101233887901806,1.2724131551510272,1.2809184999999998,1.2894238448489725,1.3280071837470842,0.5870922946868566,0.007786388176865329,53.57634001801811,52.93665703137842,1.2811933333333334,1.2806427777777776,1.2752861999999998,0,0,1,1,1.2858666666666665,1.287423333333333,1.284133333333333,1.2891566666666665,1.2825766666666665,0.003466666666666507,0.0050233333333329355,0.0017333333333329204,0.006756666666666522,0.00017666666666649178
2006-09-06 00:00:00+00:00,2006-09-06T00:00:00.000Z,1.2823,1.2832,1.2774,1.2819,52.82241613154013,0.002028435618289137,-0.000145350216400835,0.002173785834689972,1.272666252449908,1.2806385,1.288610747550092,1.2450426174274896,0.5791182155391962,0.00764142975977779,49.19077979401644,51.9758540538588,1.2818277777777778,1.2811644444444446,1.2758323999999999,0,0,1,1,1.2829666666666666,1.2859333333333332,1.2794333333333332,1.2894666666666665,1.2764666666666666,0.0010666666666665492,0.004033333333333111,0.002466666666666839,0.0075666666666664995,0.005433333333333401
2006-09-07 00:00:00+00:00,2006-09-07T00:00:00.000Z,1.2821,1.28301,1.27105,1.2732,44.02538498918562,0.0011915493769656393,-0.0007857891661794663,0.0019773385431451056,1.2717374211846357,1.2803334999999998,1.2889295788153639,1.3427874558252304,0.08507244098031436,0.007956094323813593,32.10124163037493,44.95612048080316,1.2815488888888888,1.2812144444444444,1.2759684,0,0,1,1,1.2808333333333335,1.284266666666667,1.278466666666667,1.2866333333333333,1.2750333333333337,0.007633333333333381,0.01106666666666678,0.005266666666666975,0.013433333333333186,0.0018333333333335755
2006-09-08 00:00:00+00:00,2006-09-08T00:00:00.000Z,1.27311,1.2739,1.266,1.2673,39.25130775663223,5.163509243066855e-05,-0.0015405627605715498,0.0015921978530022184,1.2703080563749733,1.2800730000000002,1.2898379436250271,1.5256854296632907,-0.1540232330304402,0.00795201297051433,19.168738731357934,33.486920051916435,1.2802211111111113,1.280558888888889,1.2757484,0,0,0,0,1.2757533333333333,1.2804566666666666,1.2684966666666666,1.2877133333333333,1.2637933333333333,0.008453333333333202,0.013156666666666483,0.0011966666666665127,0.020413333333333172,0.003506666666666769
2006-09-11 00:00:00+00:00,2006-09-11T00:00:00.000Z,1.2673,1.27359,1.26541,1.271,43.396671495070294,-0.0005468918836857295,-0.0017112717893503584,0.001164379905664629,1.2700221508122767,1.280008,1.2899938491877234,1.5602791838368797,0.04896174423129811,0.00796857898760482,13.431727029442518,21.56723579705846,1.278897777777778,1.2798194444444444,1.2755664,0,0,0,0,1.2690666666666668,1.2721333333333336,1.2642333333333335,1.2769666666666668,1.2611666666666668,0.0019333333333331204,0.0011333333333336526,0.0067666666666663655,0.005966666666666898,0.009833333333333139
2006-09-12 00:00:00+00:00,2006-09-12T00:00:00.000Z,1.27079,1.27311,1.26784,1.2695,42.141200081771814,-0.0011292490087491114,-0.0018349031315309922,0.0007056541227818808,1.2685409938563794,1.279528,1.2905150061436206,1.7173529838535118,0.04364274175715675,0.00777273614080553,16.355266058886865,16.318577273229106,1.2772766666666666,1.2790583333333332,1.2753763999999999,0,0,0,0,1.2699999999999998,1.2745899999999997,1.2664099999999996,1.2781799999999999,1.2618199999999997,0.0004999999999997229,0.005089999999999595,0.0030900000000004813,0.008679999999999799,0.007680000000000353
2006-09-13 00:00:00+00:00,2006-09-13T00:00:00.000Z,1.2691,1.27129,1.26711,1.2697,42.380555297934926,-0.00155668836304379,-0.0018098739886605367,0.0002531856256167466,1.2672508903244302,1.2787975,1.29034410967557,1.80585427725185,0.1060531941575747,0.0075122999419942535,20.79797528658653,16.861656124971972,1.2760322222222222,1.27833,1.2753024000000002,0,0,0,0,1.2701500000000001,1.2724600000000001,1.2671900000000003,1.27542,1.2648800000000002,0.00045000000000006146,0.0027600000000000957,0.00250999999999979,0.005719999999999947,0.004819999999999824
2006-09-14 00:00:00+00:00,2006-09-14T00:00:00.000Z,1.2697,1.27515,1.26789,1.2723,45.53497322333888,-0.001666429300305472,-0.0015356919407377748,-0.0001307373595676971,1.2665604858450323,1.2782525,1.2899445141549677,1.8293747369893942,0.24544591200862764,0.007494030192269723,22.733363108530963,19.962201484668118,1.2747766666666667,1.2774966666666667,1.2751964,0,0,0,0,1.2693666666666668,1.2716233333333335,1.2674433333333335,1.2735466666666668,1.2651866666666667,0.0029333333333332323,0.0006766666666664367,0.004856666666666509,0.0012466666666668402,0.007113333333333305
