datetime,time,open,high,low,close,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,ATR_14,STOCHk_14_3_3,STOCHd_14_3_3,ma_9,ma_18,ma_50,rsi_divergence,macd_divergence,stoch_divergence,pp,r1,s1,r2,s2,dist_to_pp,dist_to_r1,dist_to_s1,dist_to_r2,dist_to_s2
1976-02-16 00:00:00+00:00,1976-02-16T00:00:00.000Z,1.2177,1.2177,1.2142,1.2142,30.07825164159376,-0.016261805580797484,0.0006509928835147921,-0.016912798464312276,1.2120623526135266,1.23952,1.2669776473864733,4.4303677853481,0.03892626626719766,0.00860694077501127,2.7441485068602556,3.3132541979171695,1.229322222222222,1.2378944444444444,1.28642,0,1,0.0,1.2216333333333333,1.2231666666666667,1.2185666666666668,1.2262333333333333,1.2170333333333334,0.007433333333333403,0.00896666666666679,0.004366666666666852,0.01203333333333334,0.0028333333333334654
1976-02-23 00:00:00+00:00,1976-02-23T00:00:00.000Z,1.2124,1.214,1.2124,1.2127,29.549799094920047,-0.0164541755403238,0.00036689833919078055,-0.01682107387951458,1.2083654729536684,1.23757,1.2667745270463318,4.719656592569583,0.07420984834739816,0.008114964876485721,0.31545741324917603,1.9345848089899003,1.2262444444444442,1.2352111111111113,1.28331,0,1,0.0,1.2153666666666665,1.216533333333333,1.213033333333333,1.2188666666666665,1.2118666666666664,0.002666666666666595,0.003833333333333133,0.0003333333333330746,0.006166666666666654,0.0008333333333334636
1976-03-01 00:00:00+00:00,1976-03-01T00:00:00.000Z,1.2077,1.2077,1.2022,1.2022,26.093801128569773,-0.017254987610717976,-0.00034713098496271313,-0.016907856625755262,1.2032099936788896,1.23485,1.2664900063211104,5.1245100734681,-0.015960706022611938,0.008287198889143024,0.31545741324917603,1.1250211111195407,1.2225333333333335,1.2318,1.2799820000000002,0,0,0.0,1.2130333333333334,1.213666666666667,1.2120666666666668,1.2146333333333335,1.2114333333333334,0.010833333333333472,0.011466666666666958,0.009866666666666912,0.012433333333333518,0.009233333333333427
1976-03-08 00:00:00+00:00,1976-03-08T00:00:00.000Z,1.2035,1.2035,1.1953,1.1953,24.099157641158072,-0.01823619378996444,-0.0010626697313673404,-0.0171735240585971,1.1978900671864086,1.231565,1.2652399328135915,5.468640764164532,-0.03845690206341196,0.008280906813689847,0.31545741324917603,0.31545741324917603,1.2174888888888888,1.2282166666666665,1.2767659999999998,0,0,0.0,1.2040333333333333,1.2058666666666666,1.2003666666666666,1.2095333333333333,1.1985333333333332,0.00873333333333326,0.010566666666666613,0.005066666666666553,0.01423333333333332,0.0032333333333331993
1976-03-15 00:00:00+00:00,1976-03-15T00:00:00.000Z,1.1876,1.1876,1.1806,1.1868,21.880270838782803,-0.01947518787581326,-0.0018413310537729287,-0.01763385682204033,1.1920802037458496,1.227725,1.2633697962541504,5.8066417567697,-0.0740669648972206,0.00874375662192314,3.270042194092822,1.3003190068637294,1.2117222222222221,1.2247833333333333,1.2735919999999998,0,0,1.0,1.1980333333333333,1.2007666666666665,1.1925666666666666,1.2062333333333333,1.1898333333333333,0.011233333333333206,0.01396666666666646,0.005766666666666476,0.01943333333333319,0.0030333333333332213
1976-03-22 00:00:00+00:00,1976-03-22T00:00:00.000Z,1.1885,1.1885,1.1862,1.1862,21.728190228252387,-0.02027183352283668,-0.002110381360637077,-0.018161452162199603,1.187228075902516,1.2240449999999998,1.2608619240974837,6.015616108473762,-0.013962001548444682,0.008279442606862475,6.223628691983031,3.2697094331083476,1.2073888888888888,1.2215999999999998,1.270466,0,0,1.0,1.1849999999999998,1.1893999999999996,1.1823999999999997,1.1919999999999997,1.178,0.0012000000000000899,0.0031999999999996476,0.0038000000000002476,0.005799999999999805,0.008199999999999985
1976-03-29 00:00:00+00:00,1976-03-29T00:00:00.000Z,1.1858,1.1927,1.1858,1.1869,22.40580344378095,-0.020609127593606003,-0.00195814034512512,-0.018650987248480883,1.1825832153509457,1.22096,1.2593367846490544,6.28632955200078,0.056242135558388334,0.008180107282226696,9.546413502109601,6.346694796061823,1.2033999999999998,1.2189500000000002,1.267286,0,0,1.0,1.1869666666666665,1.187733333333333,1.1854333333333331,1.1892666666666665,1.1846666666666665,6.666666666643728e-05,0.0008333333333330195,0.0014666666666669492,0.002366666666666406,0.0022333333333335315
1976-04-05 00:00:00+00:00,1976-04-05T00:00:00.000Z,1.1879,1.1879,1.1829,1.1829,21.272511271514876,-0.020957615796133755,-0.0018453028381222973,-0.019112312958011458,1.1776291761870816,1.21793,1.2582308238129183,6.617921196278658,0.06539349961413053,0.007951237271541348,7.489451476793136,7.753164556961927,1.1985888888888887,1.2159111111111112,1.263982,0,0,0.0,1.1884666666666666,1.1911333333333332,1.184233333333333,1.1953666666666667,1.1815666666666664,0.005566666666666498,0.008233333333333093,0.0013333333333329644,0.012466666666666626,0.0013333333333336306
1976-04-12 00:00:00+00:00,1976-04-12T00:00:00.000Z,1.1774,1.1847,1.1774,1.1832,21.592830559052995,-0.0209678830112634,-0.0014844560426015528,-0.019483426968661847,1.1731297549142812,1.21536,1.2575902450857188,6.949421584669369,0.11923024677311607,0.007904393526755286,7.604648047686013,8.213504342196254,1.194488888888889,1.21315,1.260638,0,0,0.0,1.1845666666666668,1.1862333333333335,1.1812333333333336,1.1895666666666667,1.1795666666666669,0.0013666666666667382,0.0030333333333334433,0.00196666666666645,0.006366666666666632,0.0036333333333331552
1976-04-19 00:00:00+00:00,1976-04-19T00:00:00.000Z,1.184,1.184,1.1802,1.1802,20.686416487575585,-0.020976293131251156,-0.0011942929300714465,-0.01978200020117971,1.1689151494552203,1.21249,1.2560648505447798,7.187663493270826,0.12948811531989862,0.007609311013453339,5.792111349749253,6.962070291409472,1.190711111111111,1.2100166666666667,1.256946,0,0,0.0,1.1817666666666666,1.1861333333333333,1.1788333333333332,1.1890666666666667,1.1744666666666665,0.0015666666666667162,0.005933333333333346,0.0013666666666667382,0.0088666666666668,0.005733333333333368
1976-04-26 00:00:00+00:00,1976-04-26T00:00:00.000Z,1.1805,1.1809,1.1798,1.1798,20.562475236834327,-0.020775745012936664,-0.000794995849405563,-0.0199807491635311,1.1651026280530545,1.209835,1.2545673719469455,7.394788867398523,0.16428116045776814,0.007141546485693082,6.144588910914163,6.513782769449815,1.1870555555555555,1.20665,1.253256,0,0,0.0,1.1814666666666664,1.182733333333333,1.178933333333333,1.1852666666666665,1.1776666666666664,0.0016666666666664831,0.0029333333333330103,0.0008666666666670153,0.005466666666666509,0.0021333333333335425
1976-05-03 00:00:00+00:00,1976-05-03T00:00:00.000Z,1.1798,1.1874,1.1756,1.1874,29.23752383040211,-0.01977559198561951,0.00016412574232927205,-0.019939717727948784,1.163395783317573,1.207375,1.2513542166824272,7.285096458420474,0.2729040953112116,0.007476162204885884,10.511218570549504,7.482639610404312,1.1854111111111112,1.2039722222222222,1.249452,1,1,1.0,1.1801666666666666,1.1805333333333332,1.1794333333333331,1.1812666666666667,1.1790666666666665,0.007233333333333425,0.006866666666666799,0.0079666666666669,0.006133333333333324,0.008333333333333526
1976-05-10 00:00:00+00:00,1976-05-10T00:00:00.000Z,1.1908,1.1908,1.1815,1.1815,26.791470781807398,-0.019237288707971034,0.0005619432159822031,-0.019799231923953237,1.1618242210492533,1.20443,1.2470357789507465,7.074845188304273,0.23090504897812583,0.00760711554308168,13.006401551367178,9.88740301094362,1.1838777777777778,1.2006833333333333,1.245666,1,1,1.0,1.1834666666666667,1.1913333333333334,1.1795333333333333,1.1952666666666667,1.1716666666666666,0.001966666666666672,0.00983333333333336,0.001966666666666672,0.013766666666666705,0.00983333333333336
1976-05-17 00:00:00+00:00,1976-05-17T00:00:00.000Z,1.1737,1.1781,1.1737,1.1744,24.17082797525881,-0.01916269453080499,0.0005092299145185997,-0.01967192444532359,1.1593718524218046,1.20137,1.2433681475781955,6.99170906185362,0.1789144098583742,0.0076209596801596596,11.971146851729053,11.829588991215248,1.1825,1.197111111111111,1.241692,0,1,1.0,1.1845999999999999,1.1876999999999998,1.1783999999999997,1.1939,1.1752999999999998,0.010199999999999765,0.013299999999999645,0.0039999999999995595,0.01949999999999985,0.0008999999999996788
1976-05-24 00:00:00+00:00,1976-05-24T00:00:00.000Z,1.1769,1.1769,1.1719,1.1719,23.3063539361533,-0.019085303713586077,0.00046929658539001176,-0.01955460029897609,1.1581702666004927,1.19793,1.2376897333995072,6.638072909019263,0.17265877089202755,0.007432907272465969,4.5357341233106245,9.837760842135623,1.180911111111111,1.1941499999999998,1.237616,0,1,0.0,1.1754,1.1771,1.1727,1.1798,1.171,0.0035000000000000586,0.0052000000000000934,0.0008000000000001339,0.007900000000000018,0.0008999999999999009
1976-05-31 00:00:00+00:00,1976-05-31T00:00:00.000Z,1.1695,1.1727,1.1695,1.1712,23.05768652479837,-0.01886301399965573,0.0005532690394562875,-0.01941628303911202,1.1578707540625424,1.194555,1.2312392459374577,6.141909905773726,0.18167534314569878,0.007129295937875342,2.0137236236714067,6.173534866237033,1.1791666666666667,1.1912833333333335,1.233544,0,1,0.0,1.1735666666666666,1.1752333333333334,1.1702333333333332,1.1785666666666668,1.1685666666666665,0.002366666666666628,0.004033333333333333,0.0009666666666667822,0.0073666666666667435,0.0026333333333334874
1976-06-07 00:00:00+00:00,1976-06-07T00:00:00.000Z,1.1736,1.175,1.1721,1.1729,25.146465150299726,-0.0183382797337599,0.0008624026442816957,-0.019200682378041595,1.1569493498202752,1.19194,1.2269306501797248,5.871209990389584,0.22792731912377268,0.006890568527429116,4.816753926701666,3.788737224561237,1.1780555555555556,1.1883222222222223,1.229676,1,1,1.0,1.1711333333333334,1.1727666666666667,1.1695666666666666,1.1743333333333335,1.1679333333333333,0.0017666666666666941,0.00013333333333331865,0.0033333333333334103,0.0014333333333333975,0.004966666666666786
1976-06-14 00:00:00+00:00,1976-06-14T00:00:00.000Z,1.1733,1.1736,1.1722,1.1722,24.84734820127821,-0.017774020354681674,0.0011413296186879376,-0.018915349973369612,1.1564523362478487,1.18941,1.2223676637521514,5.541850791930682,0.23890746429384338,0.0064969757360427045,8.696064271529126,5.1755139406340716,1.1768333333333334,1.185661111111111,1.22627,1,1,1.0,1.1733333333333336,1.1745666666666672,1.171666666666667,1.1762333333333337,1.1704333333333334,0.0011333333333336526,0.002366666666667294,0.0005333333333328305,0.004033333333333777,0.001766666666666472
1976-06-21 00:00:00+00:00,1976-06-21T00:00:00.000Z,1.171,1.1755,1.171,1.1733,26.330317648026785,-0.017041634569310737,0.0014989723232471004,-0.018540606892557838,1.1577920971423319,1.186765,1.2157379028576683,4.882668912155006,0.2676277025787163,0.006353858761542879,12.672413793103397,8.728410663778067,1.1760666666666666,1.183388888888889,1.22325,1,1,1.0,1.1726666666666665,1.1731333333333331,1.171733333333333,1.1740666666666666,1.1712666666666665,0.0006333333333334856,0.00016666666666687036,0.0015666666666669382,0.0007666666666665822,0.0020333333333335535
1976-06-28 00:00:00+00:00,1976-06-28T00:00:00.000Z,1.1736,1.1758,1.1736,1.1752,28.938673282354454,-0.01612205442898529,0.0019348419708580394,-0.018056896399843328,1.159544524028562,1.1845199999999998,1.2094954759714376,4.21697834927866,0.3134169692970372,0.0060777306141481975,17.52873563218381,12.965737898938784,1.1755555555555555,1.1813055555555556,1.220818,1,1,1.0,1.1732666666666667,1.1755333333333333,1.1710333333333334,1.1777666666666666,1.1687666666666667,0.0019333333333333425,0.0003333333333332966,0.004166666666666652,0.002566666666666606,0.006433333333333291
1976-07-05 00:00:00+00:00,1976-07-05T00:00:00.000Z,1.1756,1.1756,1.1733,1.1733,27.8757798659922,-0.015369425493642286,0.0021499767249608358,-0.01751940221860312,1.1611198249831598,1.182475,1.20383017501684,3.6119452871037687,0.2851808755309951,0.005807116895188056,19.59621714964118,16.599122191642802,1.1739888888888887,1.1797,1.218652,1,1,1.0,1.1748666666666667,1.1761333333333335,1.1739333333333335,1.1770666666666667,1.1726666666666667,0.0015666666666667162,0.0028333333333334654,0.0006333333333334856,0.003766666666666696,0.0006333333333332636
1976-07-12 00:00:00+00:00,1976-07-12T00:00:00.000Z,1.1723,1.1744,1.1685,1.1685,25.34329690689124,-0.014987514783687983,0.002025509947932113,-0.017013024731620096,1.163151931894021,1.180265,1.1973780681059787,2.8998687762458077,0.1562568463135647,0.005813769111579239,14.136447034698643,17.08713327217455,1.1725444444444446,1.1782111111111113,1.21675,1,1,0.0,1.1740666666666666,1.1748333333333332,1.1725333333333332,1.1763666666666666,1.1717666666666666,0.005566666666666498,0.00633333333333308,0.004033333333333111,0.007866666666666466,0.003266666666666529
1976-07-19 00:00:00+00:00,1976-07-19T00:00:00.000Z,1.1666,1.1678,1.1665,1.1665,24.350630867295266,-0.014677043261260181,0.0018687851762879334,-0.016545828437548114,1.1635877738400242,1.17848,1.1933722261599757,2.5273617133894106,0.09777672352984945,0.005540681972928572,5.946791862284833,13.22648534887489,1.1716666666666666,1.1770833333333333,1.214888,0,1,0.0,1.1704666666666668,1.1724333333333334,1.1665333333333334,1.1763666666666668,1.1645666666666667,0.003966666666666674,0.005933333333333346,3.333333333332966e-05,0.00986666666666669,0.0019333333333333425
1976-07-26 00:00:00+00:00,1976-07-26T00:00:00.000Z,1.1659,1.1748,1.1659,1.1748,35.620534436389455,-0.013604428327605556,0.002353120087954047,-0.015957548415559603,1.1646603956684913,1.1774550000000001,1.190249604331509,2.173264257489043,0.3962453261074396,0.005781185308865636,11.91432396251684,10.665854286500108,1.171988888888889,1.17645,1.213154,1,1,1.0,1.1669333333333334,1.1673666666666667,1.1660666666666668,1.1682333333333332,1.1656333333333335,0.007866666666666688,0.007433333333333403,0.00873333333333326,0.006566666666666832,0.009166666666666545
1976-08-02 00:00:00+00:00,1976-08-02T00:00:00.000Z,1.1772,1.1773,1.1732,1.1732,34.55193763426508,-0.01273665960947068,0.0025767110448711387,-0.015313370654341818,1.164609166695213,1.176775,1.1889408333047868,2.0676566556541283,0.35307212788320813,0.005660844145058255,21.686746987951967,13.182620937584552,1.1722111111111113,1.1756888888888888,1.211328,1,1,1.0,1.1718333333333335,1.177766666666667,1.168866666666667,1.1807333333333336,1.1629333333333334,0.0013666666666665162,0.004566666666667052,0.004333333333333078,0.007533333333333614,0.010266666666666646
1976-08-09 00:00:00+00:00,1976-08-09T00:00:00.000Z,1.173,1.1733,1.1719,1.1725,34.07037465888436,-0.011967477170937935,0.0026767147867231087,-0.014644191957661043,1.164600021758077,1.1760899999999999,1.1875799782419227,1.953928396963308,0.3437769017307137,0.0053558945828113755,30.52208835341398,21.3743864346276,1.1721666666666666,1.1751111111111112,1.209614,1,1,1.0,1.1745666666666668,1.1759333333333335,1.1718333333333335,1.1786666666666668,1.1704666666666668,0.002066666666666661,0.0034333333333333993,0.0006666666666665932,0.006166666666666654,0.0020333333333333314
1976-08-16 00:00:00+00:00,1976-08-16T00:00:00.000Z,1.1744,1.1811,1.1744,1.1769,39.75427239621956,-0.010877462700054075,0.0030133834060855763,-0.013890846106139651,1.1652083045700687,1.1755900000000001,1.1859716954299315,1.7662102314465742,0.5630918142822352,0.005588043044369153,42.73057140844111,31.646468916602355,1.172688888888889,1.1747611111111111,1.208026,1,1,1.0,1.1725666666666668,1.1732333333333336,1.1718333333333335,1.1739666666666668,1.1711666666666667,0.0043333333333333,0.003666666666666485,0.005066666666666553,0.0029333333333332323,0.005733333333333368
1976-08-23 00:00:00+00:00,1976-08-23T00:00:00.000Z,1.1794,1.1811,1.1783,1.1795,42.88756996530897,-0.009692095662181321,0.0033590003551666643,-0.013051096017347986,1.1654182801479016,1.17542,1.1854217198520982,1.70181209305581,0.7039649210502593,0.005488727626599725,62.782709786514665,45.345123182789926,1.1733777777777779,1.1747222222222222,1.206598,1,1,1.0,1.1774666666666667,1.1805333333333332,1.1738333333333333,1.1841666666666666,1.1707666666666667,0.0020333333333333314,0.0010333333333332195,0.005666666666666709,0.004666666666666597,0.00873333333333326
1976-08-30 00:00:00+00:00,1976-08-30T00:00:00.000Z,1.1797,1.1825,1.1797,1.1812,44.90522115943324,-0.008517325525247754,0.003627016393680186,-0.01214434191892794,1.1655952686412498,1.17532,1.18504473135875,1.654822747634699,0.802321975954093,0.005310679223680321,84.67025998731759,63.39451372742445,1.1740444444444444,1.1748,1.205624,1,1,1.0,1.1796333333333333,1.1809666666666667,1.1781666666666666,1.1824333333333334,1.1768333333333332,0.0015666666666667162,0.00023333333333330764,0.0030333333333334433,0.0012333333333334195,0.004366666666666852
1976-09-06 00:00:00+00:00,1976-09-06T00:00:00.000Z,1.1811,1.1844,1.1811,1.1839,48.04461323729523,-0.007284473417676018,0.0038878948010015388,-0.011172368218677557,1.165287666688423,1.175505,1.185722333311577,1.738373432963182,0.910821480712968,0.005166847636996351,92.97988540220615,80.14428505867947,1.1752222222222224,1.1746055555555557,1.204918,1,1,1.0,1.1811333333333334,1.1825666666666668,1.1797666666666666,1.1839333333333335,1.1783333333333332,0.002766666666666584,0.0013333333333331865,0.004133333333333322,3.333333333355171e-05,0.00556666666666672
1976-09-13 00:00:00+00:00,1976-09-13T00:00:00.000Z,1.1846,1.1929,1.1846,1.1929,56.86737297390795,-0.005517600986755911,0.004523813785537317,-0.010041414772293228,1.1635304473555133,1.1761599999999999,1.1887895526444865,2.1475909135639064,1.1627313124708332,0.00544101884924094,96.4886573320308,91.37960090718485,1.1779333333333333,1.175238888888889,1.204196,1,1,1.0,1.1831333333333334,1.1851666666666667,1.1818666666666668,1.1864333333333332,1.1798333333333335,0.009766666666666701,0.00773333333333337,0.011033333333333228,0.006466666666666843,0.01306666666666656
1976-09-20 00:00:00+00:00,1976-09-20T00:00:00.000Z,1.1929,1.1952,1.191,1.1925,56.408889605076745,-0.004102329412824179,0.004751268287575239,-0.008853597700399419,1.162726424471485,1.176415,1.190103575528515,2.3271677985260286,1.0875337417868232,0.005352262034882506,96.02742674415022,95.16532315946239,1.1808222222222222,1.1762444444444446,1.203012,1,1,1.0,1.1901333333333335,1.1956666666666669,1.187366666666667,1.1984333333333335,1.1818333333333335,0.002366666666666406,0.003166666666666984,0.00513333333333299,0.005933333333333568,0.01066666666666638
1976-09-27 00:00:00+00:00,1976-09-27T00:00:00.000Z,1.1942,1.1983,1.1933,1.1933,57.15292951809546,-0.002882930551050489,0.004776533719479144,-0.007659464270529633,1.1615831356509705,1.1770049999999999,1.1924268643490292,2.620526565142777,1.0283083689238182,0.005384281040708475,91.78429472324045,94.7667929331405,1.182877777777778,1.1774333333333333,1.201746,1,1,0.0,1.1929,1.1948,1.1906,1.1971,1.1887,0.00039999999999995595,0.0015000000000000568,0.0026999999999999247,0.0038000000000000256,0.0045999999999999375
1976-10-04 00:00:00+00:00,1976-10-04T00:00:00.000Z,1.1965,1.2044,1.1965,1.2008,63.45127516273732,-0.0012964165647486592,0.005090438164624779,-0.006386854729373438,1.1598115589368192,1.178325,1.196838441063181,3.1423318801147166,1.1069914264803482,0.00579299380398665,88.66741160635748,92.1597110245827,1.1859444444444442,1.1790777777777777,1.200542,1,1,0.0,1.1949666666666667,1.1966333333333334,1.1916333333333335,1.1999666666666666,1.1899666666666668,0.005833333333333357,0.004166666666666652,0.009166666666666545,0.0008333333333334636,0.01083333333333325
1976-10-11 00:00:00+00:00,1976-10-11T00:00:00.000Z,1.1992,1.2005,1.197,1.197,58.739921211882496,-0.0003417812015236166,0.004836058822279858,-0.005177840023803474,1.1596315063225349,1.17958,1.1995284936774653,3.3823044943904113,0.9366244459770533,0.005650492345307851,85.33215755438016,88.59462129465936,1.1886666666666668,1.1804166666666667,1.19921,1,1,0.0,1.2005666666666668,1.2046333333333337,1.1967333333333336,1.2084666666666668,1.1926666666666668,0.003566666666666718,0.007633333333333603,0.00026666666666641525,0.011466666666666736,0.0043333333333333
1976-10-18 00:00:00+00:00,1976-10-18T00:00:00.000Z,1.1899,1.1998,1.1899,1.1976,59.254366027610686,0.0004579106779436515,0.004508600561397701,-0.004050689883454049,1.1598792483483613,1.1809,1.2019207516516388,3.560123914241468,0.8972265187457754,0.005954315195806055,84.58874458874493,86.19610458316085,1.1909666666666667,1.1818277777777777,1.197966,1,1,0.0,1.1981666666666666,1.1993333333333331,1.1958333333333333,1.2016666666666664,1.1946666666666668,0.0005666666666666043,0.0017333333333331424,0.0017666666666666941,0.004066666666666441,0.0029333333333332323
1976-10-25 00:00:00+00:00,1976-10-25T00:00:00.000Z,1.2029,1.2048,1.2005,1.2039,64.28917104274696,0.0015817956470083328,0.004505988424369906,-0.002924192777361573,1.1595314049296235,1.18245,1.2053685950703765,3.87645905879767,0.9679606218036726,0.006043370685622837,86.93441947940671,85.61844054084395,1.1936777777777778,1.1835277777777777,1.197072,1,1,1.0,1.1957666666666666,1.2016333333333333,1.1917333333333333,1.2056666666666667,1.1858666666666666,0.008133333333333326,0.002266666666666639,0.012166666666666659,0.0017666666666666941,0.018033333333333346
1976-11-01 00:00:00+00:00,1976-11-01T00:00:00.000Z,1.2026,1.2039,1.199,1.199,58.2593122235076,0.002053422951580286,0.003982092583153487,-0.0019286696315732011,1.1602985632623313,1.18379,1.2072814367376685,3.96885203248357,0.8237349884098588,0.0059616348721945964,87.46495277589734,86.32937228134966,1.1956555555555557,1.18485,1.196182,1,1,1.0,1.2030666666666667,1.2056333333333336,1.2013333333333334,1.207366666666667,1.1987666666666665,0.004066666666666663,0.006633333333333491,0.0023333333333332984,0.008366666666666855,0.00023333333333352968
