datetime,time,open,high,low,close,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,ATR_14,STOCHk_14_3_3,STOCHd_14_3_3,ma_9,ma_18,ma_50,rsi_divergence,macd_divergence,stoch_divergence,support,resistance,dist_to_support,dist_to_resistance,label
1983-05-09 00:00:00+00:00,1983-05-09T00:00:00.000Z,1.2268,1.2288,1.2257,1.2288,48.84120024421152,-0.0010599972930427,3.327703225279783e-05,-0.0010932743252955,1.219521787503955,1.228395,1.2372682124960448,1.44468391617434,0.5228214978611473,0.0062292396423023,25.897170462387734,28.74571694937833,1.2297888888888888,1.2284166666666667,1.239284,1,1,0.0,1.2194,1.243,0.0093999999999998,0.0142000000000002,1
1983-05-16 00:00:00+00:00,1983-05-16T00:00:00.000Z,1.231,1.2344,1.231,1.2344,53.086075118494406,-0.0005400508333832,0.0004425787935298,-0.000982629626913,1.2193896320419604,1.22863,1.2378703679580398,1.5041742360254478,0.812217004030643,0.0061840596203149,48.43924191750248,31.19702358832785,1.2309333333333334,1.2290833333333333,1.238892,1,1,1.0,1.2194,1.2384,0.0149999999999999,0.004,-1
1983-05-23 00:00:00+00:00,1983-05-23T00:00:00.000Z,1.2351,1.2351,1.2306,1.2306,50.05121009043378,-0.0004296648512185,0.0004423718205556,-0.0008720366717741,1.219591176306645,1.228825,1.2380588236933552,1.5028704157801356,0.5961140291901604,0.006063187505456,57.4786324786321,43.9383482861741,1.2308555555555556,1.229211111111111,1.2380680000000002,1,1,1.0,1.2194,1.2384,0.0111999999999998,0.0078,1
1983-05-30 00:00:00+00:00,1983-05-30T00:00:00.000Z,1.23,1.2344,1.2296,1.2344,52.94802850444968,-3.514973868234961e-05,0.0006695095464734,-0.0007046592851558,1.220381576975505,1.229425,1.238468423024495,1.4711630273493546,0.7750617761949612,0.0059725545004664,69.44444444444412,58.454106280192896,1.2304666666666668,1.2291222222222222,1.236752,1,1,1.0,1.2223,1.2384,0.0121,0.004,-1
1983-06-06 00:00:00+00:00,1983-06-06T00:00:00.000Z,1.2354,1.2357,1.2339,1.235,53.4075063678814,0.0003222071128907,0.0008214931184372,-0.0004992860055464,1.220416681531706,1.22976,1.2391033184682938,1.5195352700191644,0.7804142884448312,0.0056732720548576,70.72649572649573,65.88319088319065,1.230688888888889,1.2294833333333337,1.2354839999999998,1,1,1.0,1.2223,1.2384,0.0127000000000001,0.0033999999999998,-1
1983-06-13 00:00:00+00:00,1983-06-13T00:00:00.000Z,1.2364,1.2375,1.2311,1.2311,49.9903048332996,0.0002874045651162,0.0006293524565301,-0.0003419478914139,1.2205914861181282,1.229515,1.238438513881872,1.4515502262065867,0.5888103061743346,0.0057253821356916,71.79487179487215,70.65527065527067,1.2300555555555557,1.2298111111111112,1.234356,0,1,1.0,1.2223,1.2384,0.0088000000000001,0.0072999999999998,1
1983-06-20 00:00:00+00:00,1983-06-20T00:00:00.000Z,1.2293,1.2325,1.2277,1.2304,49.37959636270468,0.0002010218901915,0.0004343758252844,-0.0002333539350928,1.2206912781184769,1.22961,1.2385287218815233,1.4506586448586472,0.5442888572204768,0.0056590458836138,61.41636141636175,67.97924297924321,1.2305666666666666,1.230127777777778,1.23353,0,1,0.0,1.2223,1.2379,0.0080999999999999,0.0075,1
1983-06-27 00:00:00+00:00,1983-06-27T00:00:00.000Z,1.2295,1.2295,1.227,1.227,46.41367471825976,-0.0001401727627001,7.454493791413851e-05,-0.0002147177006143,1.2209259473445868,1.2297,1.2384740526554132,1.4270232829817355,0.3461372352071454,0.005497147165325,41.66056166056199,58.29059829059863,1.230911111111111,1.2300611111111113,1.232856,0,1,0.0,1.2223,1.2379,0.0047000000000001,0.0108999999999999,1
1983-07-04 00:00:00+00:00,1983-07-04T00:00:00.000Z,1.2308,1.2317,1.2308,1.2316,50.72583604231904,-3.894153333949824e-05,0.0001406209338198,-0.0001795624671593,1.221546182435188,1.230045,1.2385438175648122,1.3818709989979534,0.5914833144811914,0.0054400317432035,41.59193604449092,48.222953040471545,1.2314777777777777,1.2305444444444449,1.232216,1,1,0.0,1.2223,1.2379,0.0093,0.0062999999999999,1
1983-07-11 00:00:00+00:00,1983-07-11T00:00:00.000Z,1.2319,1.2341,1.2319,1.2328,51.81516610197571,0.0001365409572802,0.0002528827395516,-0.0001163417822714,1.2217394566663886,1.230275,1.2388105433336114,1.3875829930074812,0.64791091213004,0.0052294256928648,47.77024678484529,43.6742481632994,1.2319222222222224,1.2308555555555556,1.231872,1,1,1.0,1.2223,1.2379,0.0104999999999999,0.0051000000000001,0
1983-07-18 00:00:00+00:00,1983-07-18T00:00:00.000Z,1.233,1.2343,1.2327,1.2339,52.8442968899078,0.0003602205045489,0.0003812498294563,-2.102932490735325e-05,1.2228628708877614,1.230825,1.2387871291122388,1.2937873559992203,0.6931016162042206,0.0049694890215673,64.72019464720161,51.36079249217928,1.2318666666666669,1.2314,1.231452,1,1,1.0,1.2223,1.2379,0.0116,0.004,0
1983-07-25 00:00:00+00:00,1983-07-25T00:00:00.000Z,1.2328,1.2344,1.232,1.2344,53.332206613954405,0.0005712489760039,0.000473822640729,9.74263352749e-05,1.2232600331231005,1.231185,1.2391099668768997,1.2873722270657453,0.7028399645032775,0.0047854992769958,71.72069557750048,61.40371233651579,1.232288888888889,1.2315722222222223,1.23111,1,1,1.0,1.2223,1.2379,0.0121,0.0035,-1
1983-08-01 00:00:00+00:00,1983-08-01T00:00:00.000Z,1.2355,1.2363,1.2334,1.2363,55.22795401844547,0.000881641664739,0.0006273722635713,0.0002542694011677,1.2242776933014574,1.231795,1.2393123066985423,1.220545090464332,0.7996418917478385,0.0046505109066272,80.36922466398586,72.27003829622932,1.2325,1.2314833333333333,1.23109,1,1,1.0,1.2239,1.2379,0.0123999999999999,0.0016,-1
