datetime,time,open,high,low,close,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,ATR_14,STOCHk_14_3_3,STOCHd_14_3_3,ma_9,ma_18,ma_50,rsi_divergence,macd_divergence,stoch_divergence,support,resistance,dist_to_support,dist_to_resistance,label
1972-08-14 00:00:00+00:00,1972-08-14T00:00:00.000Z,2.4509,2.4509,2.4509,2.4509,24.121066371290997,-0.0342218670593679,-0.014131774315011,-0.0200900927443568,2.3819332769063224,2.53897,2.696006723093677,12.370112533324738,0.2195878828054013,0.0104341715178284,7.269605037206641,6.91979902054315,2.453233333333333,2.5312222222222225,2.5409939999999995,0,0,1.0,2.4385,2.6132,0.0123999999999999,0.1623000000000001,-1
1972-08-21 00:00:00+00:00,1972-08-21T00:00:00.000Z,2.4465,2.4465,2.4465,2.4465,23.36164734581876,-0.0348245398160664,-0.0117875576573676,-0.0230369821586988,2.3723242020457844,2.530855,2.6893857979542157,12.527845171233867,0.2339475953929086,0.0100023045214684,6.5116524254647965,6.896112088142275,2.4472888888888886,2.5222277777777777,2.54074,0,0,0.0,2.4385,2.6132,0.008,0.1667,-1
1972-08-28 00:00:00+00:00,1972-08-28T00:00:00.000Z,2.4489,2.4489,2.4489,2.4489,24.753252254675463,-0.034708405482243,-0.0093371386588354,-0.0253712668234076,2.3647199434081667,2.52287,2.6810200565918336,12.537313186318237,0.2661398244361433,0.0094582829586666,5.899187110460946,6.560148191044128,2.448166666666667,2.5132222222222222,2.5402780000000003,0,0,0.0,2.4385,2.6132,0.0104000000000001,0.1642999999999999,-1
1972-09-04 00:00:00+00:00,1972-09-04T00:00:00.000Z,2.4467,2.4467,2.4467,2.4467,24.31735685895306,-0.0343973782351474,-0.0072208891293918,-0.0271764891057556,2.3584287749880097,2.514785,2.67114122501199,12.434957661349983,0.2822760174889778,0.0089389479083215,5.115932457241769,5.842257331055837,2.4490777777777777,2.504122222222222,2.539562,0,0,0.0,2.4385,2.6132,0.0081999999999999,0.1665000000000001,-1
1972-09-11 00:00:00+00:00,1972-09-11T00:00:00.000Z,2.447,2.447,2.447,2.447,24.51256948967193,-0.0337377713807547,-0.0052490258199992,-0.0284887455607554,2.354119249419748,2.5065850000000003,2.659050750580253,12.1652168651973,0.3045954590679149,0.0083209008140791,5.438521428896579,5.484546998866431,2.449133333333333,2.4949,2.5387180000000003,0,0,0.0,2.4385,2.6132,0.0085000000000001,0.1661999999999999,-1
1972-09-18 00:00:00+00:00,1972-09-18T00:00:00.000Z,2.434,2.434,2.434,2.434,21.87899409921779,-0.0338735463936292,-0.004307840666299,-0.0295657057273302,2.350015850877269,2.49776,2.645504149122731,11.830131727846624,0.2842215736508305,0.0086556147019219,3.436981783015096,4.663811889717814,2.4473000000000003,2.4849444444444444,2.537794,0,0,0.0,2.434,2.6132,0.0,0.1791999999999998,-1
1972-09-25 00:00:00+00:00,1972-09-25T00:00:00.000Z,2.4195,2.4195,2.4195,2.4195,19.378191081472128,-0.0347505946641875,-0.0041479111494858,-0.0306026835147016,2.3465831091999134,2.4880850000000003,2.6295868908000872,11.374361470776671,0.2576534150455394,0.0090736419677994,1.8542757417103344,3.5765929845406697,2.4440222222222223,2.4742166666666665,2.536406,0,0,0.0,2.4195,2.6132,0.0,0.1936999999999997,-1
1972-10-02 00:00:00+00:00,1972-10-02T00:00:00.000Z,2.4217,2.4217,2.4217,2.4217,20.856304704146744,-0.0348662239967998,-0.0034108323856785,-0.0314553916111213,2.346575532933961,2.47851,2.6104444670660385,10.64627272563262,0.2847037197203201,0.0085820438228755,2.2426095820588947,2.511289035594775,2.4408222222222222,2.463661111111111,2.534986,0,0,0.0,2.4195,2.6126,0.0021999999999997,0.1909,-1
1972-10-09 00:00:00+00:00,1972-10-09T00:00:00.000Z,2.4179,2.4179,2.4179,2.4179,20.16848569843186,-0.034862614795891,-0.0027257785478157,-0.0321368362480752,2.3497526848654027,2.468775,2.587797315134597,9.64221649478768,0.2862795731100188,0.0082400663696468,2.2426095820588947,2.1131649686093747,2.437011111111111,2.452922222222222,2.533516,0,0,1.0,2.4179,2.6117,0.0,0.1937999999999999,-1
1972-10-16 00:00:00+00:00,1972-10-16T00:00:00.000Z,2.3926,2.3926,2.3926,2.3926,16.311469195275397,-0.0364807259371064,-0.0034751117512249,-0.0330056141858815,2.354083418217105,2.4578200000000003,2.561556581782895,8.441348982667142,0.1856460909012009,0.0094599676043059,2.2426095820588947,2.2426095820588947,2.430533333333333,2.4418833333333336,2.531496,0,0,0.0,2.3926,2.6112,0.0,0.2186000000000003,-1
1972-10-23 00:00:00+00:00,1972-10-23T00:00:00.000Z,2.346,2.346,2.346,2.346,11.825563578215716,-0.0410501209800857,-0.0064356054353634,-0.0346145155447223,2.3559393161840925,2.44456,2.533180683815908,7.250440473206433,-0.0560778576519416,0.0121155246768756,0.0,1.49507305470593,2.419366666666667,2.433327777777778,2.5285420000000003,0,0,0.0,2.346,2.5913,0.0,0.2452999999999998,0
1972-10-30 00:00:00+00:00,1972-10-30T00:00:00.000Z,2.345,2.345,2.345,2.345,11.750879813405229,-0.04424209577467,-0.0077020641839581,-0.0365400315907119,2.362081605697851,2.432245,2.502408394302149,5.769434765177778,-0.1217273328047033,0.0113208089906048,0.0,0.7475365273529649,2.4078222222222223,2.4279944444444443,2.525566,0,0,0.0,2.345,2.5,0.0,0.1549999999999998,0
1972-11-06 00:00:00+00:00,1972-11-06T00:00:00.000Z,2.348,2.348,2.348,2.348,13.515489365154,-0.0459994310607436,-0.0075675195760254,-0.0384319114847182,2.3525814315343823,2.424645,2.4967085684656176,5.944257280188867,-0.0317874317906436,0.0107259444487598,0.9328358208954218,0.3109452736318073,2.396855555555556,2.4229666666666665,2.522652,0,0,1.0,2.345,2.4522,0.0029999999999996,0.1042,0
1972-11-13 00:00:00+00:00,1972-11-13T00:00:00.000Z,2.3504,2.3504,2.3504,2.3504,14.980137523672422,-0.0466605976687986,-0.0065829489472642,-0.0400776487215343,2.341629070687806,2.420115,2.498600929312194,6.486132213733149,0.0558758072246672,0.0101307500375028,2.6325525347764,1.1884627852239404,2.3861222222222223,2.4176277777777777,2.51969,0,0,1.0,2.345,2.4522,0.0053999999999998,0.1017999999999998,0
1972-11-20 00:00:00+00:00,1972-11-20T00:00:00.000Z,2.3498,2.3498,2.3498,2.3498,14.912145214071751,-0.0466947242401372,-0.0052936604148823,-0.0414010638252549,2.331998446477144,2.41568,2.4993615535228564,6.928198562960022,0.1063648604348279,0.009449467645103,4.172494786941918,2.5792943808712465,2.3767666666666667,2.412033333333333,2.516322,0,0,1.0,2.345,2.4522,0.0047999999999999,0.1023999999999998,0
1972-11-27 00:00:00+00:00,1972-11-27T00:00:00.000Z,2.3474,2.3474,2.3474,2.3474,14.62617588285939,-0.0463807809642333,-0.0039837737111827,-0.0423970072530506,2.3232787222061537,2.410725,2.4981712777938467,7.254770062437358,0.1379205519228149,0.0089455808683707,4.009630092129185,3.604892471282501,2.3687555555555555,2.406388888888889,2.5126860000000004,0,0,1.0,2.345,2.4522,0.0023999999999997,0.1048,1
1972-12-04 00:00:00+00:00,1972-12-04T00:00:00.000Z,2.3432,2.3432,2.3432,2.3432,14.116007037611608,-0.0459413008367954,-0.0028354348669959,-0.0431058659697995,2.3152088291812105,2.40536,2.4955111708187894,7.495856821331479,0.1552457420384133,0.0086063899242074,2.3099133782482064,3.497346085773103,2.360033333333333,2.400427777777778,2.508596,0,0,0.0,2.3432,2.4522,0.0,0.1089999999999999,1
1972-12-11 00:00:00+00:00,1972-12-11T00:00:00.000Z,2.347,2.347,2.347,2.347,16.938933940319973,-0.0447702973086117,-0.0013315450710496,-0.043438752237562,2.309026883205721,2.40026,2.4914931167942784,7.601936189769325,0.208110377725581,0.0082628686348415,1.9902665660313137,2.7699366788029014,2.352155555555556,2.3945833333333333,2.504496,1,0,0.0,2.3432,2.4522,0.0038,0.1051999999999999,1
1972-12-18 00:00:00+00:00,1972-12-18T00:00:00.000Z,2.3475,2.3475,2.3475,2.3475,17.32400239317348,-0.0433027555436971,0.0001087973550919,-0.043411552898789,2.3041742886430283,2.39511,2.4860457113569714,7.593447595890923,0.2382216552246187,0.0077080664986626,2.7988563797431127,2.366345441340877,2.3471444444444445,2.388838888888889,2.500442,1,1,1.0,2.3432,2.4522,0.0043000000000001,0.1046999999999998,1
1972-12-25 00:00:00+00:00,1972-12-25T00:00:00.000Z,2.348,2.348,2.348,2.348,17.73471847745886,-0.0416196073741064,0.001433556419746,-0.0430531637938525,2.300721841239021,2.3899,2.479078158760979,7.462919683750702,0.2650770066227589,0.00719293602227,4.837072940252631,3.20873196200902,2.347366666666667,2.3833666666666664,2.495962,1,1,1.0,2.3432,2.4509,0.0047999999999999,0.1028999999999999,1
1973-01-01 00:00:00+00:00,1973-01-01T00:00:00.000Z,2.3517,2.3517,2.3517,2.3517,20.867523923225047,-0.0395314473281409,0.0028173731725692,-0.0423488205007102,2.298905207038092,2.38494,2.470974792961908,7.214839196114608,0.30682233980201,0.0069433197410319,7.226119326206413,4.954016215400719,2.348111111111111,2.377966666666667,2.4913480000000003,1,1,1.0,2.3432,2.4489,0.0085000000000001,0.0971999999999999,1
1973-01-08 00:00:00+00:00,1973-01-08T00:00:00.000Z,2.3518,2.3518,2.3518,2.3518,20.95513790986343,-0.0374369464678761,0.0039294992262672,-0.0413664456941433,2.297900504983031,2.380205,2.4625094950169686,6.915748434859091,0.3274395584703881,0.0064542913378259,9.485130898683208,7.18277438838075,2.3485333333333336,2.3726944444444444,2.486556,1,1,1.0,2.3432,2.4489,0.0085999999999999,0.0971000000000001,1
1973-01-15 00:00:00+00:00,1973-01-15T00:00:00.000Z,2.3525,2.3525,2.3525,2.3525,21.609420382168228,-0.0353134834409689,0.0048423698025395,-0.0401558532435085,2.2986333674440846,2.375385,2.4521366325559155,6.462247808748092,0.3509152233124959,0.006043098874193,13.722217981898458,10.144489402262693,2.3487666666666667,2.367444444444444,2.481606,1,1,1.0,2.3432,2.447,0.0093,0.0945,1
1973-01-22 00:00:00+00:00,1973-01-22T00:00:00.000Z,2.361,2.361,2.361,2.361,29.265850851191423,-0.032569306044492,0.0060692377592131,-0.0386385438037052,2.3015184794647445,2.3711,2.440681520535256,5.869134202290555,0.4274232589176999,0.0062186598654263,43.44620948932938,22.21785278997035,2.3500111111111117,2.363388888888889,2.476716,1,1,1.0,2.3432,2.447,0.0178000000000002,0.0859999999999998,1
1973-01-29 00:00:00+00:00,1973-01-29T00:00:00.000Z,2.364,2.364,2.364,2.364,31.79776000122008,-0.0298088330866317,0.0070637685736587,-0.0368726016602905,2.306695390217858,2.36695,2.4272046097821423,5.09132932948665,0.4755205451444602,0.0059886728061111,72.94197031039143,43.37013259387309,2.351855555555556,2.360305555555555,2.471886,1,1,1.0,2.3432,2.434,0.0207999999999999,0.0700000000000002,1
1973-02-05 00:00:00+00:00,1973-02-05T00:00:00.000Z,2.3818,2.3818,2.3818,2.3818,44.49322019522571,-0.0258864245517078,0.0087889416868661,-0.0346753662385739,2.3119154484997897,2.36434,2.41676455150021,4.434603441147229,0.666525029784282,0.0068326211127828,100.0,72.1293932665736,2.3561444444444444,2.3580888888888887,2.467414,1,1,1.0,2.3432,2.4217,0.0386000000000001,0.0398999999999998,1
1973-02-12 00:00:00+00:00,1973-02-12T00:00:00.000Z,2.4331,2.4331,2.4331,2.4331,64.81878698839895,-0.0184260027701959,0.0129994907747024,-0.0314254935448983,2.309490310643781,2.3650200000000003,2.4205496893562195,4.695917104821029,1.1130054101624012,0.010009848554737,100.0,90.98065677013048,2.365711111111111,2.3589333333333333,2.463922,1,1,1.0,2.3432,2.4331,0.0899,0.0,1
1973-02-19 00:00:00+00:00,1973-02-19T00:00:00.000Z,2.474,2.474,2.474,2.474,73.23408282952454,-0.0091082819696359,0.0178537692602099,-0.0269620512298458,2.298432419845802,2.3676350000000004,2.4368375801541986,5.845713562622466,1.2685045829432642,0.0122169240094332,100.0,100.0,2.379766666666667,2.3634555555555554,2.460584,1,1,0.0,2.3432,2.474,0.1308000000000002,0.0,1
1973-02-26 00:00:00+00:00,1973-02-26T00:00:00.000Z,2.5,2.5,2.5,2.5,77.00037537152862,0.0003697987939901,0.0218654800190688,-0.0214956812250786,2.283874320693468,2.37174,2.459605679306532,7.409385455954849,1.2298640436873367,0.013201692970022,100.0,100.0,2.396655555555556,2.3720111111111115,2.458384,1,1,0.0,2.3432,2.5,0.1568,0.0,-1
1973-03-05 00:00:00+00:00,1973-03-05T00:00:00.000Z,2.4705,2.4705,2.4705,2.4705,65.7036012286258,0.0054381549615718,0.0215470689493204,-0.0161089139877485,2.2780472287374165,2.375635,2.4732227712625834,8.215720955667301,0.9860496288246136,0.0143661471174503,93.72874149659864,97.9095804988662,2.409855555555556,2.378983333333333,2.455664,1,1,0.0,2.3432,2.5,0.1272999999999999,0.0295,1
1973-03-12 00:00:00+00:00,1973-03-12T00:00:00.000Z,2.457,2.457,2.457,2.457,61.27333753761372,0.0082701929280637,0.0195032855326498,-0.0112330926045861,2.278478772827553,2.381185,2.483891227172447,8.626480275362649,0.8690866760819875,0.0143042651873079,84.3605497754657,92.69643042402144,2.4215444444444447,2.385038888888889,2.452478,1,1,0.0,2.3432,2.5,0.1137999999999999,0.0430000000000001,1
1973-03-19 00:00:00+00:00,1973-03-19T00:00:00.000Z,2.4737,2.4737,2.4737,2.4737,64.46531798152263,0.0117269726120325,0.0183680521732949,-0.0066410795612623,2.278841020412957,2.38762,2.496398979587043,9.111917272182598,0.8956646786299378,0.0144754257757897,78.61191589568428,85.5670690559162,2.435011111111111,2.391888888888889,2.449776,1,1,0.0,2.3432,2.5,0.1305,0.0262999999999999,1
1973-03-26 00:00:00+00:00,1973-03-26T00:00:00.000Z,2.4755,2.4755,2.4755,2.4755,64.80206829852644,0.0144452248132949,0.0168690434996458,-0.0024238186863509,2.2804127218929016,2.3939950000000003,2.507577278107099,9.488931940718231,0.8587927683716071,0.0135698580504302,79.51036738154176,80.82761101756391,2.4477333333333333,2.3988722222222223,2.447114,1,1,0.0,2.3432,2.5,0.1322999999999998,0.0245000000000001,1
1973-04-02 00:00:00+00:00,1973-04-02T00:00:00.000Z,2.483,2.483,2.483,2.483,66.23775709543712,0.0170085822380645,0.0155459207395323,0.0014626614985321,2.2826022077097043,2.400625,2.518647792290296,9.832672099165498,0.8489792030906429,0.0131362166472883,85.05747571314897,81.05991966345833,2.460955555555556,2.406405555555556,2.444606,1,1,1.0,2.3432,2.5,0.1398000000000001,0.0169999999999999,1
1973-04-09 00:00:00+00:00,1973-04-09T00:00:00.000Z,2.4805,2.4805,2.4805,2.4805,65.28188608800298,0.018623650508319,0.0137287912078294,0.0048948593004895,2.286669661798141,2.40716,2.52765033820186,10.010995380602798,0.8043397549317707,0.0123763565323679,86.42014468064973,83.66266259178015,2.471922222222222,2.4140333333333333,2.441996,1,1,1.0,2.3432,2.5,0.1373000000000002,0.0194999999999998,1
1973-04-16 00:00:00+00:00,1973-04-16T00:00:00.000Z,2.4848,2.4848,2.4848,2.4848,66.18575712215943,0.0200198019963151,0.0120999541566604,0.0079198478396546,2.2922906209971545,2.41403,2.5357693790028453,10.085987249772815,0.790661906523878,0.0117993820126526,88.35792344960602,86.61184794780156,2.4776666666666665,2.421688888888889,2.439482,1,1,1.0,2.3432,2.5,0.1415999999999999,0.0152000000000001,1
1973-04-23 00:00:00+00:00,1973-04-23T00:00:00.000Z,2.4867,2.4867,2.4867,2.4867,66.59954010003607,0.0210370739370953,0.0104937808779525,0.0105432930591427,2.300096115519964,2.421205,2.542313884480035,10.004017378126631,0.770397173094254,0.0110921786889638,88.98955839788471,87.92254217604682,2.479077777777778,2.429422222222222,2.436956,1,1,1.0,2.347,2.5,0.1396999999999999,0.0133,1
1973-04-30 00:00:00+00:00,1973-04-30T00:00:00.000Z,2.4896,2.4896,2.4896,2.4896,67.25811579909745,0.0218256821649189,0.0090259112846209,0.012799770880298,2.308759446060248,2.428335,2.547910553939752,9.848357326295758,0.7561769441221571,0.0105069426844311,90.8265037023222,89.39132851660429,2.4779222222222224,2.437288888888889,2.434484,1,1,1.0,2.3475,2.5,0.1420999999999996,0.0104000000000001,1
1973-05-07 00:00:00+00:00,1973-05-07T00:00:00.000Z,2.511,2.511,2.511,2.511,71.69357630493077,0.023901934398514,0.0088817308145728,0.0150202035839412,2.3178051913358235,2.43651,2.555214808664176,9.74383923432912,0.813761509909584,0.011285117456959,94.26153195090978,91.35919801703888,2.482422222222222,2.4461388888888886,2.432452,1,1,1.0,2.348,2.511,0.1630000000000002,0.0,1
1973-05-14 00:00:00+00:00,1973-05-14T00:00:00.000Z,2.5505,2.5505,2.5505,2.5505,77.6988228448023,0.0284072381781284,0.0107096276753497,0.0176976105027786,2.325339043348515,2.446635,2.5679309566514843,9.915329148114422,0.9281470003919088,0.0133007049198488,97.4509803921568,94.1796720151296,2.492811111111111,2.457177777777778,2.431228,1,1,1.0,2.3517,2.5505,0.1987999999999998,0.0,1
1973-05-21 00:00:00+00:00,1973-05-21T00:00:00.000Z,2.5395,2.5395,2.5395,2.5395,73.05097272480715,0.0307358124991576,0.0104305615971032,0.0203052509020544,2.33651654214032,2.456025,2.57553345785968,9.73186004700116,0.8492430640265288,0.013136350779716,96.078431372549,95.93031457187185,2.500122222222222,2.467566666666667,2.429794,1,1,1.0,2.3518,2.5505,0.1876999999999999,0.0110000000000001,1
1973-05-28 00:00:00+00:00,1973-05-28T00:00:00.000Z,2.573,2.573,2.573,2.573,77.47092722625447,0.0348822930925663,0.0116616337524094,0.0232206593401568,2.347264145805085,2.467085,2.586905854194915,9.713557027416169,0.9419723123810564,0.0145910457020902,96.078431372549,96.53594771241823,2.510955555555556,2.479344444444445,2.429428,1,1,0.0,2.3525,2.573,0.2204999999999999,0.0,-1
1973-06-04 00:00:00+00:00,1973-06-04T00:00:00.000Z,2.574,2.574,2.574,2.574,77.58908821253165,0.0378132132943247,0.0116740431633343,0.0261391701309904,2.361855943320969,2.47816,2.5944640566790307,9.386323456034376,0.912023461333312,0.0136201646613284,96.078431372549,96.078431372549,2.5210666666666666,2.4910111111111117,2.430908,1,1,0.0,2.361,2.574,0.2129999999999996,0.0,-1
1973-06-11 00:00:00+00:00,1973-06-11T00:00:00.000Z,2.58,2.58,2.58,2.58,78.32369015675201,0.0401572309647124,0.0112144486669776,0.0289427822977348,2.3778624939605413,2.48911,2.600357506039458,8.9387376242479,0.9085035397007576,0.0130758192558473,100.0,97.38562091503265,2.532122222222222,2.502022222222222,2.433688,1,1,1.0,2.364,2.58,0.2160000000000002,0.0,-1
1973-06-18 00:00:00+00:00,1973-06-18T00:00:00.000Z,2.574,2.574,2.574,2.574,75.65311950976115,0.0410574473051621,0.0096917320059418,0.0313657152992203,2.3983886208353224,2.49961,2.6008313791646778,8.098973773082813,0.8674618969524917,0.0125703622681401,98.11853245531506,98.065654609288,2.5420333333333334,2.50985,2.436398,1,1,1.0,2.3818,2.58,0.1921999999999997,0.0060000000000002,-1
1973-06-25 00:00:00+00:00,1973-06-25T00:00:00.000Z,2.581,2.581,2.581,2.581,76.653276872751,0.0418532584288176,0.0083900345036778,0.0334632239251397,2.417929460935677,2.50957,2.601210539064322,7.303286145779753,0.8897292657230205,0.0121724490391138,98.11853245531506,98.74568830354336,2.5525111111111105,2.515794444444444,2.439088,1,1,0.0,2.4331,2.581,0.1478999999999999,0.0,-1
1973-07-02 00:00:00+00:00,1973-07-02T00:00:00.000Z,2.5575,2.5575,2.5575,2.5575,66.7410237810608,0.0401251530877631,0.0053295433300986,0.0347956097576644,2.428996223725433,2.51579,2.6025837762745674,6.89992219339193,0.7402822056506264,0.0129816168666227,90.3241709296103,95.5204119467468,2.5600555555555555,2.518988888888889,2.441228,0,1,0.0,2.457,2.581,0.1005000000000002,0.0234999999999998,-1
1973-07-09 00:00:00+00:00,1973-07-09T00:00:00.000Z,2.542,2.542,2.542,2.542,61.12641971944152,0.0370774904634298,0.0018255045646123,0.0352519858988175,2.4338962042115617,2.51919,2.604483795788437,6.771525433844838,0.6337142976763397,0.0131615131525717,79.27031509121058,89.23767282537864,2.5635,2.522961111111111,2.4430880000000004,0,1,0.0,2.457,2.581,0.0849999999999999,0.0390000000000001,-1
1973-07-16 00:00:00+00:00,1973-07-16T00:00:00.000Z,2.5395,2.5395,2.5395,2.5395,60.24608447056557,0.0340677548977739,-0.0009473848008348,0.0350151396986088,2.435910808900678,2.521165,2.606419191099322,6.76307906061857,0.6075313703852958,0.012399930204925,64.89055071144617,78.16167891075567,2.5622777777777777,2.5275444444444446,2.444868,0,0,0.0,2.457,2.581,0.0825,0.0415,-1
1973-07-23 00:00:00+00:00,1973-07-23T00:00:00.000Z,2.504,2.504,2.504,2.504,49.37240672354047,0.0284895546124559,-0.0052204680689222,0.0337100226813782,2.4403621629769563,2.52284,2.605317837023044,6.53849130527847,0.3857874995270777,0.0140500283292864,45.46681396921178,63.20922659062284,2.558333333333333,2.529227777777778,2.445904,0,0,0.0,2.457,2.581,0.0470000000000001,0.0769999999999999,-1
1973-07-30 00:00:00+00:00,1973-07-30T00:00:00.000Z,2.5085,2.5085,2.5085,2.5085,50.589805987842965,0.024153476843475,-0.0076452366703225,0.0317987135137975,2.4482773496598464,2.525415,2.602552650340153,6.108908859744106,0.3903583404121747,0.0133678476936464,31.961583012398663,47.43964923101887,2.5511666666666666,2.5310611111111108,2.447056,0,0,0.0,2.4737,2.581,0.0348000000000001,0.0724999999999997,-1
