datetime,time,open,high,low,close,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,ATRr_14,STOCHk_14_3_3,STOCHd_14_3_3,ma_9,ma_18,ma_50,rsi_divergence,macd_divergence,trend_status,is_trending,pp,r1,s1,r2,s2,dist_to_pp,dist_to_r1,dist_to_s1,dist_to_r2,dist_to_s2,label
2025-04-29 04:00:00+00:00,2025-04-29T04:00:00.000Z,1.34264,1.34324,1.34264,1.3427,62.46179111832208,0.0017527050154644,-0.0004432802839184,0.0021959852993828,1.340016381931628,1.3427225,1.345428618068372,0.4030792763764761,0.4958427534513356,0.0009265116589631,44.00702645057075,57.67198019965013,1.3433544444444443,1.343065,1.3366964,0,0,1,1,1.3428700000000002,1.3431200000000003,1.3424300000000005,1.3435600000000003,1.3421800000000002,0.0001700000000002,0.0004200000000005,0.0002699999999995,0.0008600000000003,0.0005199999999998,-1
2025-04-29 04:30:00+00:00,2025-04-29T04:30:00.000Z,1.34257,1.34262,1.34183,1.3421,57.43352659627931,0.0015590813109032,-0.0005095231907837,0.0020686045016869,1.3406236682368935,1.3428615000000002,1.3450993317631068,0.3332930109481367,0.3298576299268061,0.0009224540665565,28.236139284334246,43.77998711682617,1.3431944444444444,1.343108888888889,1.3369406,0,0,1,1,1.34286,1.3430799999999998,1.34248,1.34346,1.34226,0.0007599999999998,0.0009799999999997,0.0003799999999998,0.0013599999999998,0.0001599999999999,1
2025-04-29 05:00:00+00:00,2025-04-29T05:00:00.000Z,1.34219,1.34423,1.34219,1.34338,64.07731607574385,0.0014917227809947,-0.0004615053765537,0.0019532281575485,1.341226688548057,1.3430325,1.344838311451943,0.2689155254162544,0.5962171326430674,0.0010091247693059,33.29382621137215,35.17899731542572,1.3431355555555555,1.34318,1.3372183999999998,0,0,0,0,1.3421833333333335,1.342536666666667,1.341746666666667,1.3429733333333334,1.3413933333333337,0.0011966666666665,0.000843333333333,0.0016333333333329,0.0004066666666666,0.0019866666666663,-1
2025-04-29 05:30:00+00:00,2025-04-29T05:30:00.000Z,1.34349,1.34371,1.34244,1.34244,57.0367795592544,0.0013469635592031,-0.0004850116786762,0.0018319752378794,1.3414382438096533,1.343089,1.3447397561903467,0.2458148626556712,0.3034234238238452,0.0010278424228475,31.395348837208104,30.975104777638165,1.3429944444444446,1.343243888888889,1.3374916,0,0,0,0,1.3432666666666666,1.3443433333333332,1.3423033333333332,1.3453066666666669,1.3412266666666666,0.0008266666666665,0.0019033333333331,0.0001366666666668,0.0028666666666665,0.0012133333333335,-1
2025-04-29 06:00:00+00:00,2025-04-29T06:00:00.000Z,1.34237,1.3425,1.34163,1.34163,51.75924347688839,0.0011535828178086,-0.0005427139360566,0.0016962967538652,1.3413470998719832,1.3430655,1.3447839001280169,0.2558922298304629,0.0823149752506695,0.0010165209490776,27.906976744184977,30.865383930921748,1.3427733333333332,1.3432244444444443,1.3377588,0,0,0,0,1.3428633333333335,1.343286666666667,1.342016666666667,1.3441333333333334,1.3415933333333336,0.0012333333333334,0.0016566666666668,0.0003866666666669,0.0025033333333333,3.666666666646279e-05,-1
2025-04-29 06:30:00+00:00,2025-04-29T06:30:00.000Z,1.3414,1.3416,1.34091,1.34129,49.681235620201,0.0009618049398749,-0.0005875934511922,0.0015493983910672,1.3413470998719832,1.3430655,1.3447839001280169,0.2558922298304629,-0.0166142538784024,0.0009952588925836,11.520983694199847,23.607769758530974,1.3425444444444443,1.3431494444444445,1.3380066,0,0,0,0,1.34192,1.34221,1.34134,1.34279,1.34105,0.0006299999999999,0.0009199999999998,4.999999999988347e-05,0.0014999999999998,0.00024,-1
2025-04-29 07:00:00+00:00,2025-04-29T07:00:00.000Z,1.34133,1.34154,1.34113,1.34117,48.93450920520445,0.0007910182270791,-0.0006067041311904,0.0013977223582696,1.3411731738742614,1.343025,1.3448768261257389,0.2757694198899876,-0.0008569579555268,0.0009533044610771,6.130268199233594,15.186076212539476,1.3422744444444443,1.3430566666666668,1.33824,0,0,0,0,1.3412666666666666,1.3416233333333332,1.3409333333333333,1.3419566666666665,1.3405766666666667,9.666666666663382e-05,0.0004533333333331,0.0002366666666666,0.0007866666666664,0.0005933333333332,-1
2025-04-29 07:30:00+00:00,2025-04-29T07:30:00.000Z,1.34122,1.34131,1.33951,1.33958,40.292841165247154,0.0005213589138965,-0.0007010907554984,0.001222449669395,1.3404888122189034,1.342872,1.3452551877810968,0.3549389340304505,-0.1906715505408388,0.0010139844691844,6.608410275736426,8.086554056389959,1.3418855555555556,1.3427972222222222,1.3384390000000002,0,0,0,0,1.34128,1.34143,1.34102,1.34169,1.34087,0.0017,0.0018500000000001,0.0014400000000001,0.00211,0.00129,1
2025-04-29 08:00:00+00:00,2025-04-29T08:00:00.000Z,1.33982,1.34034,1.33982,1.34014,44.04107997274297,0.0003488183247775,-0.0006989050756939,0.0010477234004715,1.3400725593457596,1.342737,1.3454014406542405,0.3968670937406848,0.0126556870638379,0.0009957865368568,7.4177160748146305,6.718798183261552,1.3416033333333333,1.342573888888889,1.338634,0,0,0,0,1.3401333333333332,1.3407566666666664,1.3389566666666664,1.3419333333333332,1.3383333333333332,6.666666666932386e-06,0.0006166666666662,0.0011833333333337,0.001793333333333,0.0018066666666669,1
2025-04-29 08:30:00+00:00,2025-04-29T08:30:00.000Z,1.34009,1.34099,1.34009,1.34079,48.11274077593892,0.0002615136657835,-0.0006289677877503,0.0008904814535339,1.3398658791724665,1.342564,1.3452621208275333,0.4019355244939386,0.1712526766968924,0.0009889249700558,13.96684264147497,9.330989664008678,1.341391111111111,1.342372777777778,1.3388182,0,0,0,0,1.3400999999999998,1.3403799999999997,1.3398599999999996,1.34062,1.3395799999999998,0.00069,0.0004100000000002,0.0009300000000003,0.00017,0.0012100000000001,1
