datetime,time,open,high,low,close,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,ATRr_14,STOCHk_14_3_3,STOCHd_14_3_3,ma_9,ma_18,ma_50,rsi_divergence,macd_divergence,trend_status,is_trending,pp,r1,s1,r2,s2,dist_to_pp,dist_to_r1,dist_to_s1,dist_to_r2,dist_to_s2
2025-07-09 17:45:00+00:00,2025-07-09T17:45:00.000Z,1.35953,1.35958,1.35833,1.35894,47.406312329984225,0.0002443347917491234,-5.8615366864524525e-05,0.00030295015861364795,1.3573629354416785,1.3593205000000002,1.3612780645583218,0.2880210455623429,0.4028129114867231,0.0010486157512230967,47.74346793349275,53.70810240168933,1.3600544444444447,1.3593027777777777,1.358971,0,0,1,1,1.35975,1.36003,1.35934,1.36044,1.35906,0.0008099999999999774,0.0010900000000000354,0.00039999999999995595,0.0015000000000000568,0.00011999999999989797
2025-07-09 18:00:00+00:00,2025-07-09T18:00:00.000Z,1.35895,1.35943,1.35881,1.35903,47.95261878043089,0.0001801032758175225,-9.82775062369004e-05,0.0002783807820544229,1.3573357722297963,1.359294,1.3612522277702037,0.2881242424675917,0.43259211108711365,0.0010172285153122206,37.68804433887604,48.71997888625009,1.3598466666666666,1.3593211111111112,1.3590090000000001,0,0,1,1,1.35895,1.3595700000000002,1.3583200000000002,1.3602,1.3577000000000001,7.999999999985796e-05,0.000540000000000207,0.0007099999999997664,0.0011700000000001154,0.0013299999999998313
2025-07-09 18:15:00+00:00,2025-07-09T18:15:00.000Z,1.35868,1.35888,1.35822,1.35838,44.36811369271303,7.587512771389804e-05,-0.00016200452347241991,0.00023787965118631795,1.3572457308644057,1.3592429999999998,1.3612402691355938,0.2938796279390896,0.2839550052068599,0.001002080591487492,26.653621198099483,37.36171115682276,1.3595077777777778,1.359313888888889,1.3590274,0,0,1,1,1.35909,1.3593699999999997,1.35875,1.3597099999999998,1.35847,0.0007099999999999884,0.0009899999999998244,0.00036999999999998145,0.0013299999999998313,9.000000000014552e-05
2025-07-09 18:30:00+00:00,2025-07-09T18:30:00.000Z,1.35838,1.35877,1.35834,1.35868,46.361033635656185,1.728184782945341e-05,-0.00017647824268549164,0.00019376009051494506,1.357243624659881,1.359242,1.3612403753401192,0.29404261200274145,0.3593857748548772,0.0009603325092373372,20.38239748032076,28.24135433909876,1.3592844444444445,1.3593305555555557,1.3590636,0,0,0,0,1.3584933333333336,1.3587666666666671,1.358106666666667,1.3591533333333337,1.3578333333333334,0.0001866666666665573,8.666666666701239e-05,0.0005733333333330926,0.00047333333333354766,0.0008466666666666622
2025-07-09 18:45:00+00:00,2025-07-09T18:45:00.000Z,1.35862,1.35875,1.35823,1.35847,45.14196201372159,-4.557364892132654e-05,-0.0001914669915490173,0.00014589334262769075,1.3572386204757727,1.35924,1.3612413795242273,0.29448508346241986,0.30763268768395574,0.0009282485024150241,11.454140244463625,19.496719640961288,1.3591777777777778,1.3593149999999998,1.3590912,0,0,0,0,1.3585966666666665,1.3588533333333328,1.3584233333333329,1.3590266666666664,1.3581666666666665,0.00012666666666638626,0.000383333333332736,4.6666666667194434e-05,0.0005566666666663167,0.0003033333333335442
2025-07-09 19:00:00+00:00,2025-07-09T19:00:00.000Z,1.35838,1.35875,1.35834,1.35834,44.36425142787207,-0.00010467042103168289,-0.0002004510109274989,9.578058989581603e-05,1.3572331099780794,1.359238,1.3612428900219204,0.29500205584607,0.27604756615536424,0.0008905413853418803,7.685185185188144,13.173907636657509,1.359148888888889,1.3593044444444444,1.3591166000000001,0,0,0,0,1.3584833333333333,1.3587366666666665,1.3582166666666666,1.3590033333333331,1.3579633333333334,0.00014333333333316212,0.00039666666666637873,0.00012333333333347518,0.000663333333333016,0.0003766666666666918
2025-07-09 19:15:00+00:00,2025-07-09T19:15:00.000Z,1.35855,1.35866,1.35801,1.35801,42.36880941997632,-0.0001761032718758937,-0.00021750708941736777,4.140381754147408e-05,1.357135067764907,1.359201,1.3612669322350932,0.3039921593779145,0.2117524041279868,0.0008730631423491807,3.4259259259277646,7.521750451859845,1.3588633333333333,1.3593227777777779,1.3591364,0,0,0,0,1.3584766666666666,1.358613333333333,1.3582033333333332,1.3588866666666664,1.3580666666666668,0.00046666666666661527,0.000603333333333067,0.00019333333333326763,0.0008766666666664147,5.666666666681586e-05
2025-07-09 19:30:00+00:00,2025-07-09T19:30:00.000Z,1.35803,1.35857,1.35803,1.35857,46.74620025333948,-0.00018538994109129625,-0.00018143500690621627,-3.95493418507999e-06,1.3571395940777453,1.3592030000000002,1.361266405922255,0.30361997762730747,0.34661282756512185,0.0008503433415550626,6.010498687666036,5.707203266260649,1.3586711111111112,1.3593405555555558,1.3591629999999997,0,0,0,0,1.3582266666666667,1.3584433333333334,1.3577933333333334,1.3588766666666667,1.3575766666666667,0.00034333333333336213,0.0001266666666666083,0.0007766666666666477,0.0003066666666666773,0.0009933333333334016
2025-07-09 19:45:00+00:00,2025-07-09T19:45:00.000Z,1.35855,1.35855,1.35822,1.3584,45.61354654528726,-0.00020411436921063952,-0.00016012754802044763,-4.39868211901919e-05,1.3572597284168169,1.359239,1.3612182715831833,0.29123231207804195,0.28805334065103766,0.0008140736259766989,8.613673290840552,6.016699301478117,1.3585355555555556,1.3593172222222223,1.3591862000000001,0,0,0,0,1.35839,1.35875,1.35821,1.35893,1.35785,1.0000000000065512e-05,0.00034999999999985043,0.0001900000000001345,0.0005299999999999194,0.0005500000000000504
2025-07-09 20:00:00+00:00,2025-07-09T20:00:00.000Z,1.35842,1.35906,1.35814,1.35906,50.6163529114214,-0.00016380884287436892,-9.585761734734161e-05,-6.795122552702731e-05,1.3573503190857266,1.3592795,1.3612086809142734,0.28385345534504264,0.4431105713372896,0.0008217440531965492,18.61367329084034,11.079281756448976,1.3585488888888888,1.3593016666666666,1.3592046,1,0,0,0,1.35839,1.35856,1.35823,1.35872,1.35806,0.0006699999999999484,0.0004999999999999449,0.0008299999999998864,0.00034000000000000696,0.0009999999999998899
