datetime,time,open,high,low,close,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,ATRr_14,STOCHk_14_3_3,STOCHd_14_3_3,ma_9,ma_18,ma_50,rsi_divergence,macd_divergence,trend_status,is_trending,pp,r1,s1,r2,s2,dist_to_pp,dist_to_r1,dist_to_s1,dist_to_r2,dist_to_s2,label
2025-08-27 07:10:00+00:00,2025-08-27T07:10:00.000Z,1.38415,1.3842,1.3836,1.384,56.4364250386086,0.000147615211008,1.3800208212774452e-05,0.0001338150027952,1.3834953394729168,1.3838505,1.384205660527083,0.0513293201950738,0.7104682088798956,0.0006046933770972,85.2631578947339,87.596563425025,1.383918888888889,1.3838733333333333,1.3834975999999997,0,1,1,1,1.3839933333333334,1.3843866666666669,1.383746666666667,1.3846333333333334,1.3833533333333334,6.666666666488297e-06,0.0003866666666669,0.0002533333333329,0.0006333333333334,0.0006466666666664,-1
2025-08-27 07:15:00+00:00,2025-08-27T07:15:00.000Z,1.3838,1.3842,1.3836,1.38413,59.505353799644006,0.0001520834784443,1.4614780519239606e-05,0.000137468697925,1.3834935013369036,1.3838675,1.3842414986630964,0.0540512242821509,0.850937083339781,0.0006043563880295,83.15789473684096,85.8392895819796,1.3839566666666667,1.3838905555555554,1.3835186000000002,1,1,1,1,1.3839333333333332,1.3842666666666663,1.3836666666666664,1.3845333333333334,1.383333333333333,0.0001966666666668,0.0001366666666664,0.0004633333333337,0.0004033333333333,0.000796666666667,-1
2025-08-27 07:20:00+00:00,2025-08-27T07:20:00.000Z,1.38413,1.3844,1.3838,1.3843,63.16021305581936,0.0001674123662827,2.395493468610769e-05,0.0001434574315965,1.3835281914185025,1.3839074999999998,1.3842868085814974,0.0548170425404291,1.0173887688627583,0.0006040437115495,83.98724082934744,84.13609782030744,1.3840566666666667,1.3839211111111112,1.3835432,1,1,1,1,1.3839766666666666,1.384353333333333,1.3837533333333332,1.3845766666666668,1.3833766666666665,0.0003233333333334,5.333333333323864e-05,0.0005466666666669,0.0002766666666667,0.0009233333333336,-1
2025-08-27 07:25:00+00:00,2025-08-27T07:25:00.000Z,1.38428,1.38433,1.3837,1.38418,59.10499474086932,0.0001679416958848,1.9587411430606354e-05,0.0001483542844542,1.3835306595258872,1.3839255,1.384320340474113,0.0570609435425182,0.8222820565342644,0.0006059060608923,86.09250398724237,84.41254651781026,1.384092222222222,1.3839416666666666,1.3835728,1,1,1,1,1.3841666666666663,1.3845333333333332,1.383933333333333,1.3847666666666667,1.3835666666666664,1.3333333333420684e-05,0.0003533333333332,0.0002466666666669,0.0005866666666667,0.0006133333333335,-1
2025-08-27 07:30:00+00:00,2025-08-27T07:30:00.000Z,1.38413,1.3843,1.3837,1.38424,60.47157411347756,0.0001712288721158,1.8299670129279262e-05,0.0001529292019865,1.3835411968688995,1.38395,1.3843588031311005,0.0590777312909392,0.8546939565008179,0.0006054824402188,84.96969696969015,85.01648059542667,1.38413,1.383965,1.383596,1,1,1,1,1.38407,1.3844400000000003,1.3838100000000002,1.3847000000000005,1.38344,0.0001699999999997,0.0002000000000004,0.0004299999999997,0.0004600000000003,0.0007999999999999,-1
2025-08-27 07:35:00+00:00,2025-08-27T07:35:00.000Z,1.38416,1.38429,1.3838,1.3838,47.84496022983321,0.0001367532538112,-1.2940758540263013e-05,0.0001496940123515,1.3835399893163818,1.3839495,1.384359010683618,0.0591800038394701,0.3174650796907884,0.000597201763337,67.99999999998961,79.68740031897404,1.3841077777777775,1.3839644444444443,1.383611,0,0,1,1,1.38408,1.38446,1.38386,1.38468,1.3834799999999998,0.00028,0.0006600000000001,5.999999999994898e-05,0.0008800000000002,0.00032,1
2025-08-27 07:40:00+00:00,2025-08-27T07:40:00.000Z,1.3842,1.3844,1.3838,1.3839,50.38077546083276,0.0001161612080875,-2.6826243411161267e-05,0.0001429874514987,1.3835475800571573,1.3839535,1.3843594199428428,0.0586609221831196,0.4341003060536101,0.0005974023556389,57.9999999999886,70.3232323232228,1.384097777777778,1.38397,1.3836256,0,0,1,1,1.3839633333333332,1.3841266666666665,1.3836366666666664,1.384453333333333,1.383473333333333,6.333333333330415e-05,0.0002266666666665,0.0002633333333335,0.0005533333333334,0.0004266666666667,1
2025-08-27 07:45:00+00:00,2025-08-27T07:45:00.000Z,1.38434,1.3844,1.3838,1.3843,58.97349310897592,0.0001306128963882,-9.899644088352512e-06,0.0001405125404766,1.3835510761191998,1.383978,1.3844049238808,0.0616951831315415,0.8771164070239834,0.0005975885206458,59.99999999999408,61.99999999999077,1.3841100000000002,1.3839977777777777,1.3836476,1,0,1,1,1.3840333333333332,1.3842666666666663,1.3836666666666664,1.3846333333333334,1.383433333333333,0.0002666666666668,3.333333333355171e-05,0.0006333333333337,0.0003333333333332,0.000866666666667,-1
2025-08-27 07:50:00+00:00,2025-08-27T07:50:00.000Z,1.3843,1.38435,1.3838,1.3843,58.97349310897592,0.0001404469781467,-5.2449863901832434e-08,0.0001404994280106,1.383562359557011,1.384003,1.3844436404429887,0.0636762265672632,0.8370094651158954,0.0005941788134261,76.66666666666445,64.88888888888239,1.3841277777777778,1.384017222222222,1.3836684,1,0,1,1,1.3841666666666663,1.3845333333333332,1.383933333333333,1.3847666666666667,1.3835666666666664,0.0001333333333335,0.000233333333333,0.000366666666667,0.0004666666666666,0.0007333333333336,-1
2025-08-27 07:55:00+00:00,2025-08-27T07:55:00.000Z,1.3841,1.3844,1.3839,1.38426,57.81238981343638,0.0001433603245029,2.2887171938059466e-06,0.000141071607309,1.3835821351557092,1.384026,1.3844698648442908,0.0641411135760195,0.7635937527040898,0.000587432414185,88.14814814814925,74.93827160493593,1.3841566666666667,1.3840377777777777,1.3836848000000002,0,1,1,1,1.38415,1.3845,1.38395,1.3847,1.3836,0.00011,0.00024,0.00031,0.0004399999999999,0.0006600000000001,-1
2025-08-27 08:00:00+00:00,2025-08-27T08:00:00.000Z,1.38427,1.3844,1.3838,1.38437,60.13675332606707,0.0001527840537047,9.36995711654391e-06,0.0001434140965882,1.3835803480954745,1.384047,1.3845136519045256,0.0674329563267071,0.8460823762505273,0.0005883324949965,90.37037037037184,85.06172839506185,1.3841833333333335,1.38407,1.3837014,1,1,1,1,1.384186666666667,1.3844733333333334,1.3839733333333333,1.3846866666666668,1.3836866666666665,0.0001833333333334,0.0001033333333333,0.0003966666666668,0.0003166666666667,0.0006833333333335,-1
