datetime,time,open,high,low,close,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,ATRr_14,STOCHk_14_3_3,STOCHd_14_3_3,support,resistance,dist_to_support,dist_to_resistance
2006-08-10 00:00:00+00:00,2006-08-10T00:00:00.000Z,1.28725,1.29101,1.2753,1.2793,54.15122698435147,0.003866505776160656,0.0011172310111586072,0.0027492747650020486,1.2497078109708204,1.2714400000000001,1.2931721890291799,3.4185158606272767,0.6808377423334204,0.010070976688254529,71.69453519868209,75.04018514387532,1.2466,1.29101,0.03270000000000017,0.011709999999999887
2006-08-11 00:00:00+00:00,2006-08-11T00:00:00.000Z,1.2792,1.2801,1.2721,1.27251,49.32478736834196,0.003114231814249413,0.00029196563939789134,0.0028222661748515216,1.2503525481552673,1.2718455,1.2933384518447326,3.379805462964276,0.5154585560140944,0.009910101575034776,67.60126776688746,71.83121497190992,1.2466,1.29101,0.0259100000000001,0.01849999999999996
2006-08-14 00:00:00+00:00,2006-08-14T00:00:00.000Z,1.2734,1.27619,1.27129,1.2723,49.17879482949544,0.0024726014245557426,-0.00027973180023662314,0.0027523332247923657,1.2534431641301491,1.2728705,1.292297835869851,3.0525235473445105,0.48531708094661136,0.009523331082492459,52.87090558766869,64.05556951774608,1.2466,1.29101,0.025700000000000056,0.018710000000000004
2006-08-15 00:00:00+00:00,2006-08-15T00:00:00.000Z,1.2722,1.2803,1.2711,1.2791,53.93351354980096,0.002484171900726473,-0.00021452905925271448,0.0026987009599791873,1.2577613374116965,1.2743155,1.2908696625883034,2.5981262235770415,0.6445104811094619,0.00949851371164579,48.08584590888203,56.18600642114606,1.2466,1.29101,0.03249999999999997,0.011910000000000087
2006-08-16 00:00:00+00:00,2006-08-16T00:00:00.000Z,1.2789,1.28641,1.2775,1.28431,57.234804674333965,0.002880539972931917,0.00014547121036218372,0.0027350687625697333,1.2598332384112993,1.2755355,1.2912377615887005,2.462065789419516,0.7794024271737486,0.009453581512481511,56.87040576272426,52.60905241975832,1.25641,1.29101,0.027900000000000036,0.006699999999999928
2006-08-17 00:00:00+00:00,2006-08-17T00:00:00.000Z,1.28421,1.28869,1.28149,1.2832,56.30894312186525,0.0030697110839423836,0.00026771385709812006,0.0028019972268442635,1.2615502350156957,1.2765305000000002,1.2915107649843047,2.3470281335705634,0.7226095468600723,0.009282366099497768,61.81994748660882,55.5920663860717,1.25641,1.29101,0.02678999999999987,0.007810000000000095
2006-08-18 00:00:00+00:00,2006-08-18T00:00:00.000Z,1.28301,1.28446,1.27845,1.28281,55.96638096778836,0.003151828494746267,0.00027986501432160273,0.0028719634804246644,1.2621820643426753,1.2771409999999999,1.2920999356573244,2.342566037316872,0.689485406243604,0.009034873884613874,64.15787270967034,60.94940865300114,1.25641,1.29101,0.02639999999999998,0.008199999999999985
2006-08-21 00:00:00+00:00,2006-08-21T00:00:00.000Z,1.28389,1.29369,1.2836,1.2873,59.05476825238178,0.0035384238622446773,0.00053316830545601,0.0030052555567886673,1.2644306678291068,1.278386,1.2923413321708932,2.1832736232864214,0.8193761313181831,0.009173838573615608,63.767098023443,63.24830607324072,1.25641,1.29369,0.030890000000000084,0.006389999999999896
2006-08-22 00:00:00+00:00,2006-08-22T00:00:00.000Z,1.2872,1.28829,1.27876,1.2812,53.55877503677882,0.0033143783654161485,0.00024729824690198493,0.0030670801185141636,1.2689785559494278,1.2795260000000002,1.2900734440505726,1.648648648104438,0.5793557184078585,0.009200558849243602,58.41262070048603,62.11253047786645,1.25641,1.29369,0.024789999999999868,0.012490000000000112
2006-08-23 00:00:00+00:00,2006-08-23T00:00:00.000Z,1.2812,1.28465,1.278,1.2781,50.96302448727348,0.0028537800033374694,-0.00017064009214135542,0.003024420095478825,1.269985954923945,1.2798665,1.289747045076055,1.5439962021124969,0.41060715849163953,0.009009893757567682,49.136786188579265,57.10550163750276,1.2663,1.29369,0.011800000000000033,0.015589999999999993
2006-08-24 00:00:00+00:00,2006-08-24T00:00:00.000Z,1.2784,1.28389,1.27561,1.27619,49.37521753955081,0.0023080259589360885,-0.0005731153092341894,0.002881141268170278,1.271318274165083,1.2801960000000001,1.2890737258349172,1.38693228769924,0.27437915551277037,0.00895551195939628,32.74310166740452,46.76416951882327,1.2663,1.29369,0.009889999999999954,0.01750000000000007
