datetime,time,open,high,low,close,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,ATRr_14,STOCHk_14_3_3,STOCHd_14_3_3,ma_9,ma_18,ma_50,rsi_divergence,macd_divergence,trend_status,is_trending,pp,r1,s1,r2,s2,dist_to_pp,dist_to_r1,dist_to_s1,dist_to_r2,dist_to_s2,label
2025-07-09 15:00:00+00:00,2025-07-09T15:00:00.000Z,1.16912,1.17019,1.16912,1.17015,43.47703829910912,-0.0004115127785528,-0.0001287083732126,-0.0002828044053402,1.1695074803187029,1.1708729999999998,1.172238519681297,0.2332481287547269,0.2352656245448627,0.0007404565162174,21.573464912283423,16.65143762183605,1.1703955555555554,1.1707949999999998,1.1712992,0,0,-1,1,1.1695666666666666,1.1701833333333334,1.168483333333333,1.171266666666667,1.1678666666666666,0.0005833333333333,3.333333333332966e-05,0.0016666666666667,0.0011166666666666,0.0022833333333334,1
2025-07-09 15:15:00+00:00,2025-07-09T15:15:00.000Z,1.17014,1.17153,1.17014,1.17051,46.88109713497282,-0.0003764548951805,-7.492039187224095e-05,-0.0003015345033083,1.1695458745550442,1.1707925,1.1720391254449556,0.2129541220934853,0.386694114441886,0.0007870943738891,32.021174625306195,22.11682916360317,1.17029,1.1707816666666666,1.1712628,1,0,-1,1,1.16982,1.1705200000000002,1.16945,1.1708900000000002,1.16875,0.0006899999999998,1.0000000000287557e-05,0.0010599999999998,0.0003800000000002,0.0017599999999999,1
2025-07-09 15:30:00+00:00,2025-07-09T15:30:00.000Z,1.17053,1.17091,1.17007,1.17045,46.37975520006087,-0.0003494841330491,-3.835970379264988e-05,-0.0003111244292564,1.1695133436097789,1.1707635,1.1720136563902213,0.2135625837705379,0.3746156871043111,0.0007908916354817,48.17003208925061,33.921557208946744,1.170201111111111,1.1707594444444445,1.1712272,1,0,-1,1,1.1707266666666667,1.1713133333333334,1.1699233333333334,1.1721166666666667,1.1693366666666667,0.0002766666666667,0.0008633333333334,0.0005266666666665,0.0016666666666667,0.0011133333333332,1
2025-07-09 15:45:00+00:00,2025-07-09T15:45:00.000Z,1.17044,1.17169,1.17039,1.17153,55.58654123743547,-0.0002382166227405,5.832624521271503e-05,-0.0002965428679533,1.1695085622116923,1.1708025,1.1720964377883076,0.2210343398323225,0.7811186158151723,0.0008274198791054,65.61711955881442,48.60277542445707,1.1703388888888888,1.170775,1.1712144,1,1,-1,1,1.1704766666666666,1.1708833333333333,1.170043333333333,1.1713166666666666,1.1696366666666669,0.0010533333333333,0.0006466666666666,0.0014866666666666,0.0002133333333333,0.0018933333333333,-1
2025-07-09 16:00:00+00:00,2025-07-09T16:00:00.000Z,1.17155,1.17206,1.17121,1.17169,56.770775476628046,-0.000135562970815,0.0001287839177105,-0.0002643468885256,1.169493833868045,1.1708444999999998,1.1721951661319547,0.2307165694428068,0.81299370732585,0.0008290394706057,77.76620780934665,63.85111981913723,1.1705044444444443,1.170768888888889,1.1711994,1,1,-1,1,1.1712033333333334,1.1720166666666667,1.1707166666666668,1.1725033333333332,1.1699033333333335,0.0004866666666665,0.0003266666666668,0.000973333333333,0.0008133333333333,0.0017866666666663,-1
2025-07-09 16:15:00+00:00,2025-07-09T16:15:00.000Z,1.17165,1.17222,1.17111,1.17142,54.147004531245706,-7.512990482450022e-05,0.0001513735869609,-0.0002265034917854,1.169490148577427,1.170853,1.1722158514225731,0.2327963326862034,0.7080197410401534,0.0008491857660602,85.1510029018678,76.17811009000962,1.1706255555555556,1.1707766666666668,1.171179,1,1,-1,1,1.1716533333333334,1.1720966666666668,1.1712466666666668,1.1725033333333337,1.1708033333333334,0.0002333333333335,0.0006766666666668,0.0001733333333331,0.0010833333333335,0.0006166666666664,-1
2025-07-09 16:30:00+00:00,2025-07-09T16:30:00.000Z,1.17139,1.17185,1.17088,1.17095,49.82974155298601,-6.441875734064517e-05,0.0001296677875558,-0.0001940865448964,1.1695171868128675,1.1708105,1.1721038131871324,0.2209261340127098,0.553931252456051,0.0008578463649286,74.93338053236204,79.2835304145255,1.1706955555555554,1.170737777777778,1.1711592,1,1,-1,1,1.1715833333333332,1.1720566666666663,1.1709466666666664,1.1726933333333331,1.1704733333333333,0.0006333333333332,0.0011066666666663,3.3333333335772157e-06,0.0017433333333332,0.0004766666666666,-1
2025-07-09 16:45:00+00:00,2025-07-09T16:45:00.000Z,1.17097,1.17097,1.17006,1.17033,44.75982341346136,-0.0001047514052396,7.146811172542707e-05,-0.0001762195169651,1.1694723706961287,1.170763,1.1720536293038712,0.2204766129218721,0.3322523753717973,0.0008615840520351,59.63302752293519,73.23913698572167,1.170681111111111,1.1707016666666668,1.1711232,0,1,-1,1,1.1712266666666666,1.1715733333333334,1.1706033333333332,1.1721966666666668,1.1702566666666665,0.0008966666666665,0.0012433333333332,0.0002733333333331,0.0018666666666666,7.333333333359171e-05,1
2025-07-09 17:00:00+00:00,2025-07-09T17:00:00.000Z,1.17042,1.17156,1.17028,1.1715,54.22483385456598,-4.182397661089965e-05,0.0001075164322833,-0.0001493404088942,1.1694839737517413,1.1707555,1.1720270262482588,0.2172146529755819,0.7927584078659191,0.0008915634642816,60.44852191641203,65.00497665723643,1.1709477777777777,1.1707383333333334,1.1711104,1,1,0,0,1.1704533333333331,1.1708466666666666,1.1699366666666666,1.171363333333333,1.1695433333333334,0.0010466666666666,0.0006533333333333,0.0015633333333333,0.0001366666666666,0.0019566666666666,-1
2025-07-09 17:15:00+00:00,2025-07-09T17:15:00.000Z,1.1715,1.17244,1.1715,1.17191,57.004975469434186,4.0661319056667367e-05,0.0001520013823607,-0.000111340063304,1.1694364876419416,1.170802,1.1721675123580586,0.2332610224544346,0.9057085215893854,0.0008950331640572,68.33241327339961,62.80465423758228,1.1711433333333332,1.1707694444444443,1.1711078,1,1,0,0,1.1711133333333332,1.1719466666666665,1.1706666666666663,1.1723933333333332,1.1698333333333333,0.0007966666666667,3.666666666646279e-05,0.0012433333333334,0.0004833333333331,0.0020766666666667,-1
2025-07-09 17:30:00+00:00,2025-07-09T17:30:00.000Z,1.17193,1.17219,1.17151,1.17194,57.20976311895032,0.0001072163362427,0.0001748451196374,-6.762878339471251e-05,1.169403987956,1.170857,1.1723100120440002,0.2481963286721039,0.8726741304285499,0.0008796326545514,82.82291913111389,70.53461810697519,1.1713022222222222,1.1707961111111111,1.1711011999999998,1,1,0,0,1.17195,1.1724,1.1714600000000002,1.17289,1.17101,1.0000000000065512e-05,0.0004600000000001,0.0004799999999998,0.00095,0.0009299999999998,-1
2025-07-09 17:45:00+00:00,2025-07-09T17:45:00.000Z,1.17186,1.17191,1.17132,1.17147,52.95428868630275,0.0001206458643943,0.0001506197182312,-2.9973853836908277e-05,1.169400931602144,1.170863,1.172325068397856,0.2497420104412079,0.7075826277655987,0.0008610415084549,80.8978032473755,77.35104521729635,1.1714155555555557,1.1708083333333332,1.1710918,1,1,0,0,1.17188,1.17225,1.17157,1.17256,1.1712,0.00041,0.00078,9.9999999999989e-05,0.00109,0.0002699999999999,-1
2025-07-09 18:00:00+00:00,2025-07-09T18:00:00.000Z,1.17149,1.17162,1.17095,1.17095,48.64317095455601,8.831121135766118e-05,9.462805215565556e-05,-6.316840797994384e-06,1.1694003935321242,1.1708375,1.1722746064678755,0.245483505247442,0.5391411501216922,0.0008473642919141,71.72874880611407,78.4831570615345,1.171351111111111,1.170845,1.1710972,0,1,0,0,1.1715666666666669,1.1718133333333338,1.1712233333333335,1.172156666666667,1.1709766666666668,0.0006166666666669,0.0008633333333338,0.0002733333333337,0.001206666666667,2.6666666666841365e-05,-1
2025-07-09 18:15:00+00:00,2025-07-09T18:15:00.000Z,1.17094,1.17111,1.17051,1.17065,46.30118931753543,3.803977423366689e-05,3.548529202532902e-05,2.554482208337871e-06,1.169381079655217,1.1708075,1.172233920344783,0.2436643675041214,0.4447918698804022,0.0008296576734846,58.53241044406974,70.38632083251979,1.1712355555555556,1.17087,1.1710878,0,1,0,0,1.1711733333333334,1.1713966666666669,1.1707266666666667,1.1718433333333336,1.1705033333333332,0.0005233333333334,0.0007466666666668,7.666666666672484e-05,0.0011933333333336,0.0001466666666667,1
2025-07-09 18:30:00+00:00,2025-07-09T18:30:00.000Z,1.17066,1.17097,1.17055,1.17085,48.09534985419875,1.4174234900465876e-05,9.295802153702404e-06,4.878432746763472e-06,1.1694289656065315,1.1708355,1.1722420343934687,0.2402616581865865,0.5051545131306915,0.000800338382765,45.528068306066274,58.59640918541669,1.1711722222222225,1.170898888888889,1.1710922,0,1,0,0,1.170756666666667,1.1710033333333334,1.1704033333333332,1.1713566666666668,1.1701566666666663,9.333333333327865e-05,0.0001533333333334,0.0004466666666667,0.0005066666666668,0.0006933333333334,-1
2025-07-09 18:45:00+00:00,2025-07-09T18:45:00.000Z,1.17085,1.17101,1.17051,1.17061,46.10464337773914,-2.3830666114665888e-05,-2.2967279089143488e-05,-8.633870255224007e-07,1.1694754001303749,1.170856,1.1722365998696256,0.2358274407143944,0.4109082923255213,0.0007788461423661,34.12895278593083,46.06314384535562,1.1711344444444445,1.170915,1.1710915999999998,0,0,0,0,1.17079,1.17103,1.17061,1.17121,1.17037,0.00018,0.00042,0.0,0.0006000000000001,0.00024,1
