datetime,time,open,high,low,close,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,ATRr_14,STOCHk_14_3_3,STOCHd_14_3_3,ma_9,ma_18,ma_50,rsi_divergence,macd_divergence,trend_status,is_trending,pp,r1,s1,r2,s2,dist_to_pp,dist_to_r1,dist_to_s1,dist_to_r2,dist_to_s2
2025-08-27 07:05:00+00:00,2025-08-27T07:05:00.000Z,1.16213,1.16232,1.1621,1.16221,30.98514637169904,-0.0002591083634704283,-3.96085061419835e-05,-0.00021949985732844482,1.1622015844859335,1.162783,1.1633644155140663,0.10000413044676955,0.007237091084513022,0.0003105444289965379,13.282335048985729,16.527296289533208,1.1625366666666668,1.1627822222222222,1.1632328,0,0,-1,1,1.1623133333333333,1.1624666666666665,1.1620466666666667,1.1627333333333332,1.1618933333333334,0.00010333333333334416,0.0002566666666665718,0.00016333333333329314,0.0005233333333332091,0.00031666666666652077
2025-08-27 07:10:00+00:00,2025-08-27T07:10:00.000Z,1.1622,1.16227,1.16194,1.16218,30.431348256822076,-0.000271641769557629,-4.171352978334732e-05,-0.00022992823977428166,1.1621207057194691,1.1627579999999997,1.1633952942805303,0.10961769870095228,0.046520330043991295,0.00031196914704558095,9.8012184644186,13.0520085839526,1.162481111111111,1.1627472222222222,1.1631955999999999,0,0,-1,1,1.16221,1.16232,1.1621,1.16243,1.1619899999999999,2.999999999997449e-05,0.000140000000000029,8.000000000008001e-05,0.0002500000000000835,0.0001900000000001345
2025-08-27 07:15:00+00:00,2025-08-27T07:15:00.000Z,1.16218,1.16222,1.16199,1.16202,27.59824266490313,-0.00029112928977337305,-4.896083999927309e-05,-0.00024216844977409995,1.162004566423125,1.1627139999999998,1.1634234335768745,0.12203062436243071,0.010877393866058724,0.000305977392515318,10.576036866362562,11.219863459922296,1.1624022222222221,1.16269,1.1631525999999999,0,0,-1,1,1.16213,1.1623200000000002,1.1619900000000003,1.16246,1.1618000000000002,0.0001100000000000545,0.000300000000000189,2.9999999999752447e-05,0.00043999999999999595,0.00021999999999988695
2025-08-27 07:20:00+00:00,2025-08-27T07:20:00.000Z,1.16205,1.16208,1.16153,1.16166,22.518437825396187,-0.00033179752595668965,-7.170326094607177e-05,-0.0002600942650106179,1.1618136411743376,1.1626565000000002,1.1634993588256628,0.14498845113111147,-0.09114288755113367,0.0003237851560363509,10.168067226891948,10.181774185891037,1.162271111111111,1.162616111111111,1.1631032000000001,0,0,-1,1,1.1620766666666666,1.1621633333333332,1.1619333333333333,1.1623066666666666,1.1618466666666667,0.0004166666666667318,0.0005033333333333001,0.00027333333333334764,0.0006466666666666843,0.00018666666666677934
2025-08-27 07:25:00+00:00,2025-08-27T07:25:00.000Z,1.16167,1.16183,1.1616,1.16175,26.176771580726346,-0.00035269944859650515,-7.408414686870977e-05,-0.0002786153017277954,1.1616821645283522,1.1625915,1.1635008354716478,0.1564324995749312,0.03729947514583157,0.0003169516756028745,9.124694463775912,9.956266185676808,1.162172222222222,1.1625405555555555,1.1630552,0,0,-1,1,1.1617566666666665,1.1619833333333331,1.161433333333333,1.1623066666666666,1.1612066666666665,6.666666666488297e-06,0.0002333333333330856,0.00031666666666696486,0.0005566666666665387,0.0005433333333335622
2025-08-27 07:30:00+00:00,2025-08-27T07:30:00.000Z,1.16178,1.16188,1.16171,1.16181,28.597207435397944,-0.0003602699070908155,-6.53236842904161e-05,-0.0002949462228003994,1.1615820501065297,1.1625324999999997,1.1634829498934698,0.16351368989168738,0.11991683887620332,0.0003062596542844867,13.983217583167407,11.09199309127842,1.1620788888888889,1.1624655555555554,1.1630118,0,0,-1,1,1.1617266666666668,1.1618533333333336,1.1616233333333337,1.1619566666666667,1.1614966666666668,8.333333333321313e-05,4.333333333361722e-05,0.00018666666666633525,0.00014666666666673933,0.0003133333333331656
2025-08-27 07:35:00+00:00,2025-08-27T07:35:00.000Z,1.16179,1.16196,1.16163,1.16167,26.420486182101005,-0.0003732636291922109,-6.26539251134492e-05,-0.0003106097040787617,1.1614783090816967,1.1624605,1.163442690918303,0.1689848245687841,0.09758332862334274,0.0003079846777375772,14.815840487402644,12.641250844781988,1.162,1.1623849999999998,1.1629648000000001,0,0,-1,1,1.1618000000000002,1.1618900000000003,1.1617200000000003,1.1619700000000002,1.1616300000000002,0.00013000000000018552,0.00022000000000033104,5.000000000032756e-05,0.000300000000000189,3.999999999981796e-05
2025-08-27 07:40:00+00:00,2025-08-27T07:40:00.000Z,1.16163,1.16177,1.16124,1.16127,21.40688946172127,-0.00041109901113278724,-8.039144564322043e-05,-0.0003307075654895668,1.1613102651848135,1.162366,1.1634217348151865,0.18165273505703097,-0.019069743762484735,0.00032409690307716433,10.743729931441862,13.180929334003972,1.1618633333333332,1.1622805555555555,1.1629148,0,0,-1,1,1.1617533333333334,1.161876666666667,1.1615466666666667,1.1620833333333336,1.1614233333333333,0.0004833333333333911,0.0006066666666668663,0.0002766666666667028,0.0008133333333335546,0.00015333333333322763
2025-08-27 07:45:00+00:00,2025-08-27T07:45:00.000Z,1.16128,1.16151,1.16122,1.16128,21.8063782668268,-0.0004352595068282117,-8.364155307091591e-05,-0.0003516179537572958,1.1611772338444328,1.1622739999999998,1.1633707661555668,0.18872764177241771,0.04684962015176906,0.0003216252303796606,5.170921097766146,10.24349717220355,1.1617611111111112,1.1621805555555556,1.1628652000000002,0,0,-1,1,1.1614266666666666,1.1616133333333332,1.1610833333333332,1.1619566666666665,1.1608966666666667,0.0001466666666665173,0.0003333333333330746,0.00019666666666684485,0.0006766666666664367,0.00038333333333340214
2025-08-27 07:50:00+00:00,2025-08-27T07:50:00.000Z,1.16129,1.16145,1.16125,1.16136,25.086969880831916,-0.0004428466814407894,-7.298298214679491e-05,-0.0003698636992939945,1.161096171465045,1.1621845,1.163272828534955,0.18729014798510848,0.12120813085448517,0.0003128180047352331,4.669937021902814,6.861529350370273,1.1616666666666664,1.1621016666666668,1.1628171999999999,0,0,-1,1,1.1613366666666667,1.1614533333333334,1.1611633333333333,1.1616266666666668,1.1610466666666666,2.333333333326415e-05,9.333333333350069e-05,0.0001966666666666228,0.00026666666666685934,0.00031333333333338764
