datetime,time,open,high,low,close,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,ATRr_14,STOCHk_14_3_3,STOCHd_14_3_3,ma_9,ma_18,ma_50,rsi_divergence,macd_divergence,trend_status,is_trending,pp,r1,s1,r2,s2,dist_to_pp,dist_to_r1,dist_to_s1,dist_to_r2,dist_to_s2
2025-08-27 05:25:00+00:00,2025-08-27T05:25:00.000Z,1.3834,1.3839,1.3833,1.38382,63.15621457217143,8.737776136547026e-05,8.41262251990333e-05,3.2515361664369625e-06,1.382766814426551,1.383295,1.3838231855734489,0.0763662954682716,0.9969844183475098,0.0006229080080934507,94.7681809531556,94.07799798819504,1.3833766666666665,1.3832811111111112,1.3833081999999999,1,1,0,0,1.3835133333333334,1.3839266666666667,1.3832866666666668,1.3841533333333333,1.3828733333333334,0.0003066666666666773,0.00010666666666669933,0.0005333333333332746,0.0003333333333332966,0.0009466666666666512
2025-08-27 05:30:00+00:00,2025-08-27T05:30:00.000Z,1.3838,1.38398,1.3835,1.38392,65.04840667309757,0.00011997008827924205,9.337484169024408e-05,2.659524658899798e-05,1.3827277781989726,1.383314,1.3839002218010272,0.08475614372836507,1.0168692113958822,0.0006124429532027349,95.96137456179311,95.30313134243237,1.383512222222222,1.383313888888889,1.3833158,1,1,0,0,1.3836733333333333,1.3840466666666666,1.3834466666666667,1.3842733333333332,1.3830733333333334,0.0002466666666667283,0.0001266666666666083,0.0004733333333333256,0.0003533333333332056,0.0008466666666666622
2025-08-27 05:35:00+00:00,2025-08-27T05:35:00.000Z,1.3836,1.38411,1.3833,1.38379,60.68514358282014,0.00013376783627960798,8.5738071752488e-05,4.802976452711998e-05,1.3827167838268153,1.3833385,1.3839602161731848,0.08988633992110227,0.863107813077503,0.0006268839151109802,90.71858267328548,93.81604606274475,1.383588888888889,1.3833455555555554,1.3833212000000001,1,1,1,1,1.3838,1.3840999999999999,1.3836199999999999,1.38428,1.3833199999999999,9.999999999843467e-06,0.00030999999999981043,0.00017000000000022553,0.0004899999999998794,0.0004700000000001925
2025-08-27 05:40:00+00:00,2025-08-27T05:40:00.000Z,1.38379,1.384,1.3834,1.3835,52.263237816867544,0.00011991971478408914,5.7511960205575315e-05,6.240775457851382e-05,1.3827213451430707,1.383347,1.3839726548569296,0.09045523023933218,0.6222718870518581,0.0006249220378581006,80.60552224443178,89.09515982650346,1.383627777777778,1.3833633333333333,1.3833222,0,1,1,1,1.3837333333333335,1.384166666666667,1.383356666666667,1.3845433333333335,1.3829233333333335,0.00023333333333352968,0.0006666666666670373,0.00014333333333294007,0.001043333333333507,0.0005766666666664477
2025-08-27 05:45:00+00:00,2025-08-27T05:45:00.000Z,1.3839,1.38397,1.3833,1.38382,59.02130869546975,0.00013323050603619713,5.6658201166146646e-05,7.657230487005048e-05,1.3827217412724735,1.3833769999999999,1.3840322587275262,0.09473321119642215,0.8380344140340878,0.0006282065594742933,76.2183235867473,82.51414283482153,1.383678888888889,1.383408888888889,1.3833268,1,1,1,1,1.3836333333333333,1.3838666666666666,1.3832666666666666,1.3842333333333332,1.3830333333333333,0.00018666666666677934,4.66666666665283e-05,0.0005533333333334056,0.0004133333333331546,0.0007866666666667133
2025-08-27 05:50:00+00:00,2025-08-27T05:50:00.000Z,1.3834,1.38388,1.3833,1.38375,57.11644588180025,0.00013655684669200419,4.798763345756296e-05,8.856921323444122e-05,1.3827375336834844,1.3834054999999998,1.3840734663165153,0.09656840550589757,0.7578722844868379,0.0006246991101072216,75.43859649122989,77.42081410746967,1.383711111111111,1.383426111111111,1.3833328,1,1,1,1,1.3836966666666666,1.3840933333333332,1.3834233333333332,1.3843666666666665,1.3830266666666666,5.3333333333460686e-05,0.0003433333333331401,0.0003266666666668083,0.0006166666666664877,0.0007233333333334091
2025-08-27 05:55:00+00:00,2025-08-27T05:55:00.000Z,1.38375,1.38388,1.3833,1.38381,58.35705286115301,0.00014239307544849922,4.3059089771246394e-05,9.933398567725282e-05,1.382783085224181,1.383446,1.384108914775819,0.09583529473778299,0.7745450948429284,0.0006214511787506379,80.70691814156731,77.45461273984819,1.3837377777777777,1.3834511111111112,1.3833392,1,1,1,1,1.3836433333333333,1.3839866666666667,1.3834066666666667,1.3842233333333334,1.3830633333333333,0.0001666666666666483,0.00017666666666671382,0.0004033333333333111,0.00041333333333337663,0.0007466666666666733
2025-08-27 06:00:00+00:00,2025-08-27T06:00:00.000Z,1.38382,1.38383,1.3833,1.38382,58.57216706991607,0.00014614062703355302,3.7445313085040144e-05,0.00010869531394851287,1.382782372722491,1.383465,1.3841476272775088,0.09868370757610724,0.7600247687842205,0.0006148143305160991,79.50414762188787,78.54988741822837,1.38377,1.3834922222222223,1.3833486000000002,1,1,1,1,1.3836633333333335,1.384026666666667,1.383446666666667,1.3842433333333335,1.3830833333333334,0.0001566666666665828,0.00020666666666691036,0.0003733333333331146,0.00042333333333344214,0.0007366666666666077
2025-08-27 06:05:00+00:00,2025-08-27T06:05:00.000Z,1.38382,1.38386,1.3834,1.38381,58.248130286385674,0.00014661360189882622,3.0334630360250676e-05,0.00011627897153857554,1.3827906822332925,1.3834875,1.3841843177667075,0.10073351103027552,0.7314091398127207,0.0006035918933036636,79.4294928999759,79.88018622114372,1.3837822222222222,1.3835344444444444,1.383358,0,1,1,1,1.38365,1.3840000000000001,1.3834700000000002,1.38418,1.3831200000000001,0.00015999999999993797,0.0001900000000001345,0.0003399999999997849,0.00036999999999998145,0.0006899999999998574
2025-08-27 06:10:00+00:00,2025-08-27T06:10:00.000Z,1.38381,1.3839,1.3833,1.3838,57.9031534620703,0.00014451563517625665,2.258933091014489e-05,0.00012192630426611176,1.3828403521389927,1.3835235000000001,1.3842066478610076,0.09875478963782357,0.7023720015693533,0.0006033317941884055,76.74270014695624,78.55878022294002,1.38378,1.3835783333333334,1.383364,0,1,1,1,1.3836900000000003,1.3839800000000007,1.3835200000000005,1.3841500000000004,1.3832300000000002,0.00010999999999961041,0.00018000000000073513,0.00027999999999939185,0.00035000000000051656,0.0005699999999997374
