datetime,time,open,high,low,close,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,ATR_14,STOCHk_14_3_3,STOCHd_14_3_3,ma_9,ma_18,ma_50,rsi_divergence,macd_divergence,stoch_divergence,support,resistance,dist_to_support,dist_to_resistance
1972-02-28 00:00:00+00:00,1972-02-28T00:00:00.000Z,2.6077,2.6077,2.6077,2.6077,93.7293872571891,0.03897292037088196,0.003957708501469814,0.035015211869412144,2.455099432131692,2.54623,2.637360567868308,7.158078246529818,0.8372633433428706,0.006293922758730006,99.97018485390572,99.98012323593714,2.5911222222222223,2.55225,2.47863,1,1,0.0,2.4914,2.6077,0.11629999999999985,0.0
1972-03-06 00:00:00+00:00,1972-03-06T00:00:00.000Z,2.6409,2.6409,2.6409,2.6409,95.55575299569546,0.04107557022342023,0.004848286683206471,0.03622728354021376,2.457179968899029,2.55364,2.6501000311009713,7.554708659088291,0.9523116932683695,0.008238576306350994,99.97018485390572,99.97018485390572,2.6012,2.5604333333333336,2.4830680000000003,1,1,0.0,2.4914,2.6409,0.14949999999999974,0.0
1972-03-13 00:00:00+00:00,1972-03-13T00:00:00.000Z,2.61,2.61,2.61,2.61,73.9634098040929,0.03978989053269233,0.0028500855939828512,0.03693980493870948,2.4645731347885604,2.55957,2.6545668652114394,7.422876905999013,0.7654298112245878,0.009875058677953748,90.77887197851389,96.90641389544179,2.605422222222222,2.5668944444444444,2.486892,0,1,0.0,2.4936,2.6409,0.11640000000000006,0.030899999999999928
1972-03-20 00:00:00+00:00,1972-03-20T00:00:00.000Z,2.6065,2.6065,2.6065,2.6065,71.9793929234168,0.038049943304541145,0.0008881106926653323,0.03716183261187581,2.4731986041783833,2.565215,2.6572313958216163,7.174166362009927,0.7243350200329275,0.009415048801515776,78.47558156363557,89.7415461320184,2.6081,2.5731555555555556,2.490772,0,1,0.0,2.4937,2.6409,0.11280000000000001,0.034399999999999764
1972-03-27 00:00:00+00:00,1972-03-27T00:00:00.000Z,2.6163,2.6163,2.6163,2.6163,74.07625066198702,0.03703488558100965,-0.00010155762469293839,0.037136443205702585,2.482938179561753,2.571345,2.659751820438247,6.876309514145095,0.7542507454580458,0.0094428057732914,69.43478773783626,79.5630804266619,2.6108666666666664,2.5799666666666665,2.494764,0,0,0.0,2.4937,2.6409,0.12259999999999982,0.024599999999999955
1972-04-03 00:00:00+00:00,1972-04-03T00:00:00.000Z,2.6088,2.6088,2.6088,2.6088,69.77298086803476,0.03521927185937024,-0.0015337370770658748,0.03675300893643611,2.494866988349465,2.577095,2.659323011650535,6.381449783615657,0.692787101156871,0.009302814150080337,66.85878235248671,71.58971721798618,2.611844444444445,2.5860944444444445,2.498568,0,0,0.0,2.4937,2.6409,0.11509999999999998,0.032099999999999795
1972-04-10 00:00:00+00:00,1972-04-10T00:00:00.000Z,2.6086,2.6086,2.6086,2.6086,69.65677278216745,0.033379468836896464,-0.002698832079631723,0.03607830091652819,2.509104027774765,2.58284,2.656575972225235,5.70968176311619,0.6746772926605829,0.008647309532346152,63.53556091443814,66.60971033492036,2.612188888888889,2.5911166666666663,2.5023619999999998,0,0,0.0,2.4985,2.6409,0.11010000000000009,0.03229999999999977
1972-04-17 00:00:00+00:00,1972-04-17T00:00:00.000Z,2.6084,2.6084,2.6084,2.6084,69.53205774061084,0.03154168049921058,-0.0036292963338540873,0.035170976833064665,2.5248981881318056,2.588335,2.651771811868194,4.901746633893548,0.6581494987617776,0.008039362802455687,54.05783622171908,61.48405982954798,2.612511111111111,2.5955166666666667,2.506144,0,0,0.0,2.5182,2.6409,0.09019999999999984,0.03249999999999975
1972-04-24 00:00:00+00:00,1972-04-24T00:00:00.000Z,2.611,2.611,2.611,2.611,70.27708961589765,0.029949775898468367,-0.004176960747677039,0.034126736646145406,2.537684245800037,2.592975,2.6482657541999632,4.264657715555546,0.6630019364070474,0.0076481073659938215,45.72028949387472,54.437895543343984,2.6131333333333333,2.599033333333333,2.5099880000000003,0,0,0.0,2.5292,2.6409,0.08180000000000032,0.029899999999999594
1972-05-01 00:00:00+00:00,1972-05-01T00:00:00.000Z,2.6105,2.6105,2.6105,2.6105,69.92298383038622,0.028321363166849967,-0.004644298783436349,0.032965661950286315,2.5497225021794176,2.59704,2.644357497820582,3.6439560284463965,0.6422306823052827,0.0071341991666070085,36.57092522618225,45.44968364725869,2.6134444444444442,2.6022833333333333,2.5138260000000003,0,0,0.0,2.5477,2.6409,0.06280000000000019,0.03039999999999976
1972-05-08 00:00:00+00:00,1972-05-08T00:00:00.000Z,2.613,2.613,2.613,2.613,70.7174632282832,0.026922220848153877,-0.004834752881705949,0.031756973729859826,2.5583483330684995,2.6003049999999996,2.6422616669314998,3.2270573591559555,0.6512870412314523,0.0068011817427606385,28.89226064610915,37.06115845538871,2.6103444444444444,2.6057722222222224,2.517698,0,0,0.0,2.5502,2.6409,0.06280000000000019,0.027899999999999814
1972-05-15 00:00:00+00:00,1972-05-15T00:00:00.000Z,2.6132,2.6132,2.6132,2.6132,70.7839513462584,0.025535175204181915,-0.004977438820542329,0.030512614024724244,2.567455543028321,2.6033649999999997,2.6392744569716786,2.758695532257591,0.6369416419713188,0.006327020270591312,23.017551109427703,29.493578993906368,2.6107,2.6080611111111107,2.521606,0,0,0.0,2.5502,2.6409,0.06300000000000017,0.027699999999999836
1972-05-22 00:00:00+00:00,1972-05-22T00:00:00.000Z,2.6126,2.6126,2.6126,2.6126,70.26848316838702,0.024109596136065115,-0.005122414310927307,0.02923201044699242,2.5799839603977333,2.606485,2.632986039602267,2.0334695655081005,0.6153728323827113,0.005915814611646252,21.220657276995553,24.376823010844134,2.611377777777778,2.609738888888889,2.525478,0,0,0.0,2.572,2.6409,0.04059999999999997,0.02829999999999977
1972-05-29 00:00:00+00:00,1972-05-29T00:00:00.000Z,2.6117,2.6117,2.6117,2.6117,69.45147858004977,0.02264614135465104,-0.0052686952738731085,0.027914836628524148,2.587159429852748,2.6084699999999996,2.6297805701472514,1.6339517147792997,0.5757839883607437,0.005555808283760743,19.12326673217608,21.12049170619978,2.610866666666667,2.6108666666666664,2.529324,0,0,0.0,2.5824,2.6409,0.029300000000000104,0.029199999999999893
1972-06-05 00:00:00+00:00,1972-06-05T00:00:00.000Z,2.6112,2.6112,2.6112,2.6112,68.97169323006617,0.02120159824836154,-0.005370590704130086,0.026572188952491627,2.5922632552576705,2.60991,2.62755674474233,1.3522876070308656,0.53655065052609,0.005193056835199287,16.353586636095844,18.899170215089157,2.611133333333333,2.6114888888888887,2.533166,0,0,0.0,2.5914,2.6409,0.01980000000000004,0.029699999999999616
1972-06-12 00:00:00+00:00,1972-06-12T00:00:00.000Z,2.5913,2.5913,2.5913,2.5913,53.21493760390888,0.018240755663680996,-0.006665146631048505,0.024905902294729502,2.5922372355686707,2.609905,2.627572764431329,1.353900960481644,-0.02652388683111521,0.006247933390388447,9.593023255814039,15.023292208028655,2.609211111111111,2.6106999999999996,2.53661,0,0,0.0,2.5913,2.6409,0.0,0.049599999999999866
1972-06-19 00:00:00+00:00,1972-06-19T00:00:00.000Z,2.5,2.5,2.5,2.5,24.99819282974918,0.008429944457293725,-0.013180766269948622,0.021610710727242348,2.5538329929902797,2.6049049999999996,2.6559770070097195,3.92121839450728,-0.5270303258302955,0.012346598091181103,4.554263565891648,10.166957819267177,2.597166666666667,2.6048388888888887,2.53823,0,0,0.0,2.5,2.6409,0.0,0.1408999999999998
1972-06-26 00:00:00+00:00,1972-06-26T00:00:00.000Z,2.441,2.441,2.441,2.441,18.260038440810405,-0.00405920898881984,-0.02053593577284975,0.01647672678402991,2.5088697135866145,2.59668,2.6844902864133857,6.763273596545251,-0.38645650958877137,0.015690958988095936,0.0,4.715762273901896,2.5782777777777777,2.595705555555556,2.538684,0,0,0.0,2.441,2.6409,0.0,0.19989999999999997
1972-07-03 00:00:00+00:00,1972-07-03T00:00:00.000Z,2.4385,2.4385,2.4385,2.4385,18.03816900658691,-0.013997329677497117,-0.024379245169221624,0.010381915491724505,2.4768832396163947,2.58833,2.6997767603836054,8.611480018668821,-0.17220437581262005,0.014745604416653426,0.0,1.518087855297216,2.559166666666667,2.5863055555555556,2.539076,0,0,0.0,2.4385,2.6409,0.0,0.2023999999999999
1972-07-10 00:00:00+00:00,1972-07-10T00:00:00.000Z,2.4465,2.4465,2.4465,2.4465,21.33219835473447,-0.020985916203640542,-0.02509426535629204,0.0041083491526514955,2.4533701933828156,2.5803849999999997,2.707399806617184,9.84463997559931,-0.027044852351435257,0.014262283318014575,1.5264262545315788,0.5088087515105263,2.5406666666666666,2.5755055555555555,2.539626,0,0,1.0,2.4385,2.6409,0.008000000000000007,0.1943999999999999
1972-07-17 00:00:00+00:00,1972-07-17T00:00:00.000Z,2.4505,2.4505,2.4505,2.4505,22.99856032373562,-0.025903060448298376,-0.024009127680759898,-0.001893932767538479,2.434284472295565,2.572525,2.710765527704435,10.747458446812757,0.05864968824158528,0.013527155555513473,3.816065636328947,1.780830630286842,2.5225888888888885,2.5666444444444445,2.5402679999999997,0,0,1.0,2.4385,2.6409,0.01200000000000001,0.1903999999999999
1972-07-24 00:00:00+00:00,1972-07-24T00:00:00.000Z,2.449,2.449,2.449,2.449,22.803490713904143,-0.02957999043544257,-0.022148846134323275,-0.0074311443011192985,2.418504086812648,2.56293,2.707355913187352,11.270375171179234,0.10557632115433402,0.012665779942720666,5.819500095401633,3.7206639954207197,2.5044111111111107,2.557894444444445,2.5408779999999997,0,0,1.0,2.4385,2.6163,0.010499999999999954,0.1673
1972-07-31 00:00:00+00:00,1972-07-31T00:00:00.000Z,2.4505,2.4505,2.4505,2.4505,23.50224157716425,-0.032004024010151344,-0.019658303767225636,-0.012345720242925708,2.4043249037376646,2.554955,2.7055850962623356,11.791213251296831,0.1532731419819228,0.0118662478247163,6.582713222667422,5.406092984799334,2.4865,2.5486833333333334,2.541498,0,0,1.0,2.4385,2.6163,0.01200000000000001,0.16579999999999995
1972-08-07 00:00:00+00:00,1972-08-07T00:00:00.000Z,2.4522,2.4522,2.4522,2.4522,24.338122006615848,-0.03340286485631783,-0.016845715690713692,-0.016557149165604135,2.392218447949969,2.5472399999999995,2.70226155205003,12.171727206704565,0.1934619775664258,0.011138416611326116,6.907078801755389,6.4364307066081485,2.4688333333333334,2.5399833333333333,2.541156,0,0,1.0,2.4385,2.6163,0.013700000000000045,0.1640999999999999
1972-08-14 00:00:00+00:00,1972-08-14T00:00:00.000Z,2.4509,2.4509,2.4509,2.4509,24.121066371290993,-0.034221867059367916,-0.014131774315011024,-0.020090092744356892,2.3819332769063224,2.53897,2.6960067230936775,12.370112533324738,0.21958788280540134,0.010434171517828448,7.269605037206641,6.91979902054315,2.453233333333333,2.5312222222222225,2.5409939999999995,0,0,1.0,2.4385,2.6132,0.012399999999999967,0.1623000000000001
1972-08-21 00:00:00+00:00,1972-08-21T00:00:00.000Z,2.4465,2.4465,2.4465,2.4465,23.36164734581876,-0.03482453981606648,-0.011787557657367668,-0.023036982158698812,2.3723242020457844,2.530855,2.6893857979542153,12.527845171233867,0.2339475953929086,0.010002304521468419,6.5116524254647965,6.896112088142275,2.4472888888888886,2.5222277777777777,2.54074,0,0,0.0,2.4385,2.6132,0.008000000000000007,0.16670000000000007
1972-08-28 00:00:00+00:00,1972-08-28T00:00:00.000Z,2.4489,2.4489,2.4489,2.4489,24.753252254675463,-0.03470840548224308,-0.009337138658835412,-0.025371266823407665,2.3647199434081667,2.52287,2.6810200565918336,12.537313186318237,0.2661398244361433,0.009458282958666655,5.899187110460946,6.560148191044128,2.448166666666667,2.5132222222222222,2.5402780000000003,0,0,0.0,2.4385,2.6132,0.010400000000000187,0.1642999999999999
1972-09-04 00:00:00+00:00,1972-09-04T00:00:00.000Z,2.4467,2.4467,2.4467,2.4467,24.31735685895306,-0.034397378235147436,-0.007220889129391814,-0.02717648910575562,2.3584287749880097,2.514785,2.67114122501199,12.434957661349983,0.28227601748897785,0.008938947908321518,5.115932457241769,5.842257331055837,2.4490777777777777,2.504122222222222,2.539562,0,0,0.0,2.4385,2.6132,0.008199999999999985,0.1665000000000001
1972-09-11 00:00:00+00:00,1972-09-11T00:00:00.000Z,2.447,2.447,2.447,2.447,24.512569489671932,-0.03373777138075473,-0.005249025819999288,-0.028488745560755445,2.3541192494197474,2.5065850000000003,2.659050750580253,12.165216865197301,0.3045954590679149,0.008320900814079173,5.438521428896579,5.484546998866431,2.449133333333333,2.4949,2.5387180000000003,0,0,0.0,2.4385,2.6132,0.008500000000000174,0.1661999999999999
1972-09-18 00:00:00+00:00,1972-09-18T00:00:00.000Z,2.434,2.434,2.434,2.434,21.87899409921779,-0.03387354639362927,-0.004307840666299061,-0.02956570572733021,2.350015850877269,2.49776,2.645504149122731,11.830131727846625,0.2842215736508305,0.00865561470192192,3.4369817830150957,4.663811889717814,2.4473000000000003,2.4849444444444444,2.537794,0,0,0.0,2.434,2.6132,0.0,0.1791999999999998
1972-09-25 00:00:00+00:00,1972-09-25T00:00:00.000Z,2.4195,2.4195,2.4195,2.4195,19.378191081472128,-0.034750594664187506,-0.0041479111494858376,-0.03060268351470167,2.3465831091999134,2.4880850000000003,2.6295868908000872,11.374361470776673,0.25765341504553946,0.009073641967799464,1.8542757417103342,3.5765929845406697,2.4440222222222223,2.4742166666666665,2.536406,0,0,0.0,2.4195,2.6132,0.0,0.19369999999999976
1972-10-02 00:00:00+00:00,1972-10-02T00:00:00.000Z,2.4217,2.4217,2.4217,2.4217,20.856304704146744,-0.03486622399679984,-0.0034108323856785333,-0.031455391611121306,2.3465755329339615,2.47851,2.6104444670660385,10.646272725632619,0.28470371972032016,0.00858204382287556,2.2426095820588947,2.511289035594775,2.4408222222222222,2.463661111111111,2.534986,0,0,0.0,2.4195,2.6126,0.0021999999999997577,0.19090000000000007
1972-10-09 00:00:00+00:00,1972-10-09T00:00:00.000Z,2.4179,2.4179,2.4179,2.4179,20.16848569843186,-0.034862614795891034,-0.002725778547815777,-0.03213683624807526,2.3497526848654027,2.468775,2.587797315134597,9.64221649478768,0.2862795731100188,0.008240066369646852,2.2426095820588947,2.1131649686093747,2.437011111111111,2.452922222222222,2.533516,0,0,1.0,2.4179,2.6117,0.0,0.19379999999999997
1972-10-16 00:00:00+00:00,1972-10-16T00:00:00.000Z,2.3926,2.3926,2.3926,2.3926,16.311469195275397,-0.036480725937106495,-0.003475111751224988,-0.03300561418588151,2.3540834182171055,2.4578200000000003,2.561556581782895,8.441348982667142,0.1856460909012009,0.009459967604305937,2.2426095820588947,2.2426095820588947,2.4305333333333334,2.4418833333333336,2.5314959999999997,0,0,0.0,2.3926,2.6112,0.0,0.21860000000000035
1972-10-23 00:00:00+00:00,1972-10-23T00:00:00.000Z,2.346,2.346,2.346,2.346,11.825563578215716,-0.04105012098008576,-0.006435605435363402,-0.034614515544722356,2.3559393161840925,2.44456,2.5331806838159077,7.250440473206433,-0.056077857651941614,0.012115524676875607,0.0,1.4950730547059299,2.419366666666667,2.433327777777778,2.5285420000000003,0,0,0.0,2.346,2.5913,0.0,0.24529999999999985
1972-10-30 00:00:00+00:00,1972-10-30T00:00:00.000Z,2.345,2.345,2.345,2.345,11.750879813405227,-0.04424209577467009,-0.0077020641839581835,-0.036540031590711904,2.362081605697851,2.432245,2.502408394302149,5.769434765177778,-0.12172733280470334,0.011320808990604893,0.0,0.7475365273529649,2.4078222222222223,2.4279944444444443,2.525566,0,0,0.0,2.345,2.5,0.0,0.1549999999999998
1972-11-06 00:00:00+00:00,1972-11-06T00:00:00.000Z,2.348,2.348,2.348,2.348,13.515489365154,-0.04599943106074367,-0.00756751957602541,-0.03843191148471826,2.3525814315343823,2.424645,2.4967085684656176,5.944257280188867,-0.03178743179064362,0.01072594444875984,0.9328358208954218,0.3109452736318073,2.3968555555555557,2.4229666666666665,2.522652,0,0,1.0,2.345,2.4522,0.0029999999999996696,0.10420000000000007
1972-11-13 00:00:00+00:00,1972-11-13T00:00:00.000Z,2.3504,2.3504,2.3504,2.3504,14.980137523672422,-0.0466605976687986,-0.006582948947264272,-0.040077648721534326,2.341629070687806,2.420115,2.498600929312194,6.486132213733149,0.055875807224667284,0.010130750037502845,2.6325525347763996,1.1884627852239404,2.3861222222222223,2.4176277777777777,2.5196899999999998,0,0,1.0,2.345,2.4522,0.005399999999999849,0.10179999999999989
1972-11-20 00:00:00+00:00,1972-11-20T00:00:00.000Z,2.3498,2.3498,2.3498,2.3498,14.912145214071751,-0.04669472424013721,-0.005293660414882308,-0.0414010638252549,2.3319984464771437,2.41568,2.4993615535228564,6.928198562960022,0.10636486043482793,0.009449467645103005,4.172494786941918,2.5792943808712465,2.3767666666666667,2.4120333333333335,2.5163219999999997,0,0,1.0,2.345,2.4522,0.0047999999999999154,0.10239999999999982
1972-11-27 00:00:00+00:00,1972-11-27T00:00:00.000Z,2.3474,2.3474,2.3474,2.3474,14.62617588285939,-0.04638078096423337,-0.003983773711182768,-0.0423970072530506,2.3232787222061537,2.4107250000000002,2.4981712777938467,7.254770062437358,0.1379205519228149,0.008945580868370707,4.009630092129185,3.6048924712825006,2.3687555555555555,2.406388888888889,2.5126860000000004,0,0,1.0,2.345,2.4522,0.0023999999999997357,0.1048
1972-12-04 00:00:00+00:00,1972-12-04T00:00:00.000Z,2.3432,2.3432,2.3432,2.3432,14.116007037611608,-0.045941300836795484,-0.0028354348669959034,-0.04310586596979958,2.3152088291812105,2.40536,2.4955111708187894,7.495856821331479,0.15524574203841332,0.008606389924207408,2.3099133782482064,3.497346085773103,2.360033333333333,2.400427777777778,2.508596,0,0,0.0,2.3432,2.4522,0.0,0.10899999999999999
1972-12-11 00:00:00+00:00,1972-12-11T00:00:00.000Z,2.347,2.347,2.347,2.347,16.938933940319973,-0.044770297308611706,-0.0013315450710496973,-0.04343875223756201,2.3090268832057212,2.40026,2.4914931167942784,7.601936189769325,0.208110377725581,0.008262868634841597,1.9902665660313137,2.7699366788029014,2.3521555555555556,2.3945833333333333,2.504496,1,0,0.0,2.3432,2.4522,0.0038000000000000256,0.10519999999999996
1972-12-18 00:00:00+00:00,1972-12-18T00:00:00.000Z,2.3475,2.3475,2.3475,2.3475,17.32400239317348,-0.04330275554369711,0.00010879735509191496,-0.04341155289878903,2.3041742886430283,2.39511,2.4860457113569714,7.593447595890923,0.2382216552246187,0.007708066498662641,2.7988563797431127,2.3663454413408775,2.3471444444444445,2.388838888888889,2.500442,1,1,1.0,2.3432,2.4522,0.0043000000000001926,0.1046999999999998
1972-12-25 00:00:00+00:00,1972-12-25T00:00:00.000Z,2.348,2.348,2.348,2.348,17.73471847745886,-0.041619607374106415,0.0014335564197460945,-0.04305316379385251,2.300721841239021,2.3899,2.479078158760979,7.462919683750702,0.26507700662275896,0.007192936022270061,4.837072940252631,3.20873196200902,2.347366666666667,2.3833666666666664,2.495962,1,1,1.0,2.3432,2.4509,0.0047999999999999154,0.10289999999999999
1973-01-01 00:00:00+00:00,1973-01-01T00:00:00.000Z,2.3517,2.3517,2.3517,2.3517,20.867523923225047,-0.039531447328140956,0.0028173731725692486,-0.042348820500710205,2.298905207038092,2.38494,2.4709747929619077,7.214839196114608,0.30682233980201,0.006943319741031917,7.226119326206413,4.954016215400719,2.348111111111111,2.377966666666667,2.4913480000000003,1,1,1.0,2.3432,2.4489,0.008500000000000174,0.09719999999999995
1973-01-08 00:00:00+00:00,1973-01-08T00:00:00.000Z,2.3518,2.3518,2.3518,2.3518,20.95513790986343,-0.0374369464678761,0.003929499226267286,-0.04136644569414338,2.297900504983031,2.3802049999999997,2.4625094950169686,6.915748434859091,0.32743955847038814,0.0064542913378259235,9.485130898683208,7.18277438838075,2.3485333333333336,2.3726944444444444,2.4865559999999998,1,1,1.0,2.3432,2.4489,0.008599999999999941,0.09710000000000019
1973-01-15 00:00:00+00:00,1973-01-15T00:00:00.000Z,2.3525,2.3525,2.3525,2.3525,21.609420382168228,-0.03531348344096896,0.004842369802539541,-0.0401558532435085,2.2986333674440846,2.375385,2.4521366325559155,6.462247808748092,0.3509152233124959,0.00604309887419301,13.722217981898458,10.144489402262693,2.3487666666666667,2.3674444444444442,2.481606,1,1,1.0,2.3432,2.447,0.009300000000000086,0.09450000000000003
1973-01-22 00:00:00+00:00,1973-01-22T00:00:00.000Z,2.361,2.361,2.361,2.361,29.265850851191423,-0.03256930604449204,0.00606923775921317,-0.03863854380370521,2.3015184794647445,2.3711,2.440681520535256,5.869134202290555,0.4274232589176999,0.006218659865426315,43.446209489329384,22.21785278997035,2.3500111111111113,2.363388888888889,2.4767159999999997,1,1,1.0,2.3432,2.447,0.01780000000000026,0.08599999999999985
1973-01-29 00:00:00+00:00,1973-01-29T00:00:00.000Z,2.364,2.364,2.364,2.364,31.79776000122008,-0.029808833086631736,0.007063768573658785,-0.03687260166029052,2.306695390217858,2.36695,2.4272046097821423,5.09132932948665,0.4755205451444602,0.005988672806111186,72.94197031039143,43.37013259387309,2.3518555555555554,2.360305555555555,2.471886,1,1,1.0,2.3432,2.434,0.02079999999999993,0.07000000000000028
1973-02-05 00:00:00+00:00,1973-02-05T00:00:00.000Z,2.3818,2.3818,2.3818,2.3818,44.49322019522571,-0.025886424551707865,0.008788941686866128,-0.03467536623857399,2.3119154484997897,2.36434,2.41676455150021,4.434603441147229,0.666525029784282,0.006832621112782814,100.0,72.1293932665736,2.3561444444444444,2.3580888888888887,2.4674139999999998,1,1,1.0,2.3432,2.4217,0.03860000000000019,0.039899999999999824
1973-02-12 00:00:00+00:00,1973-02-12T00:00:00.000Z,2.4331,2.4331,2.4331,2.4331,64.81878698839895,-0.018426002770195904,0.012999490774702471,-0.031425493544898375,2.309490310643781,2.3650200000000003,2.4205496893562195,4.695917104821029,1.1130054101624012,0.010009848554737076,100.0,90.98065677013047,2.365711111111111,2.3589333333333333,2.463922,1,1,1.0,2.3432,2.4331,0.08990000000000009,0.0
1973-02-19 00:00:00+00:00,1973-02-19T00:00:00.000Z,2.474,2.474,2.474,2.474,73.23408282952454,-0.009108281969635978,0.017853769260209918,-0.026962051229845897,2.298432419845802,2.3676350000000004,2.4368375801541986,5.845713562622466,1.2685045829432642,0.0122169240094332,100.0,100.0,2.379766666666667,2.3634555555555554,2.460584,1,1,0.0,2.3432,2.474,0.13080000000000025,0.0
1973-02-26 00:00:00+00:00,1973-02-26T00:00:00.000Z,2.5,2.5,2.5,2.5,77.00037537152862,0.00036979879399012816,0.02186548001906882,-0.02149568122507869,2.283874320693468,2.37174,2.4596056793065317,7.409385455954849,1.2298640436873367,0.013201692970022078,100.0,100.0,2.3966555555555558,2.3720111111111115,2.4583839999999997,1,1,0.0,2.3432,2.5,0.15680000000000005,0.0
1973-03-05 00:00:00+00:00,1973-03-05T00:00:00.000Z,2.4705,2.4705,2.4705,2.4705,65.7036012286258,0.0054381549615718505,0.021547068949320434,-0.016108913987748583,2.2780472287374165,2.375635,2.4732227712625834,8.215720955667301,0.9860496288246137,0.014366147117450363,93.72874149659863,97.9095804988662,2.4098555555555556,2.3789833333333332,2.455664,1,1,0.0,2.3432,2.5,0.12729999999999997,0.02950000000000008
