datetime,time,open,high,low,close,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,ATRr_14,STOCHk_14_3_3,STOCHd_14_3_3,support,resistance,dist_to_support,dist_to_resistance
2022-07-26 11:00:00+00:00,2022-07-26T11:00:00.000Z,0.96474999,0.96689999,0.96310002,0.96450001,42.19794932272965,-0.001972664683649983,0.0005855797083734616,-0.0025582443920234444,0.9596809005581386,0.9653175024999999,0.9709541044418613,1.1678234212605776,0.4274835700274759,0.0029657708713366026,43.804380274524995,41.46228894748674,0.9601,0.97395003,0.00440001000000001,0.009450020000000059
2022-07-26 15:00:00+00:00,2022-07-26T15:00:00.000Z,0.96450001,0.9659,0.96155,0.96329999,38.916470663859194,-0.0019375861314786524,0.0004965266084358336,-0.002434112739914486,0.9603782539717973,0.9648325024999999,0.9692867510282024,0.9233205798231351,0.32797182394554314,0.0030732988889424144,46.86927746441373,43.92463311917695,0.9601,0.97320002,0.0031999900000000414,0.00990003000000006
2022-07-26 19:00:00+00:00,2022-07-26T19:00:00.000Z,0.96340001,0.9637,0.96200001,0.96284997,37.73149279276005,-0.001923921213036972,0.00040815322150201125,-0.0023320744345389833,0.9605018776021959,0.9645050014999998,0.9685081253978038,0.8300887795456384,0.29328250358330177,0.0029672820053655087,44.70515788760925,45.12627187551599,0.9601,0.97039998,0.0027499700000001015,0.007550009999999996
2022-07-26 23:00:00+00:00,2022-07-26T23:00:00.000Z,0.96289998,0.96354997,0.96195,0.96224999,36.151020118302654,-0.001939151704707709,0.0003143381838650195,-0.0022534898885727284,0.9603615547449518,0.9642475005,0.9681334462550482,0.8060058756767693,0.24298270924072723,0.002862333576533032,36.74219821012474,42.772211187382574,0.9601,0.97039998,0.002149990000000046,0.008149990000000051
2022-07-27 03:00:00+00:00,2022-07-27T03:00:00.000Z,0.9623,0.96294999,0.96170002,0.96210003,35.74797121409971,-0.001940948452259228,0.00025003314905080055,-0.0021909816013100285,0.9601866771550231,0.9640225020000001,0.967858326844977,0.795795707469266,0.24940565879623258,0.0027392318714879265,26.80335353570258,36.08356987781219,0.9601,0.97039998,0.0020000300000000415,0.008299950000000056
2022-07-27 07:00:00+00:00,2022-07-27T07:00:00.000Z,0.96205002,0.96390003,0.9612,0.9623,36.76048241076923,-0.0019042850669819256,0.00022935722746248235,-0.002133642294444408,0.9603409826289151,0.9637275004999999,0.9671140183710847,0.7027957320565833,0.28923771343592847,0.002736253516997825,20.51353736319055,28.01969636967262,0.9601,0.97039998,0.0022000000000000908,0.008099980000000007
2022-07-27 11:00:00+00:00,2022-07-27T11:00:00.000Z,0.9623,0.96254998,0.96044999,0.96254998,38.0742228109196,-0.0018339175136509178,0.00023977982463479217,-0.00207369733828571,0.9609231894323899,0.9634149989999999,0.96590680856761,0.5172868535774336,0.326427546622361,0.002688132291473666,23.032825206049868,23.44990536831433,0.9601,0.9691,0.0024499800000000738,0.006550019999999934
2022-07-27 15:00:00+00:00,2022-07-27T15:00:00.000Z,0.96249998,0.96579999,0.96039999,0.96525002,50.12585991296867,-0.0015424990885208878,0.00042495859981185775,-0.0019674576883327455,0.9608947257908199,0.9634324990000002,0.9659702722091804,0.5268190997946083,0.8580936612903587,0.0028923751611543585,42.15737004021216,28.567910869817524,0.9601,0.96689999,0.005150020000000088,0.0016499700000000006
2022-07-27 19:00:00+00:00,2022-07-27T19:00:00.000Z,0.96530002,0.9659,0.95840001,0.95910001,33.9288707286952,-0.001787200560700808,0.00014420570210555025,-0.0019314062628063582,0.9602925893309031,0.9633249990000001,0.9663574086690971,0.6295714680393161,-0.19663888805272048,0.003238051950837432,38.469714714942164,34.55330332040139,0.95840001,0.96689999,0.0007000000000000339,0.00779998000000004
2022-07-27 23:00:00+00:00,2022-07-27T23:00:00.000Z,0.95899999,0.96039999,0.95829999,0.95859998,32.99533713897135,-0.001998439713426392,-5.3626760496027024e-05,-0.001944812952930365,0.9595170427971251,0.963152497,0.966787951202875,0.7549072891776807,-0.12612767840671707,0.003152977740688268,28.779805154218593,36.468963303124305,0.95829999,0.96689999,0.00029999000000002773,0.008300010000000024
2022-07-28 03:00:00+00:00,2022-07-28T03:00:00.000Z,0.95840001,0.95990002,0.95725,0.95854998,32.89786357050521,-0.002145154836348917,-0.00016027350673484143,-0.0019848813296140756,0.958903779809645,0.9630049965000002,0.9671062131903553,0.8517539795246793,-0.043133518216318646,0.0031155041411961935,8.398292868500917,25.215937579220554,0.95725,0.96689999,0.0012999799999999784,0.008350010000000019
2022-07-28 07:00:00+00:00,2022-07-28T07:00:00.000Z,0.95859998,0.9605,0.958,0.95894998,34.56330858344971,-0.002203747541358325,-0.00017509296939539985,-0.0020286545719629253,0.9583277429526043,0.9627899965000001,0.9672522500473959,0.9269422332216395,0.06972228726882433,0.003069785823875155,11.525318807656356,16.23447227679195,0.95725,0.96689999,0.0016999799999999343,0.007950010000000063
2022-07-28 11:00:00+00:00,2022-07-28T11:00:00.000Z,0.95915002,0.96319997,0.95684999,0.96240002,46.82270331811098,-0.001949322708629464,6.34654906667689e-05,-0.002012788199296233,0.9582828393586857,0.962737497,0.9671921546413143,0.9254148000250275,0.46212088254885403,0.00331273931836412,28.77062657116424,16.231412749107168,0.95684999,0.96689999,0.005550029999999984,0.00449997000000002
2022-07-28 15:00:00+00:00,2022-07-28T15:00:00.000Z,0.96240002,0.96319997,0.9558,0.95700002,35.58516878658154,-0.002158541740438724,-0.00011660283291399292,-0.0020419389075247312,0.9574034880433013,0.9623074975,0.9672115069566987,1.0192187984482923,-0.04113654825341542,0.0036146708611831282,27.88385704914344,22.726600809321344,0.9558,0.96689999,0.0012000199999999683,0.009899970000000091
2022-07-28 19:00:00+00:00,2022-07-28T19:00:00.000Z,0.95700002,0.958,0.95450002,0.95504999,32.54734653228141,-0.002453418967748533,-0.0003291840481790412,-0.0021242349195694918,0.956096048156176,0.961862498,0.967628947843824,1.1990175011114774,-0.0907020944001036,0.0036062190786247074,23.619828848139502,26.75810415614906,0.95450002,0.96689999,0.0005499700000000107,0.011850000000000027
2022-07-28 23:00:00+00:00,2022-07-28T23:00:00.000Z,0.9551,0.95609999,0.95450002,0.95450002,31.724773901075682,-0.00270036119464101,-0.00046090102005721424,-0.0022394601745837957,0.9549535539147268,0.961322498,0.9676914420852732,1.3250379760223234,-0.03560511041190466,0.0034587087162169885,5.211769146647025,18.905151681309984,0.95450002,0.96689999,0.0,0.012399970000000038
2022-07-29 03:00:00+00:00,2022-07-29T03:00:00.000Z,0.9544,0.95515001,0.95160002,0.95200002,28.23188883836756,-0.0030624913018115762,-0.0006584249017822243,-0.002404066400029352,0.9533097457144418,0.960712498,0.9681152502855582,1.541096280306369,-0.08846207896196807,0.0034654061697720296,2.5405044728966115,10.45736748922771,0.95160002,0.96689999,0.00039999999999995595,0.014899970000000096
2022-07-29 07:00:00+00:00,2022-07-29T07:00:00.000Z,0.95209998,0.95310003,0.95020002,0.95200002,28.23188883836756,-0.0033113112854714633,-0.0007257959083536887,-0.0025855153771177745,0.951979907967793,0.9600975,0.9682150920322071,1.6909932652063102,0.0012387929897918052,0.0034240025981275043,4.754063155773005,4.168778925105545,0.95020002,0.96689999,0.0017999999999999128,0.014899970000000096
