datetime,time,open,high,low,close,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,ATRr_14,STOCHk_14_3_3,STOCHd_14_3_3,support,resistance,dist_to_support,dist_to_resistance
2025-04-25 09:00:00+00:00,2025-04-25T09:00:00.000Z,143.618,143.85001,143.61,143.67,79.10803108906157,0.2779104411301603,0.06952846591183792,0.20838197521832236,142.350050258232,143.0954003,143.840750341768,1.041752621265781,0.8854562740997606,0.2115370333706199,83.29127597909986,83.45121197368326,142.511,143.85001,1.1589999999999918,0.18001000000001
2025-04-25 09:30:00+00:00,2025-04-25T09:30:00.000Z,143.67101,143.703,143.438,143.55099,70.58937462166197,0.27180121982854644,0.05073539568817925,0.22106582414036718,142.40060783409274,143.1407993,143.88099076590726,1.0342145209849458,0.7770841862498652,0.21569007906077584,79.39446958861178,82.07999613397047,142.532,143.85001,1.0189900000000023,0.2990199999999845
2025-04-25 10:00:00+00:00,2025-04-25T10:00:00.000Z,143.53999,143.685,143.22,143.37,60.006479639583446,0.24947939436626143,0.02273085618071538,0.22674853818554605,142.46854788315585,143.1773993,143.88625071684413,0.9901722203500601,0.6358540699950116,0.23493633973497866,69.20552388814974,77.29708981862046,142.63,143.85001,0.7400000000000091,0.48000999999999294
2025-04-25 10:30:00+00:00,2025-04-25T10:30:00.000Z,143.367,143.467,143.248,143.39799,60.98074470535353,0.2313805351651581,0.0037055975836896293,0.22767493758146848,142.53769808268686,143.2134993,143.88930051731313,0.9437674808817919,0.6364977564952454,0.23371314136477392,60.10057638543131,69.56685662073095,142.632,143.85001,0.765989999999988,0.45202000000000453
2025-04-25 11:00:00+00:00,2025-04-25T11:00:00.000Z,143.395,143.521,143.24699,143.386,60.3030597982713,0.2136072348205289,-0.011254162208751695,0.2248613970292806,142.604318929726,143.2461998,143.888080670274,0.8961925289050606,0.6088988677449741,0.23678975018809043,54.68917861883809,61.33175963080638,142.67101,143.85001,0.7149900000000002,0.4640100000000018
2025-04-25 11:30:00+00:00,2025-04-25T11:30:00.000Z,143.38699,143.47501,143.298,143.416,61.45721686782006,0.1996411763189485,-0.020176176568265702,0.2198173528872142,142.6876294664898,143.2819498,143.87627013351022,0.8295815828020107,0.612776050592325,0.23224799540361418,56.182185827466135,56.99064694391185,142.688,143.85001,0.7280000000000086,0.4340100000000007
2025-04-25 12:00:00+00:00,2025-04-25T12:00:00.000Z,143.416,143.455,143.231,143.325,56.12655550481981,0.17916473531263932,-0.032522094059659945,0.21168682937229927,142.73540963507355,143.3032498,143.87108996492645,0.7925014481094503,0.5191516920987815,0.23162419152937724,53.35292028639707,54.74142824423377,142.772,143.85001,0.5529999999999973,0.5250100000000089
2025-04-25 12:30:00+00:00,2025-04-25T12:30:00.000Z,143.326,143.63499,143.267,143.61099,66.08327468078616,0.18389419338103608,-0.02223410879301055,0.20612830217404662,142.79815250250957,143.3411988,143.88424509749044,0.7576974408427153,0.7484053396982587,0.24189450964290277,60.10518397303556,56.54676336229958,142.817,143.85001,0.7939899999999795,0.23902000000001067
2025-04-25 13:00:00+00:00,2025-04-25T13:00:00.000Z,143.612,143.733,143.506,143.55499,63.065225306556,0.18103671245597752,-0.02007327177445528,0.2011099842304328,142.83993306219992,143.3683982,143.89686333780008,0.7372128648084221,0.6765412575527257,0.24077707981047555,60.55250642057111,58.00353689333458,142.823,143.85001,0.7319899999999961,0.29501999999999384
2025-04-25 13:30:00+00:00,2025-04-25T13:30:00.000Z,143.556,143.576,143.25101,143.30099,51.56253519329683,0.1564727406490931,-0.03570979486507178,0.1921825355141649,142.8694504797338,143.38029749999998,143.89114452026615,0.7125763151191248,0.42237646804844986,0.24707235276722117,49.004623588024536,56.554104660543736,142.823,143.85001,0.47799000000000547,0.5490199999999845
