datetime,time,open,high,low,close,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,ATRr_14,STOCHk_14_3_3,STOCHd_14_3_3,ma_9,ma_18,ma_50,rsi_divergence,macd_divergence,trend_status,is_trending,pp,r1,s1,r2,s2,dist_to_pp,dist_to_r1,dist_to_s1,dist_to_r2,dist_to_s2,label
2024-12-03 09:00:00+00:00,2024-12-03T09:00:00.000Z,1.2644,1.2651,1.2639,1.2646,41.03687523960169,-0.0011147364208379,6.325181877130559e-05,-0.0011779882396092,1.261342229175401,1.2655425,1.269742770824599,0.6637897699364423,0.3878048536203544,0.0015452317479536,48.08276724888631,41.57809723331112,1.2649722222222222,1.2649583333333334,1.268547,1,1,0,0,1.2645666666666668,1.2648333333333337,1.2641833333333337,1.2652166666666669,1.2639166666666668,3.333333333310762e-05,0.0002333333333337,0.0004166666666662,0.0006166666666669,0.0006833333333331,1
2024-12-03 10:00:00+00:00,2024-12-03T10:00:00.000Z,1.26475,1.2654,1.2643,1.2649,42.88745531865368,-0.0010452669714708,0.0001061770145106,-0.0011514439859815,1.2617275495053006,1.2652625,1.2687974504946993,0.5587695035139851,0.4487262975049276,0.0015132636728203,49.28070691040072,46.40716411857836,1.2649,1.2648638888888888,1.268426,1,1,0,0,1.2645333333333333,1.2651666666666666,1.263966666666667,1.2657333333333332,1.2633333333333334,0.0003666666666666,0.0002666666666666,0.0009333333333332,0.0008333333333332,0.0015666666666664,1
2024-12-03 11:00:00+00:00,2024-12-03T11:00:00.000Z,1.265,1.2673,1.2647,1.2663,50.66858152615443,-0.000867246554201,0.0002273579454244,-0.0010946044996254,1.2626422741703835,1.2650225000000002,1.2674027258296168,0.3763135959426193,0.7683568895237118,0.0015912633567838,55.67616228881258,51.01321214936653,1.264988888888889,1.2647416666666669,1.268338,1,1,0,0,1.2648666666666666,1.2654333333333332,1.264333333333333,1.265966666666667,1.2637666666666665,0.0014333333333333,0.0008666666666667,0.0019666666666668,0.0003333333333332,0.0025333333333334,1
2024-12-03 12:00:00+00:00,2024-12-03T12:00:00.000Z,1.2662,1.2694,1.2662,1.269,61.54887112704132,-0.000502504101306,0.0004736803186555,-0.0009761844199615,1.262265996045549,1.2651425,1.2680190039544514,0.4547320091533375,1.1705188070453332,0.0017066893213234,68.6607248960158,57.87253136507636,1.2653388888888888,1.265036111111111,1.26827,1,1,0,0,1.2661,1.2675,1.2649,1.2687000000000002,1.2634999999999998,0.0028999999999999,0.0014999999999998,0.0040999999999999,0.0002999999999997,0.0055,-1
2024-12-03 13:00:00+00:00,2024-12-03T13:00:00.000Z,1.2691,1.26975,1.2673,1.2677,55.232393174511,-0.0003147143834958,0.0005291760291725,-0.0008438904126684,1.2623966775741975,1.2651025,1.2678083224258023,0.427763351317748,0.9799834562738984,0.001760004343988,76.09092432621696,66.80927050368177,1.2656166666666666,1.2653083333333337,1.2681779999999998,1,1,0,0,1.2682,1.2702,1.267,1.2714,1.265,0.0004999999999999,0.0024999999999999,0.0007000000000001,0.0037,0.0027000000000001,-1
2024-12-03 14:00:00+00:00,2024-12-03T14:00:00.000Z,1.26775,1.26835,1.26635,1.2666,50.50896437904798,-0.0002517484862545,0.0004737135411311,-0.0007254620273856,1.2625470417055664,1.2652475,1.2679479582944335,0.4268664106324906,0.7504204569253519,0.0017772132501793,67.94612794612718,70.89925905611999,1.265838888888889,1.265477777777778,1.268101,1,1,0,0,1.26825,1.2691999999999997,1.2667499999999998,1.2706999999999995,1.2658,0.0016499999999999,0.0025999999999997,0.0001499999999998,0.0040999999999997,0.0007999999999999,-1
2024-12-03 15:00:00+00:00,2024-12-03T15:00:00.000Z,1.2666,1.267,1.266,1.2663,49.27138925188049,-0.0002234789258943,0.000401586481193,-0.0006250654070873,1.2629338306768525,1.2654225,1.2679111693231475,0.3933341351442097,0.6762990349577702,0.0017214985220756,50.71225071225096,64.91643432819838,1.2660555555555555,1.2655805555555557,1.268043,1,1,0,0,1.2671,1.2678499999999997,1.2658499999999997,1.2691,1.2651,0.0007999999999999,0.0015499999999997,0.0004500000000002,0.0027999999999999,0.0012,-1
2024-12-03 16:00:00+00:00,2024-12-03T16:00:00.000Z,1.2663,1.2666,1.2643,1.2644,42.21633071760192,-0.0003503505931232,0.0002197718511712,-0.0005701224442945,1.263078768661681,1.265465,1.2678512313383192,0.3771311475732899,0.2768447713141118,0.0017629579047661,31.908831908831413,50.189070189069845,1.2660277777777778,1.265575,1.26794,0,1,0,0,1.2664333333333333,1.2668666666666666,1.2658666666666667,1.2674333333333332,1.2654333333333334,0.0020333333333333,0.0024666666666666,0.0014666666666667,0.0030333333333332,0.0010333333333334,1
2024-12-03 17:00:00+00:00,2024-12-03T17:00:00.000Z,1.2645,1.26735,1.2643,1.267,52.28486782829544,-0.000238351465247,0.0002654167832379,-0.000503768248485,1.2631646871983249,1.2655925,1.268020312801675,0.3836642207780203,0.7898699601198499,0.0018551741927428,34.18803418803348,38.93637226970528,1.2663111111111112,1.265686111111111,1.267884,1,1,0,0,1.2651,1.2659000000000002,1.2636000000000005,1.2674,1.2628,0.0018999999999997,0.0010999999999996,0.0033999999999996,0.0004000000000001,0.0041999999999997,-1
2024-12-03 18:00:00+00:00,2024-12-03T18:00:00.000Z,1.267,1.2673,1.2658,1.2664,50.11472079341811,-0.0001957498526348,0.0002464147166802,-0.000442164569315,1.2632896103027915,1.2656875,1.2680853896972084,0.3789070678517932,0.6485681348957375,0.0018297316667944,34.75783475783399,33.61823361823296,1.2665111111111111,1.2657416666666668,1.267814,1,1,0,0,1.2662166666666663,1.2681333333333331,1.2650833333333331,1.2692666666666663,1.2631666666666663,0.0001833333333334,0.0017333333333331,0.0013166666666668,0.0028666666666665,0.0032333333333334,-1
