datetime,time,open,high,low,close,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,ATR_14,STOCHk_14_3_3,STOCHd_14_3_3,ma_9,ma_18,ma_50,rsi_divergence,macd_divergence,stoch_divergence,support,resistance,dist_to_support,dist_to_resistance
1971-12-27 00:00:00+00:00,1971-12-27T00:00:00.000Z,315.01001,315.01001,315.01001,315.01001,1.1087306720427184,-8.92005371151862,-1.178062426116611,-7.741991285402008,310.2249767221043,331.9115015,353.59802627789566,13.067654889865677,0.11032273097930671,1.5851688045905443,0.0,0.0,323.71444444444444,329.08389,347.282598,0,0,0.0,315.01001,357.37,0.0,42.35998999999998
1972-01-03 00:00:00+00:00,1972-01-03T00:00:00.000Z,312.5,312.5,312.5,312.5,0.9854368318098953,-9.274580748597486,-1.2260715705563818,-8.048509178041105,309.7706037589817,329.6680015,349.5653992410183,12.07117321091797,0.06858676387092803,1.6528942876078705,0.0,0.0,321.86333333333334,327.54833388888886,346.3761978,0,0,0.0,312.5,357.35001,0.0,44.85001
1972-01-10 00:00:00+00:00,1972-01-10T00:00:00.000Z,312.98999,312.98999,312.98999,312.98999,3.247343415131735,-9.407563347464475,-1.0872433355386946,-8.32032001192578,310.75866089767067,327.4500005,344.1413401023293,10.194740923403554,0.0668409233617751,1.56788868141708,0.9033743934592464,0.3011247978197488,320.03,326.1138888888889,345.46799780000003,1,0,1.0,312.5,340.14001,0.4899899999999775,27.15002000000004
1972-01-17 00:00:00+00:00,1972-01-17T00:00:00.000Z,312.29999,312.29999,312.29999,312.29999,3.1386108538224593,-9.459586029226784,-0.9114128138408031,-8.548173215385981,309.18946530190544,326.0579995,342.92653369809454,10.346953133468238,0.09219902160929602,1.5038239859464746,0.9033743934592464,0.6022495956394976,318.2411111111111,324.6888877777778,344.55599780000006,1,0,1.0,312.29999,338.81,0.0,26.510010000000023
1972-01-24 00:00:00+00:00,1972-01-24T00:00:00.000Z,310.45999,310.45999,310.45999,310.45999,2.8632836127519465,-9.539323617168975,-0.7929203214263953,-8.74640329574258,307.5335678887719,324.640499,341.747430111228,10.539000010117684,0.08553322896435045,1.5283188240565966,0.9033743934592464,0.9033743934592464,316.33666444444447,323.2155533333333,343.6107976,1,0,0.0,310.45999,337.95001,0.0,27.490020000000015
1972-01-31 00:00:00+00:00,1972-01-31T00:00:00.000Z,308.64001,308.64001,308.64001,308.64001,2.61859512261287,-9.638269435446546,-0.7134929117631721,-8.924776523683374,305.8593747236332,323.17499899999996,340.4906232763667,10.715942959663629,0.08029266609122382,1.5495397288073864,0.0,0.6022495956394976,314.50777555555555,321.8405533333333,342.6329978,1,0,0.0,308.64001,336.98001,0.0,28.339999999999975
1972-02-07 00:00:00+00:00,1972-02-07T00:00:00.000Z,304.69,304.69,304.69,304.69,2.182635179495718,-9.921053772439564,-0.797021799004952,-9.124031973434612,303.6823618944621,321.5604985,339.4386351055379,11.119609957650267,0.028180736274992898,1.7239629476521185,0.0,0.3011247978197488,312.46221888888886,320.30277555555557,341.5767978,1,0,0.0,304.69,333.39001,0.0,28.70001000000002
1972-02-14 00:00:00+00:00,1972-02-14T00:00:00.000Z,303.48999,303.48999,303.48999,303.48999,2.069890278183523,-10.125275304016043,-0.8009946644651436,-9.3242806395509,301.4105023633012,320.06549750000005,338.7204926366989,11.65698601218262,0.055735410850039156,1.6859383290182406,0.0,0.0,310.58777444444445,318.7977755555556,340.4953976,1,0,0.0,303.48999,332.37,0.0,28.880010000000027
1972-02-21 00:00:00+00:00,1972-02-21T00:00:00.000Z,302.48001,302.48001,302.48001,302.48001,1.9773131292073434,-10.250458380846396,-0.740942193036398,-9.509516187809998,299.31886964243165,318.570998,337.8231263575683,12.08655431814815,0.08209846461795604,1.6369383438078375,0.0,0.0,309.17333222222226,317.2488877777778,339.3937978,0,0,0.0,302.48001,330.57999,0.0,28.099980000000016
1972-02-28 00:00:00+00:00,1972-02-28T00:00:00.000Z,302.66,302.66,302.66,302.66,2.811553883814776,-10.217363772883289,-0.5662780680586312,-9.651085704824657,297.56280888281873,317.1749985,336.7871881171813,12.366794173520764,0.12994956750560618,1.5314366088784985,0.26523725316833485,0.08841241772277829,307.8011088888889,315.7577766666667,338.29519780000004,1,0,1.0,302.48001,330.35999,0.17999000000003207,27.699989999999957
1972-03-06 00:00:00+00:00,1972-03-06T00:00:00.000Z,301.92999,301.92999,301.92999,301.92999,2.710785326356016,-10.133232170941994,-0.38571717289386953,-9.747514998048125,296.048966299456,315.7534985,335.45803070054393,12.48095890886476,0.14923022888058213,1.4734601130431373,0.26523725316833485,0.17682483544555658,306.62666333333334,314.24499833333334,337.1821978,1,0,1.0,301.92999,329.5,0.0,27.570010000000025
1972-03-13 00:00:00+00:00,1972-03-13T00:00:00.000Z,302.10999,302.10999,302.10999,302.10999,3.627972568151398,-9.937479694538581,-0.15197175719236355,-9.785507937346217,294.88522196394365,314.383998,333.8827740360564,12.404432897412526,0.18526209087936021,1.3799744750223921,0.5907934116056776,0.3737559726474491,305.41777444444443,312.7238872222222,336.07319759999996,1,0,1.0,301.92999,329.48999,0.18000000000000682,27.379999999999995
1972-03-20 00:00:00+00:00,1972-03-20T00:00:00.000Z,302.29999,302.29999,302.29999,302.29999,4.649807303311663,-9.655708042717833,0.10383991570270723,-9.75954795842054,294.10620760466986,313.04099749999995,331.97578739533003,12.097322744654292,0.21636845300699542,1.2940411163174332,1.254271017875103,0.7034338942163719,304.30666333333335,311.2738872222222,334.9697974,1,1,1.0,301.92999,329.48999,0.37000000000000455,27.189999999999998
1972-03-27 00:00:00+00:00,1972-03-27T00:00:00.000Z,304.32001,304.32001,304.32001,304.32001,14.972136056608436,-9.163769021573671,0.47662314947749707,-9.640392171051168,294.0825481274619,311.7824985,329.48244887253804,11.354037162248266,0.28919464905454784,1.346426117530724,7.345036424452058,3.0633669513109463,303.6244433333333,309.98055388888883,333.90559759999996,1,1,1.0,301.92999,328.39999,2.3900200000000495,24.079979999999978
1972-04-03 00:00:00+00:00,1972-04-03T00:00:00.000Z,303.20999,303.20999,303.20999,303.20999,14.070706422349994,-8.762464899348743,0.7023418173619405,-9.464806716710683,294.20085838798315,310.52299849999997,326.8451386120168,10.512677122700673,0.2759788713424926,1.3293800141344339,10.877225895912332,6.492177779413164,303.02110777777784,308.7644416666667,332.8197974,1,1,1.0,301.92999,327.60001,1.2800000000000296,24.390019999999993
1972-04-10 00:00:00+00:00,1972-04-10T00:00:00.000Z,302.94,302.94,302.94,302.94,13.852247460263047,-8.36973335174406,0.8760586919732987,-9.245792043717358,294.6781327597139,309.28999799999997,323.90186324028605,9.448650350656397,0.2827109032427797,1.2530441653681375,12.992543586203391,10.40493530218926,302.8266633333334,307.6444411111111,331.7277972,1,1,1.0,301.92999,325.10001,1.0100100000000225,22.16001
1972-04-17 00:00:00+00:00,1972-04-17T00:00:00.000Z,303.20999,303.20999,303.20999,303.20999,15.26895822430108,-7.945118454313047,1.0405388715234505,-8.985657325836497,295.30686326277794,308.19549700000005,321.08413073722215,8.363933842435152,0.3065928824712429,1.182253250134968,11.016210837935754,11.628660106683824,302.7955522222222,306.69166333333334,330.6421972,1,1,0.0,301.92999,323.10001,1.2800000000000296,19.890019999999993
1972-04-24 00:00:00+00:00,1972-04-24T00:00:00.000Z,304.88,304.88,304.88,304.88,23.634438288144754,-7.388680133484684,1.2775817538814511,-8.666261887366135,296.30420531596366,307.28449650000005,318.26478768403643,7.146661357213241,0.3905085275199346,1.2173567490569597,18.686444887600505,14.231733103913216,303.0622177777778,306.117775,329.5917974,1,1,1.0,301.92999,320.35999,2.9500100000000202,15.479989999999987
1972-05-01 00:00:00+00:00,1972-05-01T00:00:00.000Z,304.32001,304.32001,304.32001,304.32001,22.820811408698432,-6.913194268066604,1.4024540954396247,-8.315648363506229,297.2327453470907,306.4824975,315.73224965290933,6.0360720291437255,0.383105651683876,1.1700721086204546,27.51530293034898,19.07265288529508,303.24666333333334,305.5238861111111,328.5299976,1,1,1.0,301.92999,315.20999,2.3900200000000495,10.88997999999998
1972-05-08 00:00:00+00:00,1972-05-08T00:00:00.000Z,303.85999,303.85999,303.85999,303.85999,22.146340683026416,-6.498576518601567,1.4536574759237304,-7.952233994525297,297.52384895285525,305.9149975,314.3061460471448,5.485934730705565,0.377549093044045,1.1190234069252472,45.20870595169265,30.470151256547382,303.4611077777778,305.04388555555556,327.4573976,1,1,1.0,301.92999,315.01001,1.9300000000000068,11.15002000000004
1972-05-15 00:00:00+00:00,1972-05-15T00:00:00.000Z,304.040009,304.040009,304.040009,304.040009,23.10411118745318,-6.085315210404133,1.4935350272969314,-7.578850237701064,298.0612095966129,305.36649745,312.6717853033871,4.784603363100261,0.40921039138895976,1.0515457657336673,57.52266805085881,43.41555897763348,303.6755543333333,304.54666438888887,326.39019798000004,1,1,1.0,301.92999,312.98999,2.1100190000000225,8.94998099999998
1972-05-22 00:00:00+00:00,1972-05-22T00:00:00.000Z,304.41,304.41,304.41,304.41,25.142446169024538,-5.662671710130837,1.5329428220561816,-7.195614532187019,298.4260694080885,304.96199745,311.49792549191153,4.286388531399303,0.457772067986343,1.0025898327389893,73.67239433086706,58.80125611113951,303.90999988888893,304.10833161111105,325.33039818000003,1,1,1.0,301.92999,312.98999,2.48001000000005,8.579989999999952
1972-05-29 00:00:00+00:00,1972-05-29T00:00:00.000Z,304.23001,304.23001,304.23001,304.23001,24.798070681890007,-5.2813670679209395,1.531397971412864,-6.8127650393338035,299.12321969857334,304.52399845,309.9247772014267,3.547029973937139,0.4727827723064597,0.9435263598879335,77.85339710712894,69.68281982961827,303.8999998888889,303.7622216111111,324.26699858,1,1,1.0,301.92999,312.29999,2.3000200000000177,8.069979999999987
