datetime,open,high,low,close
2025-07-08 21:30:00+00:00,1.17205,1.1725,1.17182,1.17212
2025-07-08 21:45:00+00:00,1.17214,1.17285,1.17207,1.1725
2025-07-08 22:00:00+00:00,1.17264,1.17295,1.17242,1.17251
2025-07-08 22:15:00+00:00,1.1725,1.17276,1.17235,1.17235
2025-07-08 22:30:00+00:00,1.17234,1.17242,1.17195,1.172
2025-07-08 22:45:00+00:00,1.172,1.17247,1.17199,1.17243
2025-07-08 23:00:00+00:00,1.17235,1.17285,1.17225,1.17281
2025-07-08 23:15:00+00:00,1.17282,1.17283,1.17246,1.17261
2025-07-08 23:30:00+00:00,1.17262,1.17288,1.17259,1.17277
2025-07-08 23:45:00+00:00,1.17276,1.17287,1.17248,1.17248
2025-07-09 00:00:00+00:00,1.17246,1.17246,1.17246,1.17246
2025-07-09 00:15:00+00:00,1.17172,1.17223,1.17171,1.17203
2025-07-09 00:30:00+00:00,1.17208,1.17235,1.17204,1.17235
2025-07-09 00:45:00+00:00,1.17234,1.17234,1.1719,1.1719
2025-07-09 01:00:00+00:00,1.17184,1.17257,1.17184,1.17253
2025-07-09 01:15:00+00:00,1.17255,1.17272,1.17251,1.1727
2025-07-09 01:30:00+00:00,1.17274,1.17286,1.17274,1.17277
2025-07-09 01:45:00+00:00,1.17276,1.17291,1.17276,1.17286
2025-07-09 02:00:00+00:00,1.17287,1.17287,1.17255,1.1727
2025-07-09 02:15:00+00:00,1.17272,1.17278,1.17256,1.17257
2025-07-09 02:30:00+00:00,1.17257,1.17258,1.17218,1.17229
2025-07-09 02:45:00+00:00,1.17228,1.17249,1.17218,1.17233
2025-07-09 03:00:00+00:00,1.17237,1.17257,1.17182,1.17223
2025-07-09 03:15:00+00:00,1.17223,1.1723,1.17187,1.17217
2025-07-09 03:30:00+00:00,1.17222,1.17251,1.17176,1.17244
2025-07-09 03:45:00+00:00,1.17246,1.17247,1.17224,1.17244
2025-07-09 04:00:00+00:00,1.17242,1.17255,1.17168,1.17194
2025-07-09 04:15:00+00:00,1.17194,1.17256,1.17193,1.17213
2025-07-09 04:30:00+00:00,1.17212,1.17255,1.17191,1.17214
2025-07-09 04:45:00+00:00,1.17215,1.17221,1.17191,1.17204
2025-07-09 05:00:00+00:00,1.17216,1.17253,1.17191,1.17227
2025-07-09 05:15:00+00:00,1.17222,1.17222,1.17191,1.17194
2025-07-09 05:30:00+00:00,1.17194,1.17194,1.17062,1.17068
2025-07-09 05:45:00+00:00,1.17067,1.17121,1.17049,1.17112
2025-07-09 06:00:00+00:00,1.17112,1.17116,1.17036,1.17063
2025-07-09 06:15:00+00:00,1.17062,1.17079,1.17029,1.17064
2025-07-09 06:30:00+00:00,1.17064,1.17068,1.17035,1.17056
2025-07-09 06:45:00+00:00,1.17058,1.17067,1.17049,1.17051
2025-07-09 07:00:00+00:00,1.17038,1.17051,1.17015,1.17049
2025-07-09 07:15:00+00:00,1.1705,1.17059,1.17029,1.17042
2025-07-09 07:30:00+00:00,1.17044,1.17109,1.17036,1.17092
2025-07-09 07:45:00+00:00,1.17093,1.17135,1.17086,1.17124
2025-07-09 08:00:00+00:00,1.17123,1.17154,1.17109,1.17129
2025-07-09 08:15:00+00:00,1.17136,1.17174,1.17136,1.17149
2025-07-09 08:30:00+00:00,1.17152,1.17212,1.17137,1.17199
2025-07-09 08:45:00+00:00,1.17202,1.17204,1.17155,1.17165
