datetime,open,high,low,close
2006-09-28 00:00:00+00:00,602.59998,607.0,600.90002,602.90002
2006-09-29 00:00:00+00:00,601.25,604.0,595.0,598.29999
2006-10-02 00:00:00+00:00,598.5,604.20001,595.20001,595.20001
2006-10-03 00:00:00+00:00,596.0,598.25,574.20001,574.70001
2006-10-04 00:00:00+00:00,574.5,581.0,559.90002,566.59998
2006-10-05 00:00:00+00:00,567.5,574.75,562.5,574.0
2006-10-06 00:00:00+00:00,573.40002,573.79999,560.40002,573.79999
2006-10-09 00:00:00+00:00,575.5,581.25,572.0,576.70001
2006-10-10 00:00:00+00:00,577.29999,581.59998,569.29999,573.0
2006-10-11 00:00:00+00:00,573.20001,579.29999,570.5,573.29999
2006-10-12 00:00:00+00:00,573.0,579.0,571.20001,578.59998
2006-10-13 00:00:00+00:00,578.5,590.79999,577.40002,590.0
2006-10-16 00:00:00+00:00,591.0,596.29999,590.25,596.0
2006-10-17 00:00:00+00:00,597.25,598.0,585.90002,590.40002
2006-10-18 00:00:00+00:00,590.099976,595.5,587.40002,589.90002
2006-10-19 00:00:00+00:00,589.70001,600.79999,586.70001,599.29999
2006-10-20 00:00:00+00:00,600.29999,602.70001,591.79999,591.90002
2006-10-23 00:00:00+00:00,590.75,593.25,579.84998,582.049988
2006-10-24 00:00:00+00:00,581.75,584.45001,573.84998,584.34998
2006-10-25 00:00:00+00:00,585.25,591.65002,580.34998,591.65002
2006-10-26 00:00:00+00:00,591.75,599.25,590.45001,596.54999
2006-10-27 00:00:00+00:00,596.95001,600.049988,592.15002,600.049988
2006-10-30 00:00:00+00:00,599.0,611.0,598.70001,604.5
2006-10-31 00:00:00+00:00,604.5,607.79999,598.5,606.59998
2006-11-01 00:00:00+00:00,606.40002,619.20001,605.70001,618.099976
2006-11-02 00:00:00+00:00,617.5,625.90002,614.5,623.59998
2006-11-03 00:00:00+00:00,624.0,629.0,617.5,628.0
2006-11-06 00:00:00+00:00,626.5,629.90002,622.90002,623.099976
2006-11-07 00:00:00+00:00,623.099976,629.40002,622.20001,624.90002
2006-11-08 00:00:00+00:00,625.27002,626.97998,613.27002,615.77002
2006-11-09 00:00:00+00:00,615.90002,636.0,615.40002,633.70001
2006-11-10 00:00:00+00:00,633.40002,637.0,626.5,628.70001
2006-11-13 00:00:00+00:00,629.099976,632.90002,620.79999,626.099976
2006-11-14 00:00:00+00:00,625.59998,629.40002,619.5,620.90002
2006-11-15 00:00:00+00:00,621.0,625.5,615.79999,622.59998
2006-11-16 00:00:00+00:00,623.0,628.59998,618.20001,618.70001
2006-11-17 00:00:00+00:00,618.90002,622.70001,614.79999,622.0
2006-11-20 00:00:00+00:00,621.5,627.0,620.90002,622.70001
2006-11-21 00:00:00+00:00,623.0,629.59998,622.25,627.0
2006-11-22 00:00:00+00:00,627.59998,634.90002,626.40002,630.20001
2006-11-23 00:00:00+00:00,630.29999,631.79999,629.0,631.25
2006-11-24 00:00:00+00:00,631.0,640.29999,631.0,638.20001
2006-11-27 00:00:00+00:00,639.0,642.25,637.20001,641.29999
2006-11-28 00:00:00+00:00,640.79999,642.20001,632.70001,640.0
2006-11-29 00:00:00+00:00,639.70001,640.90002,635.0,636.59998
