datetime,open,high,low,close
2006-07-27 00:00:00+00:00,1.8546,1.86741,1.85329,1.85801
2006-07-28 00:00:00+00:00,1.85811,1.86619,1.85501,1.86501
2006-07-31 00:00:00+00:00,1.86279,1.86898,1.86216,1.86822
2006-08-01 00:00:00+00:00,1.86822,1.87691,1.8632,1.876
2006-08-02 00:00:00+00:00,1.876,1.87899,1.8741,1.87811
2006-08-03 00:00:00+00:00,1.87811,1.89111,1.87059,1.88718
2006-08-04 00:00:00+00:00,1.8874,1.91241,1.88576,1.90978
2006-08-07 00:00:00+00:00,1.90741,1.9115,1.90429,1.9048
2006-08-08 00:00:00+00:00,1.90509,1.91369,1.89811,1.89811
2006-08-09 00:00:00+00:00,1.89829,1.9108,1.898,1.90629
2006-08-10 00:00:00+00:00,1.90621,1.90851,1.88729,1.89433
2006-08-11 00:00:00+00:00,1.89451,1.89829,1.88947,1.89079
2006-08-14 00:00:00+00:00,1.89218,1.8953,1.88509,1.8885
2006-08-15 00:00:00+00:00,1.8889,1.89732,1.88651,1.89459
2006-08-16 00:00:00+00:00,1.89459,1.9023,1.88861,1.89631
2006-08-17 00:00:00+00:00,1.89631,1.89901,1.88239,1.8853
2006-08-18 00:00:00+00:00,1.8854,1.88711,1.8785,1.88172
2006-08-21 00:00:00+00:00,1.88281,1.8993,1.88239,1.89161
2006-08-22 00:00:00+00:00,1.8915,1.8948,1.8858,1.88879
2006-08-23 00:00:00+00:00,1.88879,1.8993,1.88718,1.89211
2006-08-24 00:00:00+00:00,1.89226,1.8957,1.88629,1.88811
2006-08-25 00:00:00+00:00,1.888,1.89122,1.88381,1.888
2006-08-28 00:00:00+00:00,1.88768,1.8989,1.88669,1.89509
2006-08-29 00:00:00+00:00,1.89509,1.9027,1.89029,1.8997
2006-08-30 00:00:00+00:00,1.8997,1.906,1.89761,1.90509
2006-08-31 00:00:00+00:00,1.90509,1.90902,1.90139,1.90309
2006-09-01 00:00:00+00:00,1.90299,1.90701,1.89674,1.906
2006-09-04 00:00:00+00:00,1.9072,1.90821,1.90338,1.9056
2006-09-05 00:00:00+00:00,1.90549,1.906,1.89193,1.89502
2006-09-06 00:00:00+00:00,1.89502,1.89566,1.8803,1.88601
2006-09-07 00:00:00+00:00,1.88612,1.88718,1.87115,1.87579
2006-09-08 00:00:00+00:00,1.8754,1.87649,1.86352,1.86609
2006-09-11 00:00:00+00:00,1.86609,1.87031,1.86109,1.86609
2006-09-12 00:00:00+00:00,1.86598,1.87681,1.8656,1.8754
2006-09-13 00:00:00+00:00,1.8754,1.87822,1.8714,1.87769
2006-09-14 00:00:00+00:00,1.87769,1.89122,1.876,1.8859
2006-09-15 00:00:00+00:00,1.8858,1.8884,1.87589,1.8779
2006-09-18 00:00:00+00:00,1.87822,1.88398,1.87431,1.88118
2006-09-19 00:00:00+00:00,1.88118,1.88836,1.878,1.88179
2006-09-20 00:00:00+00:00,1.88175,1.89261,1.8809,1.88729
2006-09-21 00:00:00+00:00,1.88693,1.90349,1.88693,1.90219
2006-09-22 00:00:00+00:00,1.9023,1.90611,1.8998,1.90168
2006-09-25 00:00:00+00:00,1.90139,1.90731,1.89861,1.9006
2006-09-26 00:00:00+00:00,1.90049,1.90299,1.8939,1.89502
2006-09-27 00:00:00+00:00,1.8948,1.89631,1.88612,1.88929
2006-09-28 00:00:00+00:00,1.88922,1.89161,1.8729,1.8767
