datetime,open,high,low,close
2025-09-16 04:01:00+00:00,147.433,147.461,147.431,147.45399
2025-09-16 04:02:00+00:00,147.455,147.465,147.43201,147.442
2025-09-16 04:03:00+00:00,147.44299,147.451,147.43201,147.44501
2025-09-16 04:04:00+00:00,147.44901,147.459,147.44299,147.44901
2025-09-16 04:05:00+00:00,147.451,147.461,147.438,147.446
2025-09-16 04:06:00+00:00,147.44701,147.46201,147.44501,147.452
2025-09-16 04:07:00+00:00,147.452,147.459,147.446,147.448
2025-09-16 04:08:00+00:00,147.451,147.46201,147.448,147.45799
2025-09-16 04:09:00+00:00,147.455,147.46201,147.44299,147.44701
2025-09-16 04:10:00+00:00,147.44299,147.459,147.44099,147.451
2025-09-16 04:11:00+00:00,147.448,147.459,147.442,147.444
2025-09-16 04:12:00+00:00,147.442,147.46001,147.442,147.455
2025-09-16 04:13:00+00:00,147.457,147.465,147.446,147.448
2025-09-16 04:14:00+00:00,147.448,147.46201,147.44501,147.44701
2025-09-16 04:15:00+00:00,147.451,147.459,147.446,147.452
2025-09-16 04:16:00+00:00,147.452,147.481,147.451,147.47301
2025-09-16 04:17:00+00:00,147.47301,147.493,147.47301,147.491
2025-09-16 04:18:00+00:00,147.48801,147.493,147.472,147.472
2025-09-16 04:19:00+00:00,147.47501,147.489,147.472,147.48199
2025-09-16 04:20:00+00:00,147.48,147.50101,147.478,147.49699
2025-09-16 04:21:00+00:00,147.49899,147.51401,147.493,147.50999
2025-09-16 04:22:00+00:00,147.507,147.52499,147.493,147.51801
2025-09-16 04:23:00+00:00,147.52299,147.53101,147.51401,147.51601
2025-09-16 04:24:00+00:00,147.51601,147.534,147.51601,147.532
2025-09-16 04:25:00+00:00,147.52499,147.537,147.521,147.533
2025-09-16 04:26:00+00:00,147.52699,147.53799,147.52299,147.526
2025-09-16 04:27:00+00:00,147.526,147.537,147.52299,147.52499
2025-09-16 04:28:00+00:00,147.52499,147.537,147.52299,147.52901
2025-09-16 04:29:00+00:00,147.53,147.536,147.517,147.522
2025-09-16 04:30:00+00:00,147.517,147.535,147.498,147.502
2025-09-16 04:31:00+00:00,147.502,147.50999,147.49001,147.502
2025-09-16 04:32:00+00:00,147.504,147.52,147.496,147.51199
2025-09-16 04:33:00+00:00,147.50999,147.52299,147.496,147.49899
2025-09-16 04:34:00+00:00,147.49899,147.502,147.485,147.492
2025-09-16 04:35:00+00:00,147.489,147.5,147.487,147.487
2025-09-16 04:36:00+00:00,147.49001,147.494,147.474,147.48
2025-09-16 04:37:00+00:00,147.481,147.483,147.436,147.442
2025-09-16 04:38:00+00:00,147.439,147.451,147.425,147.42799
2025-09-16 04:39:00+00:00,147.42599,147.43401,147.409,147.411
2025-09-16 04:40:00+00:00,147.409,147.41701,147.33099,147.341
2025-09-16 04:41:00+00:00,147.339,147.35899,147.338,147.353
2025-09-16 04:42:00+00:00,147.355,147.368,147.347,147.351
2025-09-16 04:43:00+00:00,147.35899,147.367,147.34399,147.353
2025-09-16 04:44:00+00:00,147.354,147.355,147.32899,147.34599
2025-09-16 04:45:00+00:00,147.338,147.347,147.297,147.31
2025-09-16 04:46:00+00:00,147.31,147.314,147.258,147.27
2025-09-16 04:47:00+00:00,147.265,147.293,147.26199,147.29201
2025-09-16 04:48:00+00:00,147.286,147.323,147.282,147.31799
2025-09-16 04:49:00+00:00,147.321,147.327,147.30701,147.308
2025-09-16 04:50:00+00:00,147.308,147.336,147.308,147.32899
2025-09-16 04:51:00+00:00,147.328,147.33701,147.31799,147.31799
2025-09-16 04:52:00+00:00,147.32401,147.326,147.306,147.312
2025-09-16 04:53:00+00:00,147.313,147.327,147.30701,147.313
2025-09-16 04:54:00+00:00,147.31,147.33501,147.308,147.32899
2025-09-16 04:55:00+00:00,147.332,147.358,147.32899,147.35001
2025-09-16 04:56:00+00:00,147.355,147.35899,147.34,147.347
2025-09-16 04:57:00+00:00,147.347,147.354,147.328,147.34599
2025-09-16 04:58:00+00:00,147.349,147.368,147.345,147.36099
2025-09-16 04:59:00+00:00,147.364,147.36501,147.34599,147.347
2025-09-16 05:00:00+00:00,147.347,147.353,147.30099,147.30499
2025-09-16 05:01:00+00:00,147.30901,147.32401,147.297,147.297
2025-09-16 05:02:00+00:00,147.3,147.308,147.29401,147.29401
2025-09-16 05:03:00+00:00,147.297,147.304,147.269,147.27
2025-09-16 05:04:00+00:00,147.27,147.289,147.259,147.26401
2025-09-16 05:05:00+00:00,147.261,147.28101,147.25999,147.26401
2025-09-16 05:06:00+00:00,147.27,147.27,147.19701,147.23399
2025-09-16 05:07:00+00:00,147.23801,147.283,147.228,147.269
2025-09-16 05:08:00+00:00,147.269,147.27901,147.26401,147.27
2025-09-16 05:09:00+00:00,147.267,147.295,147.267,147.27499
2025-09-16 05:10:00+00:00,147.27901,147.285,147.269,147.276
2025-09-16 05:11:00+00:00,147.27499,147.28101,147.271,147.274
2025-09-16 05:12:00+00:00,147.272,147.28101,147.258,147.265
2025-09-16 05:13:00+00:00,147.26401,147.267,147.23599,147.239
2025-09-16 05:14:00+00:00,147.242,147.25999,147.231,147.25101
2025-09-16 05:15:00+00:00,147.25101,147.26801,147.202,147.20799
2025-09-16 05:16:00+00:00,147.202,147.22301,147.18401,147.214
2025-09-16 05:17:00+00:00,147.214,147.22099,147.175,147.19099
2025-09-16 05:18:00+00:00,147.189,147.202,147.15601,147.179
2025-09-16 05:19:00+00:00,147.174,147.185,147.15199,147.17101
2025-09-16 05:20:00+00:00,147.17,147.174,147.12199,147.151
2025-09-16 05:21:00+00:00,147.14799,147.15199,147.132,147.13699
2025-09-16 05:22:00+00:00,147.14301,147.14301,147.112,147.13699
2025-09-16 05:23:00+00:00,147.134,147.16499,147.127,147.15601
2025-09-16 05:24:00+00:00,147.164,147.186,147.15601,147.17799
2025-09-16 05:25:00+00:00,147.17799,147.19901,147.177,147.194
2025-09-16 05:26:00+00:00,147.189,147.209,147.175,147.18201
2025-09-16 05:27:00+00:00,147.17599,147.211,147.17599,147.209
2025-09-16 05:28:00+00:00,147.211,147.22099,147.2,147.214
2025-09-16 05:29:00+00:00,147.21899,147.22,147.20799,147.21001
2025-09-16 05:30:00+00:00,147.211,147.214,147.18401,147.185
2025-09-16 05:31:00+00:00,147.19099,147.207,147.172,147.19901
2025-09-16 05:32:00+00:00,147.20599,147.22,147.19901,147.20799
2025-09-16 05:33:00+00:00,147.20799,147.22,147.207,147.213
2025-09-16 05:34:00+00:00,147.21001,147.22,147.20799,147.215
2025-09-16 05:35:00+00:00,147.217,147.22099,147.19901,147.203
2025-09-16 05:36:00+00:00,147.19901,147.20799,147.189,147.19501
2025-09-16 05:37:00+00:00,147.192,147.20799,147.187,147.19099
2025-09-16 05:38:00+00:00,147.19099,147.198,147.187,147.19099
2025-09-16 05:39:00+00:00,147.19099,147.207,147.181,147.201
2025-09-16 05:40:00+00:00,147.196,147.207,147.19099,147.20599
2025-09-16 05:41:00+00:00,147.198,147.237,147.19701,147.21899
2025-09-16 05:42:00+00:00,147.21899,147.23,147.214,147.226
2025-09-16 05:43:00+00:00,147.226,147.23,147.21201,147.224
2025-09-16 05:44:00+00:00,147.228,147.23199,147.201,147.201
2025-09-16 05:45:00+00:00,147.201,147.207,147.187,147.188
2025-09-16 05:46:00+00:00,147.188,147.205,147.187,147.192
2025-09-16 05:47:00+00:00,147.188,147.19299,147.15401,147.157
2025-09-16 05:48:00+00:00,147.155,147.164,147.15199,147.16299
2025-09-16 05:49:00+00:00,147.158,147.16499,147.123,147.12801
2025-09-16 05:50:00+00:00,147.132,147.153,147.125,147.14799
2025-09-16 05:51:00+00:00,147.142,147.149,147.12801,147.134
2025-09-16 05:52:00+00:00,147.134,147.13699,147.12,147.127
2025-09-16 05:53:00+00:00,147.12801,147.132,147.12,147.127
2025-09-16 05:54:00+00:00,147.123,147.159,147.123,147.146
2025-09-16 05:55:00+00:00,147.151,147.162,147.145,147.155
2025-09-16 05:56:00+00:00,147.14999,147.158,147.134,147.13901
2025-09-16 05:57:00+00:00,147.134,147.14301,147.123,147.12601
2025-09-16 05:58:00+00:00,147.12601,147.146,147.12601,147.14301
2025-09-16 05:59:00+00:00,147.144,147.158,147.14,147.146
2025-09-16 06:00:00+00:00,147.146,147.15401,147.12199,147.129
2025-09-16 06:01:00+00:00,147.12601,147.145,147.123,147.14101
2025-09-16 06:02:00+00:00,147.144,147.19701,147.136,147.17799
2025-09-16 06:03:00+00:00,147.179,147.187,147.144,147.17101
2025-09-16 06:04:00+00:00,147.172,147.175,147.134,147.14101
2025-09-16 06:05:00+00:00,147.134,147.151,147.13,147.14301
2025-09-16 06:06:00+00:00,147.14999,147.155,147.142,147.146
2025-09-16 06:07:00+00:00,147.153,147.16,147.146,147.147
2025-09-16 06:12:00+00:00,147.189,147.19701,147.189,147.19
2025-09-16 06:13:00+00:00,147.19299,147.198,147.17599,147.17799
2025-09-16 06:14:00+00:00,147.17799,147.18401,147.16901,147.17
2025-09-16 06:15:00+00:00,147.175,147.185,147.153,147.177
2025-09-16 06:16:00+00:00,147.179,147.187,147.168,147.168
2025-09-16 06:17:00+00:00,147.166,147.181,147.151,147.174
2025-09-16 06:18:00+00:00,147.17799,147.179,147.16499,147.16499
2025-09-16 06:19:00+00:00,147.16901,147.16901,147.145,147.14999
2025-09-16 06:20:00+00:00,147.14799,147.15401,147.10001,147.106
2025-09-16 06:21:00+00:00,147.10699,147.131,147.106,147.116
2025-09-16 06:22:00+00:00,147.116,147.13,147.11,147.12
2025-09-16 06:23:00+00:00,147.123,147.14799,147.118,147.147
2025-09-16 06:24:00+00:00,147.153,147.158,147.14101,147.15199
2025-09-16 06:25:00+00:00,147.147,147.15199,147.12601,147.127
2025-09-16 06:26:00+00:00,147.13,147.133,147.116,147.12399
