datetime,open,high,low,close
2022-08-04 03:00:00+00:00,1763.79004,1771.59998,1763.41003,1770.81995
2022-08-04 07:00:00+00:00,1770.76001,1774.89001,1769.13,1773.12
2022-08-04 11:00:00+00:00,1772.94995,1786.28003,1772.81006,1785.68994
2022-08-04 15:00:00+00:00,1785.73999,1790.069946,1774.46997,1787.83997
2022-08-04 19:00:00+00:00,1787.88,1794.98999,1787.23999,1793.65002
2022-08-04 23:00:00+00:00,1793.68005,1793.80005,1789.80005,1793.43005
2022-08-05 03:00:00+00:00,1793.32996,1794.94995,1788.84998,1792.19995
2022-08-05 07:00:00+00:00,1792.25,1792.96997,1788.62,1790.60999
2022-08-05 11:00:00+00:00,1790.65002,1790.82996,1783.93994,1787.93005
2022-08-05 15:00:00+00:00,1787.94995,1789.23999,1765.089966,1773.70996
2022-08-05 19:00:00+00:00,1773.70996,1776.12,1771.68994,1773.55005
2022-08-05 23:00:00+00:00,1773.78003,1776.050049,1773.10999,1774.94995
2022-08-07 23:00:00+00:00,1773.71997,1775.20996,1771.050049,1774.68005
2022-08-08 03:00:00+00:00,1774.28003,1775.52002,1771.17004,1773.44995
2022-08-08 07:00:00+00:00,1773.48999,1779.23999,1771.38,1777.79004
2022-08-08 11:00:00+00:00,1777.76001,1783.26001,1772.63,1782.93994
2022-08-08 15:00:00+00:00,1783.099976,1790.069946,1780.68994,1787.23999
2022-08-08 19:00:00+00:00,1787.25,1789.46997,1785.77002,1788.68994
2022-08-08 23:00:00+00:00,1788.72998,1790.70996,1787.96997,1789.30005
2022-08-09 03:00:00+00:00,1789.23999,1790.14001,1783.33997,1785.80005
2022-08-09 07:00:00+00:00,1785.85999,1789.19995,1783.57996,1787.18994
2022-08-09 11:00:00+00:00,1787.089966,1794.71997,1786.46997,1789.53003
2022-08-09 15:00:00+00:00,1789.67004,1800.44995,1788.050049,1796.27002
2022-08-09 19:00:00+00:00,1796.23999,1798.31995,1793.35999,1794.069946
2022-08-09 23:00:00+00:00,1794.23999,1795.10999,1793.39001,1794.26001
2022-08-10 03:00:00+00:00,1794.21997,1794.71997,1791.050049,1791.37
2022-08-10 07:00:00+00:00,1791.42004,1791.88,1787.66003,1790.53003
2022-08-10 11:00:00+00:00,1790.48999,1795.34998,1788.68994,1792.41003
2022-08-10 15:00:00+00:00,1792.39001,1807.94995,1787.98999,1798.099976
2022-08-10 19:00:00+00:00,1798.099976,1800.18994,1788.18994,1790.33997
2022-08-10 23:00:00+00:00,1790.060059,1792.98999,1790.040039,1791.76001
2022-08-11 03:00:00+00:00,1791.79004,1792.55005,1784.54004,1785.89001
2022-08-11 07:00:00+00:00,1785.81995,1788.39001,1783.64001,1788.079956
2022-08-11 11:00:00+00:00,1788.060059,1795.089966,1785.73999,1794.96997
2022-08-11 15:00:00+00:00,1795.030029,1799.32996,1786.41003,1790.41003
2022-08-11 19:00:00+00:00,1790.46997,1791.98999,1785.089966,1785.64001
2022-08-11 23:00:00+00:00,1785.98999,1790.22998,1785.68994,1789.089966
2022-08-12 03:00:00+00:00,1789.060059,1791.48999,1786.28003,1791.20996
2022-08-12 07:00:00+00:00,1791.10999,1794.18005,1787.31006,1788.85999
2022-08-12 11:00:00+00:00,1788.81006,1789.76001,1784.93005,1785.43994
2022-08-12 15:00:00+00:00,1785.39001,1798.73999,1785.050049,1795.050049
2022-08-12 19:00:00+00:00,1794.96997,1802.18005,1794.96997,1801.51001
2022-08-12 23:00:00+00:00,1801.48999,1803.64001,1800.35999,1803.64001
2022-08-14 23:00:00+00:00,1801.96997,1802.38,1799.079956,1799.26001
2022-08-15 03:00:00+00:00,1799.19995,1801.72998,1794.01001,1795.45996
2022-08-15 07:00:00+00:00,1795.51001,1795.56006,1786.23999,1786.98999
2022-08-15 11:00:00+00:00,1787.01001,1788.22998,1773.050049,1775.16003
2022-08-15 15:00:00+00:00,1775.089966,1786.38,1773.31006,1780.85999
2022-08-15 19:00:00+00:00,1780.85999,1784.16003,1777.5,1778.56006
2022-08-15 23:00:00+00:00,1778.95996,1780.54004,1777.94995,1778.60999
2022-08-16 03:00:00+00:00,1778.69995,1783.23999,1776.92004,1781.35999
2022-08-16 07:00:00+00:00,1781.37,1782.23999,1776.030029,1776.079956
2022-08-16 11:00:00+00:00,1776.01001,1777.92004,1773.96997,1776.089966
2022-08-16 15:00:00+00:00,1776.089966,1778.68005,1771.44995,1774.38
2022-08-16 19:00:00+00:00,1774.45996,1777.65002,1772.88,1775.81995
2022-08-16 23:00:00+00:00,1775.92004,1776.16003,1775.12,1775.68994
2022-08-17 03:00:00+00:00,1775.69995,1777.01001,1773.94995,1775.87
2022-08-17 07:00:00+00:00,1775.96997,1782.40002,1773.56995,1773.63
2022-08-17 11:00:00+00:00,1773.62,1777.01001,1767.51001,1769.37
2022-08-17 15:00:00+00:00,1769.35999,1773.68005,1761.41003,1762.14001
2022-08-17 19:00:00+00:00,1762.13,1770.30005,1759.85999,1764.41003
2022-08-17 23:00:00+00:00,1764.57996,1765.39001,1761.83997,1764.96997
2022-08-18 03:00:00+00:00,1764.98999,1767.60999,1761.93994,1762.43994
2022-08-18 07:00:00+00:00,1762.38,1765.44995,1760.97998,1762.81006
2022-08-18 11:00:00+00:00,1762.81995,1772.47998,1762.68005,1770.57996
2022-08-18 15:00:00+00:00,1770.57996,1772.089966,1757.83997,1759.80005
2022-08-18 19:00:00+00:00,1760.040039,1761.31006,1755.48999,1759.66003
2022-08-18 23:00:00+00:00,1759.53003,1759.78003,1757.31995,1758.46997
2022-08-19 03:00:00+00:00,1758.51001,1758.64001,1753.45996,1754.27002
2022-08-19 07:00:00+00:00,1754.35999,1757.43994,1751.85999,1754.01001
2022-08-19 11:00:00+00:00,1754.01001,1754.67004,1749.84998,1753.099976
2022-08-19 15:00:00+00:00,1753.01001,1758.14001,1745.88,1749.15002
2022-08-19 19:00:00+00:00,1749.16003,1751.01001,1745.56006,1746.62
2022-08-19 23:00:00+00:00,1746.60999,1748.10999,1746.29004,1747.060059
2022-08-21 23:00:00+00:00,1746.83997,1748.20996,1745.099976,1745.79004
2022-08-22 03:00:00+00:00,1745.56006,1749.12,1745.01001,1746.60999
2022-08-22 07:00:00+00:00,1746.59998,1746.59998,1736.57996,1737.37
2022-08-22 11:00:00+00:00,1737.20996,1738.51001,1730.79004,1733.35999
2022-08-22 15:00:00+00:00,1733.10999,1740.069946,1727.83997,1736.90002
2022-08-22 19:00:00+00:00,1736.81995,1737.88,1733.90002,1734.92004
2022-08-22 23:00:00+00:00,1734.98999,1736.48999,1734.48999,1735.31006
2022-08-23 03:00:00+00:00,1735.33997,1740.64001,1734.27002,1738.51001
2022-08-23 07:00:00+00:00,1738.51001,1738.93994,1734.79004,1738.34998
2022-08-23 11:00:00+00:00,1738.42004,1743.92004,1734.48999,1738.13
2022-08-23 15:00:00+00:00,1738.060059,1754.15002,1730.88,1749.81006
2022-08-23 19:00:00+00:00,1749.79004,1750.56006,1745.97998,1747.33997
2022-08-23 23:00:00+00:00,1747.16003,1748.62,1745.45996,1746.16003
2022-08-24 03:00:00+00:00,1746.060059,1747.82996,1744.10999,1745.56006
2022-08-24 07:00:00+00:00,1745.56006,1748.18994,1744.29004,1747.98999
2022-08-24 11:00:00+00:00,1747.97998,1753.70996,1742.48999,1745.45996
2022-08-24 15:00:00+00:00,1745.53003,1755.92004,1742.98999,1751.17004
2022-08-24 19:00:00+00:00,1751.23999,1753.12,1747.71997,1752.14001
2022-08-24 23:00:00+00:00,1752.15002,1752.81995,1750.66003,1751.079956
2022-08-25 03:00:00+00:00,1751.050049,1757.88,1750.01001,1756.52002
2022-08-25 07:00:00+00:00,1756.47998,1763.73999,1755.51001,1762.46997
2022-08-25 11:00:00+00:00,1762.48999,1765.55005,1761.84998,1762.56995
2022-08-25 15:00:00+00:00,1762.59998,1762.83997,1752.43994,1755.44995
2022-08-25 19:00:00+00:00,1755.42004,1759.88,1754.39001,1757.38
2022-08-25 23:00:00+00:00,1757.46997,1759.030029,1756.10999,1756.46997
2022-08-26 03:00:00+00:00,1756.46997,1757.55005,1752.41003,1757.53003
2022-08-26 07:00:00+00:00,1757.51001,1758.84998,1751.85999,1753.17004
2022-08-26 11:00:00+00:00,1753.20996,1753.20996,1743.76001,1745.10999
2022-08-26 15:00:00+00:00,1745.089966,1756.23999,1734.40002,1737.13
2022-08-26 19:00:00+00:00,1737.23999,1739.62,1734.23999,1736.90002
2022-08-26 23:00:00+00:00,1736.83997,1738.85999,1736.64001,1738.40002
2022-08-28 23:00:00+00:00,1736.18994,1738.56995,1733.62,1734.87
2022-08-29 03:00:00+00:00,1734.88,1736.20996,1723.51001,1724.64001
2022-08-29 07:00:00+00:00,1724.59998,1725.56006,1721.25,1724.84998
2022-08-29 08:00:00+00:00,1723.01001,1725.91003,1720.40002,1722.23999
2022-08-29 12:00:00+00:00,1722.25,1736.92004,1721.64001,1736.38
2022-08-29 16:00:00+00:00,1736.34998,1745.44995,1735.38,1738.15002
2022-08-29 20:00:00+00:00,1738.23999,1739.70996,1735.94995,1737.58997
2022-08-30 00:00:00+00:00,1737.33997,1740.62,1736.56995,1739.67004
2022-08-30 04:00:00+00:00,1739.51001,1740.26001,1733.93005,1735.84998
2022-08-30 08:00:00+00:00,1735.71997,1737.77002,1729.13,1734.57996
2022-08-30 12:00:00+00:00,1734.56006,1735.43994,1728.30005,1730.51001
2022-08-30 16:00:00+00:00,1730.62,1732.96997,1721.27002,1724.17004
2022-08-30 20:00:00+00:00,1724.30005,1726.37,1723.060059,1724.31995
2022-08-31 00:00:00+00:00,1723.67004,1724.48999,1722.31995,1723.040039
2022-08-31 04:00:00+00:00,1723.31995,1725.91003,1720.68005,1724.81995
2022-08-31 08:00:00+00:00,1724.88,1726.60999,1713.47998,1714.17004
2022-08-31 12:00:00+00:00,1714.01001,1716.43994,1709.71997,1711.58997
2022-08-31 16:00:00+00:00,1711.67004,1723.51001,1710.29004,1716.18994
2022-08-31 20:00:00+00:00,1716.10999,1716.37,1709.67004,1711.12
2022-09-01 00:00:00+00:00,1711.26001,1711.55005,1705.62,1706.069946
2022-09-01 04:00:00+00:00,1705.95996,1707.37,1702.34998,1703.069946
2022-09-01 08:00:00+00:00,1703.079956,1708.55005,1700.62,1702.28003
2022-09-01 12:00:00+00:00,1702.19995,1708.77002,1694.98999,1701.10999
2022-09-01 16:00:00+00:00,1701.10999,1702.060059,1688.90002,1695.030029
2022-09-01 20:00:00+00:00,1694.98999,1699.23999,1694.37,1697.64001
2022-09-02 00:00:00+00:00,1696.68005,1699.38,1695.099976,1698.040039
2022-09-02 04:00:00+00:00,1697.64001,1700.35999,1696.38,1699.38
2022-09-02 08:00:00+00:00,1699.26001,1704.68994,1698.95996,1704.65002
2022-09-02 12:00:00+00:00,1704.58997,1714.44995,1704.27002,1708.89001
2022-09-02 16:00:00+00:00,1708.89001,1718.030029,1706.20996,1714.13
2022-09-02 20:00:00+00:00,1714.089966,1715.62,1708.89001,1712.83997
2022-09-05 00:00:00+00:00,1712.21997,1712.21997,1707.81995,1709.02002
2022-09-05 04:00:00+00:00,1708.93994,1714.079956,1708.59998,1712.93005
2022-09-05 08:00:00+00:00,1712.94995,1714.14001,1708.31006,1711.95996
2022-09-05 12:00:00+00:00,1711.94995,1715.83997,1710.56995,1712.73999
