datetime,open,high,low,close
2022-07-19 03:00:00+00:00,0.97750002,0.97895002,0.97724998,0.97790003
2022-07-19 07:00:00+00:00,0.97794998,0.97794998,0.97000003,0.97030002
2022-07-19 11:00:00+00:00,0.97039998,0.97114998,0.96719998,0.96789998
2022-07-19 15:00:00+00:00,0.96789998,0.96939999,0.96539998,0.96829998
2022-07-19 19:00:00+00:00,0.96829998,0.96974999,0.96780002,0.96920002
2022-07-19 23:00:00+00:00,0.9691,0.96950001,0.9684,0.96890002
2022-07-20 03:00:00+00:00,0.96894997,0.96964997,0.96775001,0.96834999
2022-07-20 07:00:00+00:00,0.96834999,0.97000003,0.96759999,0.96990001
2022-07-20 11:00:00+00:00,0.96990001,0.97170001,0.96794999,0.96990001
2022-07-20 15:00:00+00:00,0.97000003,0.97310001,0.96855003,0.972
2022-07-20 19:00:00+00:00,0.97205001,0.9738,0.97175002,0.97219998
2022-07-20 23:00:00+00:00,0.97224998,0.97579998,0.97070003,0.97165
2022-07-21 03:00:00+00:00,0.9716,0.97215003,0.96995002,0.97060001
2022-07-21 07:00:00+00:00,0.97060001,0.97364998,0.96950001,0.97350001
2022-07-21 11:00:00+00:00,0.9734,0.97395003,0.97149998,0.97299999
2022-07-21 15:00:00+00:00,0.97280002,0.97320002,0.96679997,0.96939999
2022-07-21 19:00:00+00:00,0.96939999,0.97025001,0.96735001,0.96740001
2022-07-21 23:00:00+00:00,0.96740001,0.96789998,0.96585,0.9666
2022-07-22 03:00:00+00:00,0.96635002,0.96885002,0.9659,0.96820003
2022-07-22 07:00:00+00:00,0.96829998,0.97039998,0.96689999,0.96880001
2022-07-22 11:00:00+00:00,0.96885002,0.9691,0.96450001,0.96490002
2022-07-22 15:00:00+00:00,0.96490002,0.96649998,0.9601,0.96125001
2022-07-22 19:00:00+00:00,0.96135002,0.96425003,0.96034998,0.96205002
2022-07-22 23:00:00+00:00,0.96200001,0.96254998,0.96069998,0.96149999
2022-07-24 23:00:00+00:00,0.96259999,0.96340001,0.96109998,0.96324998
2022-07-25 03:00:00+00:00,0.96329999,0.96455002,0.96210003,0.96345001
2022-07-25 07:00:00+00:00,0.96335,0.96560001,0.96240002,0.96560001
2022-07-25 11:00:00+00:00,0.96539998,0.96600002,0.96179998,0.96394998
2022-07-25 15:00:00+00:00,0.96394998,0.9659,0.96350002,0.96530002
2022-07-25 19:00:00+00:00,0.96525002,0.96585,0.96415001,0.96420002
2022-07-25 23:00:00+00:00,0.96415001,0.96504998,0.96399999,0.96429998
2022-07-26 03:00:00+00:00,0.96439999,0.96464998,0.96240002,0.96399999
2022-07-26 07:00:00+00:00,0.96399999,0.96560001,0.96380001,0.96469998
2022-07-26 11:00:00+00:00,0.96474999,0.96689999,0.96310002,0.96450001
2022-07-26 15:00:00+00:00,0.96450001,0.9659,0.96155,0.96329999
2022-07-26 19:00:00+00:00,0.96340001,0.9637,0.96200001,0.96284997
2022-07-26 23:00:00+00:00,0.96289998,0.96354997,0.96195,0.96224999
2022-07-27 03:00:00+00:00,0.9623,0.96294999,0.96170002,0.96210003
2022-07-27 07:00:00+00:00,0.96205002,0.96390003,0.9612,0.9623
2022-07-27 11:00:00+00:00,0.9623,0.96254998,0.96044999,0.96254998
2022-07-27 15:00:00+00:00,0.96249998,0.96579999,0.96039999,0.96525002
