datetime,open,high,low,close
2025-08-29 03:45:00+00:00,3415.02,3415.02,3414.0,3414.77
2025-08-29 03:50:00+00:00,3414.77,3414.87,3414.04,3414.87
2025-08-29 03:55:00+00:00,3414.88,3414.88,3414.3,3414.3
2025-08-29 04:00:00+00:00,3414.3,3414.3,3413.07,3413.11
2025-08-29 04:05:00+00:00,3413.1,3413.1,3412.31,3412.34
2025-08-29 04:10:00+00:00,3412.34,3412.35,3412.29,3412.29
2025-08-29 04:15:00+00:00,3412.29,3412.3,3412.03,3412.03
2025-08-29 04:20:00+00:00,3412.02,3412.02,3411.48,3411.61
2025-08-29 04:25:00+00:00,3411.6,3411.6,3411.1,3411.11
2025-08-29 04:30:00+00:00,3411.11,3411.11,3410.65,3410.65
2025-08-29 04:35:00+00:00,3410.64,3410.65,3409.41,3409.41
2025-08-29 04:40:00+00:00,3409.41,3409.42,3407.99,3409.41
2025-08-29 04:45:00+00:00,3409.42,3412.0,3409.42,3412.0
2025-08-29 04:50:00+00:00,3412.0,3412.0,3411.92,3411.92
2025-08-29 04:55:00+00:00,3411.92,3411.92,3411.0,3411.0
2025-08-29 05:00:00+00:00,3411.79,3412.55,3411.29,3411.95
2025-08-29 05:05:00+00:00,3412.03,3412.72,3412.03,3412.72
2025-08-29 05:10:00+00:00,3412.72,3413.49,3412.72,3413.48
2025-08-29 05:15:00+00:00,3413.48,3414.84,3413.01,3413.45
2025-08-29 05:20:00+00:00,3413.7,3413.82,3413.19,3413.27
2025-08-29 05:25:00+00:00,3413.25,3413.85,3412.98,3412.98
2025-08-29 05:30:00+00:00,3412.99,3413.94,3412.99,3413.51
2025-08-29 05:35:00+00:00,3413.71,3413.76,3413.6,3413.66
2025-08-29 05:40:00+00:00,3413.66,3415.16,3413.66,3414.11
2025-08-29 05:45:00+00:00,3414.11,3414.94,3414.0,3414.53
2025-08-29 05:50:00+00:00,3414.64,3414.64,3414.12,3414.27
2025-08-29 05:55:00+00:00,3414.27,3414.27,3414.2,3414.2
2025-08-29 06:00:00+00:00,3414.21,3414.24,3414.0,3414.1
2025-08-29 06:05:00+00:00,3414.27,3414.28,3414.03,3414.27
2025-08-29 06:10:00+00:00,3414.28,3414.28,3413.2,3413.2
2025-08-29 06:15:00+00:00,3413.15,3413.15,3411.99,3413.13
2025-08-29 06:20:00+00:00,3413.3,3414.03,3413.3,3414.03
2025-08-29 06:25:00+00:00,3414.24,3415.16,3414.24,3414.76
2025-08-29 06:30:00+00:00,3414.76,3414.77,3413.81,3414.05
2025-08-29 06:35:00+00:00,3413.89,3414.97,3413.89,3414.3
2025-08-29 06:40:00+00:00,3414.39,3414.73,3413.78,3414.22
2025-08-29 06:45:00+00:00,3414.21,3414.38,3413.8,3413.8
2025-08-29 06:50:00+00:00,3413.8,3415.06,3413.79,3414.88
2025-08-29 06:55:00+00:00,3414.88,3414.89,3414.07,3414.07
2025-08-29 07:00:00+00:00,3414.01,3414.01,3412.3,3412.31
2025-08-29 07:05:00+00:00,3412.3,3412.33,3411.4,3411.94
2025-08-29 07:10:00+00:00,3411.77,3411.83,3411.77,3411.83
2025-08-29 07:15:00+00:00,3411.82,3411.82,3411.8,3411.81
2025-08-29 07:20:00+00:00,3411.81,3411.81,3411.06,3411.06
2025-08-29 07:25:00+00:00,3411.07,3411.07,3411.05,3411.06
2025-08-29 07:30:00+00:00,3411.05,3419.96,3411.05,3411.69
2025-08-29 07:35:00+00:00,3411.69,3412.73,3411.69,3412.45
2025-08-29 07:40:00+00:00,3412.4,3412.96,3412.4,3412.83
2025-08-29 07:45:00+00:00,3412.83,3412.83,3412.08,3412.18
2025-08-29 07:50:00+00:00,3412.18,3412.48,3412.18,3412.4
2025-08-29 07:55:00+00:00,3412.24,3412.24,3411.94,3411.94
2025-08-29 08:00:00+00:00,3411.95,3412.82,3411.95,3412.31
2025-08-29 08:05:00+00:00,3411.98,3414.0,3411.98,3412.48
2025-08-29 08:10:00+00:00,3412.39,3412.39,3411.72,3411.72
2025-08-29 08:15:00+00:00,3411.71,3412.84,3411.0,3411.64
2025-08-29 08:20:00+00:00,3411.63,3411.64,3411.63,3411.64
2025-08-29 08:25:00+00:00,3411.63,3411.64,3411.43,3411.64
2025-08-29 08:30:00+00:00,3411.64,3411.75,3411.63,3411.75
2025-08-29 08:35:00+00:00,3411.75,3412.16,3411.75,3412.16
2025-08-29 08:40:00+00:00,3412.15,3412.16,3412.15,3412.15
2025-08-29 08:45:00+00:00,3412.15,3412.16,3412.04,3412.15
