datetime,open,high,low,close
2006-09-15 00:00:00+00:00,117.47,118.12,117.24,117.6
2006-09-18 00:00:00+00:00,117.48,118.3,117.42,118.0
2006-09-19 00:00:00+00:00,117.98,118.14,116.97,117.74
2006-09-20 00:00:00+00:00,117.63,117.7,116.95,117.39
2006-09-21 00:00:00+00:00,117.28,117.48,116.21,116.36
2006-09-22 00:00:00+00:00,116.37,116.62,116.059998,116.58
2006-09-25 00:00:00+00:00,116.45,116.75,116.11,116.55
2006-09-26 00:00:00+00:00,116.54,117.25,116.24,117.080002
2006-09-27 00:00:00+00:00,117.080002,117.66,116.88,117.47
2006-09-28 00:00:00+00:00,117.48,117.95,117.31,117.75
2006-09-29 00:00:00+00:00,117.74,118.2,117.5,118.18
2006-10-02 00:00:00+00:00,118.12,118.42,117.51,117.71
2006-10-03 00:00:00+00:00,117.7,117.99,117.36,117.93
2006-10-04 00:00:00+00:00,117.95,118.3,117.72,117.8
2006-10-05 00:00:00+00:00,117.81,117.91,117.43,117.69
2006-10-06 00:00:00+00:00,117.74,119.11,117.62,119.019997
2006-10-09 00:00:00+00:00,118.95,119.31,118.81,119.12
2006-10-10 00:00:00+00:00,119.12,119.81,118.87,119.69
2006-10-11 00:00:00+00:00,119.67,119.84,119.32,119.75
2006-10-12 00:00:00+00:00,119.76,119.78,119.23,119.31
2006-10-13 00:00:00+00:00,119.32,119.91,119.050003,119.62
2006-10-16 00:00:00+00:00,119.64,119.81,118.99,119.050003
2006-10-17 00:00:00+00:00,119.029999,119.16,118.53,118.62
2006-10-18 00:00:00+00:00,118.53,119.25,118.29,118.91
2006-10-19 00:00:00+00:00,118.86,119.029999,118.029999,118.17
2006-10-20 00:00:00+00:00,118.15,118.81,118.12,118.72
2006-10-23 00:00:00+00:00,118.72,119.44,118.55,119.33
2006-10-24 00:00:00+00:00,119.37,119.67,119.07,119.39
2006-10-25 00:00:00+00:00,119.39,119.45,118.86,119.11
2006-10-26 00:00:00+00:00,119.050003,119.059998,118.25,118.42
2006-10-27 00:00:00+00:00,118.4,118.73,117.13,117.6
2006-10-30 00:00:00+00:00,117.46,117.63,117.18,117.42
2006-10-31 00:00:00+00:00,117.45,118.059998,116.6,116.95
2006-11-01 00:00:00+00:00,116.96,117.17,116.55,117.080002
2006-11-02 00:00:00+00:00,117.040001,117.39,116.65,117.11
2006-11-03 00:00:00+00:00,117.13,118.21,116.94,118.019997
2006-11-06 00:00:00+00:00,118.050003,118.46,117.77,118.27
2006-11-07 00:00:00+00:00,118.28,118.33,117.23,117.72
2006-11-08 00:00:00+00:00,117.66,118.019997,117.36,117.84
2006-11-09 00:00:00+00:00,117.82,118.61,117.68,117.94
2006-11-10 00:00:00+00:00,117.9,117.95,117.15,117.61
